"","Androgen","EGFR","Estrogen","Hypoxia","JAK-STAT","MAPK","NFkB","p53","PI3K","TGFb","TNFa","Trail","VEGF","WNT"
"Test.FFPE.01",3344.46836916944,205.195604489106,1882.07830703234,6045.08816553904,5630.7831790563,1503.44924854979,6367.14775309191,3601.14321948782,-2616.98631317751,2402.64411288739,6569.71010448022,105.451624205249,-144.488340906479,505.682710088302
"Test.FFPE.02",3172.53817740543,85.4330012408805,1814.2360712058,5652.09012300687,6395.7133346096,1342.87999211116,6237.95134808278,3509.4707693513,-2658.6048740012,2483.93434188879,6310.81987868125,112.017132162872,-210.637741522361,522.817177142753
"Test.FFPE.04",3289.75944128501,45.5974521625356,1710.91836359525,5413.49307212761,5841.56987962922,1339.05096737221,5300.30713557793,3560.78010060596,-2711.00151991991,2357.35617886176,5451.44209776619,109.51831244027,-182.266785995088,479.930086028421
"Test.FFPE.05",3146.25009726973,235.127633297038,1941.81280516614,5955.23297231377,6637.07452474313,1507.64050473558,6481.6987179638,3626.20308187392,-2643.58132430312,2584.74007429657,6678.11551335667,114.630695482175,-124.254090316064,504.467015833461
"Test.FFPE.06",3268.33921046233,129.758349617089,1904.22169565999,5895.11280455196,6914.34002650824,1388.0738967117,5664.55639637165,3745.99094988454,-2635.75914604437,2510.3712863424,5888.17331586942,107.71305020212,-204.612430474018,475.391494736924
"Test.FFPE.07",3150.48356661,226.19296207359,1820.29946464856,5554.77801970228,6641.25245950977,1624.53419344654,6315.74371364275,3569.51023279646,-2630.94367816626,2368.77795176429,6413.92702247492,128.279799935786,-153.513267625511,495.047420825754
"IP.108b",3235.54868164574,253.792180826117,1945.75054080113,5951.89998255107,6900.28250856501,1579.8866760346,6719.61988513498,3783.51322315647,-2580.69210424683,2755.78826998463,6910.05986210636,118.209808641598,-73.7560755883541,525.7217325009
"IP.115b",3192.84526629223,216.601220247819,1714.19077648055,5771.64726983873,6846.29967469209,1673.46903794009,6119.42242569373,3526.77831889899,-2611.78252413876,2278.21436846725,6176.39219746393,109.55963597294,-138.753599775588,528.50182447495
"IP.124b",3189.58432896118,173.666309497424,1862.29484556229,5369.1969958413,6339.53718369352,1459.05894550093,6143.94334582179,3631.48193408622,-2643.41461910362,2828.86542204742,6269.46501370548,147.114954407189,-299.259689204773,510.383286057077
"IP.127",3378.67057255325,-21.319223687935,1649.0687168784,5332.90201377693,6577.56492201532,1403.72264985974,5471.44525821711,3614.15396819996,-2635.94240837517,2194.10465209939,5561.63077096432,79.4962543591784,-206.994392664178,497.936095115916
"IP.138b",3363.91522972529,221.675579207476,1896.94504859068,5674.90974943978,6377.67144462475,1397.64550484006,6104.0109329539,3747.08636161606,-2765.75819016429,2590.61851071357,6334.27585883909,126.593573620224,-254.274726205436,503.291999808894
"IP.140b",3139.51939457333,261.321751900077,1846.09939169001,5628.53072321399,6466.43487354549,1540.27758584385,5912.01519181379,3653.02496898257,-2751.03181873101,2414.06968047279,6089.30841819682,131.573833110536,-239.160589453579,504.86439204153
"IP.148",3309.2824912805,131.269991158073,1825.80047758417,5863.82495889589,7063.16763792044,1541.24286734176,6407.54588243675,3540.47394723163,-2728.65461212971,2497.92445759202,6466.02101315438,123.365547910453,-232.918862366377,526.782364510787
"IP.197",3108.07586808448,123.97721128992,1705.60094321557,6000.57137293717,6029.282885883,1532.91684058992,6177.05640465108,3302.84487988892,-2604.87075392544,2095.65433137983,6424.4820264309,64.9611851010541,-173.938603053107,442.922827296887
"IP.214",3498.0742575336,78.3183132677353,1890.25286495722,5562.93540611492,5955.41513707325,1419.7169395841,5839.66165372093,3795.8166014787,-2553.65906895468,2177.91161446198,5887.09391040209,116.986069244896,-198.044934410375,439.889359917682
"IP.28",3156.74820243128,261.523913054194,1964.4334466624,6146.81674785917,5106.60119631792,1517.28535411986,5723.34553270801,3519.32714174265,-2609.4998620052,2120.23050166846,5703.32833944501,94.9106242268411,-119.891561086437,522.330989199386
"IP.31b",3303.08328671755,140.280871556204,2007.55399100503,5858.16197637809,6731.46779786034,1470.93310033843,6258.79292492415,3859.16278402588,-2592.50471019464,2627.50570081167,6434.09302924894,132.880663242812,-194.191480977662,498.99895443602
"IP.36",3249.65990493834,116.330861054731,1914.18710636327,5979.63995369941,6466.6437396868,1417.26731400025,5737.23815137024,3623.2444450357,-2651.7312280168,2243.96020531519,5901.36945678521,122.005695298809,-211.406985839153,477.877219126345
"IP.38b",3000.91947593881,4.48072912957157,1762.29211925269,6196.85247980899,6326.24030390515,1267.33062937652,5947.56666469499,3404.64138242755,-2642.97419420563,2245.77549408904,6016.05433894878,115.024099907401,7.96315633150462,490.124932013189
"IP.52",3326.94163769316,77.3348027442973,1737.73090989112,5651.00367237278,6419.92107819716,1330.79873150399,6613.63253635021,3678.73855981926,-2651.00957309642,2478.64246008427,6760.9714279595,113.178045239182,-146.971522068199,493.615615266709
"IP.57",3195.82068285674,201.837380069695,2024.59833426431,5476.29139549631,5867.18131139087,1477.95263809829,6043.1156128321,3607.75274423987,-2604.79379453583,2592.92553718917,6375.54634344672,105.604096345554,-143.54553222798,522.874906640412
"IP.58b",3202.55214853944,225.980853771591,1931.44983026211,5842.98782096936,6935.28346306929,1395.91931246723,6371.27329769857,3551.89524411171,-2711.31032102142,2762.12073815875,6631.72850153437,92.092463059033,-122.181597695447,475.501793533413
"IP.67b",3179.9318667572,153.548684549812,1756.73617327012,5682.5873653174,6255.69829734519,1380.73966472459,6392.87137602841,3430.24401030728,-2500.71406640294,2308.89131745621,6508.8624199961,110.375879374923,-152.713456825616,495.176647555202
"IP.73",3233.268874115,130.823076766314,1925.42678853228,5845.53817921822,5762.96880657293,1459.81984998568,5698.63997845414,3707.2536711312,-2638.55872601106,2880.12121600978,5983.85593270819,106.023093418783,-176.074598787918,547.026580143885
"IP.82b",3079.71364065642,185.021259849502,1705.88255304591,5463.72056764384,6097.9933976421,1301.8413047755,5482.25229973145,3464.0441204213,-2861.20803976034,2481.45196950405,5720.72305119747,135.811451500905,-153.165152319636,443.408766982483
