,CD11b+CD68+,CD11b+CD68+PanCK+,CD11b+CD68+PanCK-,CD11b+PanCK+,CD11b+PanCK-,CD68+PanCK+,CD68+PanCK-,CD8+GzB+,CD8+GzB+PanCK+,CD8+GzB+PanCK-,CD8+GzB-,CD8+GzB-PanCK+,CD8+GzB-PanCK-,CD8+PDL1+,CD8+PDL1+PanCK+,CD8+PDL1+PanCK-,CD8+PDL1-,CD8+PDL1-PanCK+,CD8+PDL1-PanCK-,CD8+PanCK+,CD8+PanCK-,PDL1+PanCK+,PDL1+PanCK-,VISTA+CD11b+,VISTA+CD11b+PanCK+,VISTA+CD11b+PanCK-,VISTA+CD68+,VISTA+CD68+PanCK+,VISTA+CD68+PanCK-,VISTA+PanCK+,VISTA+PanCK-
Test.FFPE.06_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006272249533819292,1.6952025767079168e-05,0.00061027292761485,0.1983726055263604,0.01585014409221902,0.1825224614341414,0.0005594168503136125,0.0,0.0005594168503136125,0.1984404136294287,0.0158670961179861,0.18257331751144262,0.0158670961179861,0.18313273436175623,0.00013561620613663334,0.004865231395151721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Test.FFPE.04_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00055582406959884,7.551957467375543e-05,0.00048030449492508456,0.19490091831802803,0.025519574673755437,0.1693813436442726,0.013273320444659256,0.0013231029482841954,0.01195021749637506,0.1821834219429676,0.024271991300145,0.15791143064282262,0.025595094248429193,0.16986164813919769,0.001776220396326728,0.02094006766553891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.39_Layer 1_combo_2,0.0,0.0,0.0016772895001677288,0.10667561221066756,0.0020127474002012745,0.0057027843005702785,0.00637370010063737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012076484401207649,0.010063737001006373,0.0020127474002012745,0.004360952700436095,0.0026836632002683663,0.0016772895001677288,0.3646427373364643,0.480040254948004
LP.01.42_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029193270081248157,0.0013098304953672601,0.0016094965127575558,0.19583174236455822,0.016892463399662633,0.1789392789648956,0.0013001638496449924,9.183313436154221e-05,0.0012083307152834502,0.19745090552303804,0.018110460760668353,0.17934044476236968,0.018202293895029895,0.18054877547765313,0.00033833260027936604,0.005906320536305505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.61_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007960889241238066,0.00039639282528986224,0.007564496415948204,0.19112740726059524,0.0467082879133221,0.14441911934727314,0.0005285237670531497,6.606547088164371e-05,0.00046245829617150595,0.19855977273478018,0.04703861526773032,0.15152115746704983,0.047104680738611966,0.15198361576322136,0.0009909820632246556,0.00356753542760876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.24_Layer 1_combo_2,6.369832473405949e-05,0.0,0.00885406713803427,0.0004458882731384165,0.0024842346646283204,0.010573921905853876,0.3000191094974202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012102681699471304,0.00025479329893623797,0.0009554748710108924,0.009108860436970508,0.00025479329893623797,0.00885406713803427,0.07981400089177655,0.5771068220905791
LP.01.60_Layer 1_combo_2,0.0,0.0,0.0011215552232428968,0.0007477034821619312,5.3407391582995086e-05,0.000587481307412946,0.010895107882930999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3407391582995086e-05,0.0,5.3407391582995086e-05,0.0011215552232428968,0.0,0.0011215552232428968,0.24519333475753044,0.739051484725486
LP.01.47_Layer 1_combo_2,0.0008865931693778429,0.00023128517462030684,0.007748053349780279,0.015573201757767326,0.028602266594711278,0.09914424485390487,0.633451545755917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008056433582607355,0.002043019042479377,0.006013414540127978,0.009521239688535965,0.0017731863387556858,0.007748053349780279,0.04506206152185645,0.13414540127977798
LP.01.21_Layer 1_combo_2,1.55301206690376e-05,1.55301206690376e-05,0.022285723160068955,0.0025314096690531285,0.0018014939976083615,0.02287586774549238,0.07522790452081812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031370843751455948,0.0016927831529250982,0.0014443012222204966,0.030873879890046745,0.008588156729977791,0.022285723160068955,0.37245888400552873,0.43476572812970754
LP.01.08_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002899448753996972,0.001022990991833609,0.0018764577621633628,0.19610445030309762,0.024405642233744675,0.17169880806935295,0.0005611836298058656,1.1691325620955531e-05,0.00054949230418491,0.19844271542728872,0.025416941899957326,0.1730257735273314,0.02542863322557828,0.1735752658315163,0.00020459819836672182,0.004775906516160335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.37_Layer 1_combo_2,0.0,0.0,0.02149046793760832,0.019410745233968803,0.0003466204506065858,0.028769497400346622,0.023223570190641248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008665511265164644,0.008318890814558059,0.0003466204506065858,0.04922010398613518,0.02772963604852686,0.02149046793760832,0.5206239168110919,0.2703639514731369
LP.01.46_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011962829614135112,0.0005113704728672843,0.000684912488546227,0.19872180520718602,0.051146302860897976,0.14757550234628805,0.00015503086733985544,0.0,0.00015503086733985544,0.19976305730125968,0.05165767333376526,0.14810538396749443,0.05165767333376526,0.1482604148348343,4.627787084771804e-06,0.00040493136991753283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.13_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001998278406296114,6.148548942449582e-05,0.0001383423512051156,0.19560071323167733,0.015309886866699459,0.18029082636497787,0.0013526807673389081,0.00012297097884899163,0.0012297097884899164,0.19444786030496802,0.015248401377274963,0.17919945892769307,0.015371372356123954,0.18042916871618297,0.0066250614854894245,0.014372233152975897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.30_Layer 1_combo_2,0.0,0.0,0.010188411301375518,0.0012880001321025777,0.00019815386647731965,0.0035172311299724235,0.03822718340791625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006109744216384022,0.0004293333773675259,0.00018164104427087634,0.011525949900097426,0.0013375385987219077,0.010188411301375518,0.28994864512293794,0.6323585263957463
LP.01.12_Layer 1_combo_2,4.39386616283668e-05,0.0,0.017399710004833254,0.002460565051188541,0.0020211784349048727,0.03972055011204359,0.46434377608858035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012742211872226372,0.0003075706313985676,0.0009666505558240696,0.021178434904872798,0.003778724900039545,0.017399710004833254,0.1740410387099609,0.25506393075266925
LP.01.48_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015617468427648704,0.0019280825219319387,0.013689385905716764,0.18403547671840353,0.010797262122818856,0.1732382145955847,0.00048202063048298466,9.640412609659693e-05,0.0003856165043863877,0.19917092451556925,0.012628940518654198,0.18654198399691507,0.012725344644750796,0.18692760050130144,9.640412609659693e-05,0.0016388701436421478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.06_Layer 1_combo_2,0.0,0.0,0.007909746951123436,0.0014811079948318785,6.302587212050547e-05,0.016024327986638515,0.09635080200422273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.302587212050547e-05,1.5756468030126366e-05,4.72694040903791e-05,0.008492736268238111,0.0005829893171146756,0.007909746951123436,0.05788926354268427,0.8031702013676614
LP.01.19_Layer 1_combo_2,0.009914020003509388,0.00017546938059308652,0.014914897350412354,0.001754693805930865,0.0415862432005615,0.004123530443937533,0.15827338129496402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02728548868222495,0.0011405509738550623,0.02614493770836989,0.01535357080189507,0.0004386734514827163,0.014914897350412354,0.05114932444288472,0.6328303211089665
LP.01.24_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014499758337361043,0.00029743094025355986,0.0011525448934825446,0.19109937911291222,0.0392980629810016,0.1518013161319106,0.0012640814960776295,0.00033460980778525485,0.0009294716882923747,0.1912852734505707,0.0392608841134699,0.1520243893371008,0.03959549392125516,0.15295386102539316,0.02096888128787597,0.016284343978882402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.37_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025757146900651003,0.016982734220209454,0.00877441268044155,0.17124257005377866,0.07387489385791113,0.09736767619586753,0.011321822813472968,0.0022643645626945937,0.009057458250778375,0.1856778941409567,0.08859326351542599,0.09708463062553072,0.09085762807812058,0.10614208887630909,0.003679592414378715,0.011321822813472968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.10_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027873697309068286,0.000808834966557785,0.0019785347643490434,0.18921760771504123,0.06208119458702753,0.1271364131280137,0.017103748638979625,0.010060662622491834,0.00704308601648779,0.17490122880696843,0.05282936693109348,0.12207186187587495,0.06289002955358532,0.12911494789236272,0.01990356198475657,0.020071550785503187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.57_Layer 1_combo_2,2.584179652169419e-05,2.584179652169419e-05,0.006085743080858981,0.0026229423469519603,0.00032302245652117737,0.024795203762565575,0.06902343850944517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007106494043465902,0.000542677726955578,0.00016797167739101223,0.007416595601726232,0.0013308525208672508,0.006085743080858981,0.14913300772669716,0.7317104685117709
LP.01.23_Layer 1_combo_2,0.0,0.0,0.01324828263002944,0.0010733562315996075,0.0002453385672227674,0.08749386653581943,0.4405973994111874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.200196270853778e-05,0.0,9.200196270853778e-05,0.016008341511285575,0.0027600588812561333,0.01324828263002944,0.06952281648675172,0.3556182531894014
LP.01.05_Layer 1_combo_2,0.0,0.0,0.00778485491861288,0.005597375024126616,0.0018657916747088722,0.03242617255356109,0.14720452937013448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005790387955993051,0.0002573505758219134,0.00032168821977739175,0.009264620729588882,0.0014797658109760021,0.00778485491861288,0.16264556391944926,0.6227883934890305
Test.FFPE.09_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010288150519757364,0.00013168832665289427,0.0008971267253228422,0.196701207417345,0.008345747701627174,0.18835545971571782,0.0013086527461131368,4.1152602079029457e-05,0.0012675001440341073,0.1964213697232076,0.008436283426201039,0.18798508629700655,0.008477436028280069,0.18925258644104068,0.0013498053481921662,0.010000082305204158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.49_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00298804780876494,0.0016735777976529258,0.0013144700111120146,0.19275957394910156,0.041168658698539175,0.15159091525056237,0.008334010895194732,0.0012873675366560967,0.0070466433585386345,0.18741361086267178,0.04155486895953601,0.14585874190313575,0.0428422364961921,0.15290538526167438,0.0036317315770929884,0.017630159633574546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.40_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004658332820641998,0.0020685644371751907,0.002589768383466807,0.03029715589802047,0.010677135630267903,0.019620020267752565,0.032695390537304386,0.012162973160898793,0.020532417376405595,0.0022600981813580786,0.0005827269065443017,0.001677371274813777,0.012745700067443095,0.022209788651219375,0.29584882531774287,0.5293737310889448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.05_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010377480866519651,0.0008153734966551156,0.0002223745899968497,0.19496692177973796,0.05753942516168486,0.13742749661805312,0.004262179641606286,0.001056279302485036,0.0032059003391212496,0.19174249022478365,0.057298519355854935,0.1344439708689287,0.05835479865833997,0.13764987120804997,0.004836647332431481,0.01514000333561885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.34_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006631918388869735,0.0025689388254541276,0.004062979563415607,0.18738380622088818,0.028792395941076656,0.15859141027981152,0.0056989879733100775,0.0006625158023539592,0.005036472170956118,0.18831673663644782,0.030698818964176824,0.157617917672271,0.03136133476653078,0.16265438984322714,0.0013317919700380609,0.028589584981172384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.44_Layer 1_combo_2,0.0,0.0,0.008428657435279952,0.049969897652016856,0.0,0.008428657435279952,0.011438892233594221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007224563515954244,0.007224563515954244,0.0,0.012642986152919929,0.004214328717639976,0.008428657435279952,0.19325707405177603,0.6887417218543046
LP.01.45_Layer 1_combo_2,0.0,0.0,0.0025929127052722557,0.21089023336214346,0.00432152117545376,0.003457216940363008,0.005185825410544511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802938634399308,0.03457216940363008,0.003457216940363008,0.00432152117545376,0.001728608470181504,0.0025929127052722557,0.3327571305099395,0.3560933448573898
LP.01.66_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02332405576615493,0.017644169615757592,0.00567988615039734,0.17346951626512852,0.045930254524388245,0.12753926174074026,0.011082704683702127,0.004823495333929449,0.006259209349772679,0.18571086734758133,0.05875092880621639,0.12695993854136495,0.06357442414014584,0.13321914789113762,0.008034960895684042,0.007997178947898694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.57_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006588877743629843,0.004515432266913643,0.002073445476716201,0.19249713979893668,0.05326223156572373,0.13923490823321294,0.0021984290525924478,0.0007050355562249833,0.0014933934963674645,0.19688758848997406,0.05707262827641239,0.13981496021356168,0.057777663832637376,0.14130835370992914,0.0015446688095474633,0.0030252434776199284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.25_Layer 1_combo_2,0.0005383840196579191,0.00020707077679150735,0.03100539764491503,0.010698656800894546,0.018788221814216098,0.0498488383329422,0.209817915763608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022046135369069148,0.008200002760943691,0.013846132608125457,0.03640304255994699,0.005397644915031958,0.03100539764491503,0.09735087452891399,0.46484628446002846
LP.01.11_Layer 1_combo_2,1.4190133600107846e-05,1.4190133600107846e-05,0.004065473276430897,0.0005817954776044217,0.0006598412124050148,0.007485295474056889,0.026422028763400808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004044188076030736,0.00012061613560091668,0.0002838026720021569,0.005229064231639741,0.0011635909552088434,0.004065473276430897,0.07439177539856538,0.8750984440518508
Test.FFPE.07_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005304783950617284,0.004822530864197531,0.00048225308641975306,0.1876929012345679,0.024691358024691357,0.16300154320987653,0.0016396604938271604,0.0,0.0016396604938271604,0.19135802469135801,0.029513888888888888,0.16184413580246915,0.029513888888888888,0.1634837962962963,0.002025462962962963,0.03298611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.59_Layer 1_combo_2,0.000790964026956054,0.0004745784161736324,0.009649761128863859,0.007181953364760971,0.007308507609073939,0.005979688043787769,0.01097858069415003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013984243996583035,0.00673901350966558,0.007245230486917455,0.013731135507957098,0.004081374379093239,0.009649761128863859,0.22551966336571014,0.6766855443414433
LP.01.46_Layer 1_combo_2,0.0006701974630574082,0.0006538511834706421,0.02852425787890676,0.016280894468418988,0.0011605858506603898,0.03947626520204001,0.40151366548973455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010625081731397933,0.00062115862429711,0.0004413495488426834,0.03153197332287171,0.0030077154439649536,0.02852425787890676,0.07171112854714266,0.37482019092454555
LP.01.52_Layer 1_combo_2,0.013427010148321624,0.004254488680718189,0.0412568306010929,0.1317720530835285,0.02177985948477752,0.03563622170179547,0.08185011709601873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03204527712724434,0.015534738485558157,0.01651053864168618,0.05741608118657299,0.016159250585480095,0.0412568306010929,0.29078844652615143,0.20031225604996097
LP.01.66_Layer 1_combo_2,0.0025603918512746297,0.0023934097740175887,0.039519091617499724,0.07219191806746075,0.0012523655794278081,0.030585550484248023,0.04455638428142046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02841478347990649,0.027190248246688187,0.0012245352332183011,0.062145163085828785,0.022626071468329068,0.039519091617499724,0.23922965601692084,0.3865913391962596
LP.01.01_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013993174061433446,0.0005119453924914676,0.0008873720136518771,0.17627986348122868,0.06802047781569966,0.108259385665529,0.0015699658703071673,0.00017064846416382253,0.0013993174061433446,0.17610921501706484,0.0683617747440273,0.10774744027303754,0.06853242320819113,0.10914675767918089,0.026313993174061433,0.0852901023890785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.32_Layer 1_combo_2,0.0,0.0,0.002122286696754782,0.0012626262626262627,0.000832796045562003,0.009644315495379325,0.07793359123146357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002149151085321298,0.0001074575542660649,0.0001074575542660649,0.0023372018052869115,0.0002149151085321298,0.002122286696754782,0.07159359552976574,0.8315065549108103
LP.01.54_Layer 1_combo_2,9.720062208398134e-05,0.0,0.003402021772939347,0.006609642301710731,0.017884914463452566,0.0032076205287713843,0.0593895800933126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014191290824261276,0.0013608087091757388,0.012830482115085537,0.003499222395023328,9.720062208398134e-05,0.003402021772939347,0.06162519440124417,0.812402799377916
LP.01.40_Layer 1_combo_2,0.0,0.0,0.012184408141067207,0.00025100926642541884,0.0012027527349551322,0.002238165958959985,0.04135377664358776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012968812098646642,0.00020917438868784906,0.001087706821176815,0.012811931307130755,0.0006275231660635472,0.012184408141067207,0.06757378626560964,0.846978475955404
LP.01.38_Layer 1_combo_2,0.0,0.0,0.002868617326448652,0.01778542742398164,0.0037292025243832474,0.020080321285140562,0.10499139414802065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001434308663224326,0.0,0.001434308663224326,0.0037292025243832474,0.0008605851979345956,0.002868617326448652,0.050774526678141134,0.789443488238669
LP.01.32_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002132401662550449,0.00074694295524366,0.0013854587073067887,0.19729534365399676,0.040334919583157644,0.1569604240708391,0.0008011565568339257,0.00010240346967050178,0.0006987530871634239,0.19862658875971326,0.0409794590687308,0.15764712969098246,0.0410818625384013,0.1583458827781459,0.0005782784169628336,0.0022829950003011865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.35_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001407980145093547,0.0001840942562592047,0.0012238858888343424,0.12353065510282005,0.008874024982272405,0.11465663012054765,0.030518736704303714,0.001854579174166803,0.028664157530136913,0.09441989854360988,0.0072035400643648065,0.08721635847924508,0.00905811923853161,0.11588051600938198,0.03876547755413735,0.33654134620629467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.04_Layer 1_combo_2,0.0,0.0,0.00035333192000565333,0.0009186629920146986,0.0005653310720090453,0.004593314960073493,0.07829835347325277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014133276800226132,0.0,0.00014133276800226132,0.00035333192000565333,0.0,0.00035333192000565333,0.05504911313688079,0.8592325630697477
LP.01.21_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00855153108251118,0.007698084866691701,0.000853446215819479,0.1806745638889837,0.06829276618987472,0.112381797699109,0.01674461475437818,0.0049158502031202,0.01182876455125798,0.1724814802171167,0.07107500085344622,0.1014064793636705,0.07599085105656642,0.11323524391492848,0.014184276106919741,0.039685249035605774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Test.FFPE.02_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001991050535736278,0.0011802619155137732,0.000810788620222505,0.0637136171435609,0.023338396485898437,0.04037522065766246,0.019941294798637054,0.009267621823555975,0.010673672975081079,0.045763372880660125,0.015251036577856234,0.03051233630280389,0.024518658401412208,0.04118600927788497,0.24576132025124184,0.42571534135227224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Test.FFPE.03_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002292137653855815,0.0002825923134890731,0.002009545340366742,0.1933873398643557,0.07159005275056518,0.12179728711379051,0.0007849786485807586,0.0002197940216026124,0.0005651846269781462,0.19489449886963076,0.07165285104245164,0.1232416478271791,0.07187264506405426,0.12380683245415725,0.014192413966340115,0.007410198442602361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.35_Layer 1_combo_2,1.4508102775400062e-05,1.4508102775400062e-05,0.008168061862550235,0.0013202373525614056,0.0019295776691282082,0.01881700929969388,0.20887315565743467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013782697636630058,0.0002176215416310009,0.0011606482220320048,0.00976395316784424,0.0015958913052940068,0.008168061862550235,0.04217505476808798,0.6964034413219783
LP.01.19_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005247866628131607,0.0005628146818575927,0.004685051946274015,0.19334966002950973,0.023592583015165574,0.16975707701434417,0.0017188664608083237,6.08448304710911e-05,0.0016580216303372325,0.19687866019683303,0.024094552866552075,0.17278410733028096,0.024155397697023167,0.17444212896061817,0.00028901294473768273,0.006723353767055566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.48_Layer 1_combo_2,0.000967982129560685,2.4820054604120128e-05,0.02459667411268305,0.0026061057334326137,0.031943410275502605,0.0010920824025812857,0.03799950359890792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320923306031273,0.0024075452965996525,0.03080168776371308,0.02531645569620253,0.0007197815835194838,0.02459667411268305,0.033258873169520975,0.7504591710101762
LP.01.53_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04732824427480916,0.013740458015267175,0.03358778625954199,0.15267175572519084,0.021374045801526718,0.13129770992366413,0.0,0.0,0.0,0.2,0.035114503816793895,0.1648854961832061,0.035114503816793895,0.1648854961832061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.23_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007042335359263693,0.0014991109923185087,0.005543224366945184,0.19193269107854644,0.029924114769148528,0.1620085763093979,0.0007321239729927601,0.00011621015444329526,0.0006159138185494648,0.19824290246481738,0.031307015607023744,0.16693588685779365,0.031423225761467034,0.1675518006763431,0.0009994073282123392,0.0041254604827369815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.63_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05110802723448545,0.030833947699379853,0.0202740795351056,0.14389175593043932,0.05741792792402099,0.08647382800641831,0.014419532503577779,0.005637711956286049,0.00878182054729173,0.18058025066134697,0.0826141636671148,0.09796608699423219,0.08825187562340084,0.10674790754152391,0.010039463983694003,0.014961620191682207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LP.01.63_Layer 1_combo_2,0.00043257272628960744,0.00021628636314480372,0.060884611225262245,0.01276089542554342,0.0014058613604412242,0.07159078620093003,0.10706174975667784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005623445441764897,0.0042175840813236725,0.0014058613604412242,0.10241159294906456,0.041526981723802314,0.060884611225262245,0.21369092678706608,0.3158862333729858
Test.FFPE.01_Layer 1_combo_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016462046841457826,0.0004100436575894257,0.0012361610265563569,0.1329506259195832,0.0280457801683591,0.10490484575122411,0.04763742492583034,0.009901348320027014,0.037736076605803325,0.08695940567789864,0.018554475505921514,0.06840493017197713,0.028455823825948526,0.10614100677778046,0.0877493427241371,0.239266504257218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
