"","x"
"1",0.063339008207287
"2",0.0627375207942108
"3",0.0613148327791658
"4",0.0608730066734812
"5",0.0580652552769093
"6",0.0582450782155113
"7",0.0601405491649433
"8",0.059156817038209
"9",0.0593291576116207
"10",0.059529533513046
"11",0.0577984459563749
"12",0.057260720234592
"13",0.0635996514613413
"14",0.0647798744213306
"15",0.0600818753083434
"16",0.0606897921254163
"17",0.0563938705685929
"18",0.0552363609345816
"19",0.0548550598394854
"20",0.0556369064217132
"21",0.0597598723727062
"22",0.0597261590426603
"23",0.0578395521891637
"24",0.0574033072009053
"25",0.0557213417480493
"26",0.0572191015810604
"27",0.0562249272204368
"28",0.0558830808391997
"29",0.0550241182347348
"30",0.0538876452088081
"31",0.0367960045285872
"32",0.0480762692054522
"33",0.056169438171159
"34",0.0515416539591418
"35",0.0466254781539512
"36",0.0486078436391312
"37",0.0508796338326804
"38",0.051587952559963
"39",0.045242282885871
"40",0.0416876519889605
"41",0.0484291600197397
"42",0.0378682882714707
"43",0.0503760347186326
"44",0.0564534747462472
"45",0.0514233831792583
"46",0.0465625230506917
"47",0.0497560553622744
"48",0.0505489964730872
"49",0.0518311431667557
"50",0.0450739278974475
"51",0.0420505360173002
"52",0.0492527245032783
"53",0.0443236555794663
"54",0.0525554956805949
"55",0.0537559582583621
"56",0.0544018447857751
"57",0.0573974557864525
"58",0.0592698786171274
"59",0.0597785800887471
"60",0.0589145406995117
"61",0.0590497777204635
"62",0.0552531701282532
"63",0.0564043504852207
"64",0.0552968648813171
"65",0.0561277000205854
"66",0.0449843660634745
"67",0.0530240593574882
"68",0.0538903283298765
"69",0.0544662204910342
"70",0.0578057450115999
"71",0.0588595186814108
"72",0.0601552638048443
"73",0.0589421745620987
"74",0.0589447613645565
"75",0.0563953180070066
"76",0.0570812762568167
"77",0.0555518670836411
"78",0.0563177311039992
"79",0.0614196157277082
"80",0.0610516705207452
"81",0.0594201715687412
"82",0.0585382920729285
"83",0.0552686014576397
"84",0.0553143257273695
"85",0.0541920954302285
"86",0.0523073053517976
"87",0.0557288167078705
"88",0.0553091223775595
"89",0.0567442367679732
"90",0.0566307293957629
"91",0.0608098665074618
"92",0.0610427880359961
"93",0.0565981597098878
"94",0.056844735585885
"95",0.0548704291234156
"96",0.054624439483674
"97",0.0555625023147559
"98",0.0557933771811631
"99",0.0581601183425497
"100",0.0582688918024699
"101",0.0563910047952339
"102",0.0567512212814802
"103",0.0542988943454969
"104",0.0563949896979365
"105",0.053078206786612
"106",0.0530350959575778
"107",0.0560680738805923
"108",0.0530678664742461
