"","Epidish_BPRNACan_cancer","DeconRNASeq_BPRNACan_cancer","Epidish_BPRNACan3DProMet_cancer","DeconRNASeq_BPRNACan3DProMet_cancer","Epidish_BPRNACanProMet_cancer","DeconRNASeq_BPRNACanProMet_cancer","Epidish_CCLE_TIL10_Cancer.cells","DeconRNASeq_CCLE_TIL10_Cancer.cells","CBSX__CCLE.TIL10__Cancer.cells"
"LP.01.72",0.970735100406337,0.490906828393498,0.973449751441551,0.502555486256435,0.972137808620159,0.505368851418571,0.890819343313633,0.566193867653827,0.871042922832788
"Test.FFPE.01",0.930349591476798,0.508125062425643,0.937644774977384,0.526864915243245,0.924254373834481,0.503610615789644,0.686751172763851,0.389420849624687,0.540067692294182
"Test.FFPE.02",0.89038676701958,0.549309521725429,0.889566820797753,0.547143728527544,0.870642694312774,0.51100640822337,0.432810924737941,0.280355188069345,0.459328276034221
"Test.FFPE.04",0.915811360100814,0.486443080365895,0.924359768281516,0.494656628610272,0.913709087552028,0.430813553134987,0.316464378186986,0.172843123133477,0.291705939180704
"Test.FFPE.05",0.910481807059546,0.501156230803363,0.915072333620265,0.498931671226874,0.887855297351448,0.48862065842563,0.175760773670864,0.126725917848026,0.176556128323657
"Test.FFPE.06",0.974930574916242,0.535508564651634,0.979956576823958,0.550277660734843,0.955887316089786,0.550474418870737,0.747483184222599,0.368846583940583,0.543258493736803
"Test.FFPE.07",0.916682642892337,0.551284340659434,0.91601771688988,0.550115977282876,0.898228068238977,0.529598069157656,0.585612038168077,0.297475198416805,0.463713858002565
"IP.108b",0.939429806023639,0.503169480689508,0.936224714506265,0.483160136057873,0.897561441673867,0.466585107802699,0.266542009937978,0.151795924396013,0.261906935947466
"IP.115b",0.967654431083032,0.437494554573305,0.969491103454274,0.428529708725608,0.951317930247497,0.389529778001061,0.84116222222499,0.505300604077007,0.832667892851542
"IP.124b",0.837068721111648,0.545347495182249,0.832295945538489,0.521804076439404,0.771456285372194,0.502210216899313,0.0305746518802391,0.0975552797748272,0.0344512407869366
"IP.127",0.95261796638195,0.290902664753899,0.95601792666569,0.29408255753066,0.930532748482448,0.286101451087475,0.546971801408778,0.15754225849165,0.604768271235149
"IP.138b",0.946534506465521,0.528897303524226,0.944447800388361,0.536962380537189,0.929230024534291,0.318682050987475,0.0962976219971052,0.122846169589119,0.144988880126183
"IP.140b",0.962711616369785,0.448629160473205,0.957665192721561,0.452806077533845,0.947032223409015,0.294842618681296,0.280545121402835,0.202615007600148,0.274962978200868
"IP.148",0.889454681724509,0.514096856179107,0.876042797821474,0.508542438846796,0.84099481378132,0.504439813132438,0.356564803415348,0.151568164319512,0.420894899968635
"IP.197",0.984418177518196,0.361221083711191,0.988439383405942,0.388110284203466,0.982042880011708,0.394490174972577,0.895089691086364,0.401977830838891,0.833283552076025
"IP.214",0.937243600404856,0.378490604789484,0.943439931756443,0.411673391604974,0.906411861272118,0.358535661715414,0.843579514676212,0.411932504257218,0.780701822992423
"IP.28",0.989180288393052,0.368681683222896,0.988565319849318,0.39321859823373,0.957616615777762,0.393280712111925,0.952374854002333,0.413719201026254,0.872490925421687
"IP.31b",0.906771834876792,0.512520344932665,0.902114676008608,0.493112352153472,0.863606866476661,0.476257085479315,0.0273276093453022,0.0972869377776512,0.0383896739084464
"IP.36",0.974364547529675,0.472969842536134,0.969069158347199,0.477710942840164,0.928063975566736,0.46547916762346,0.903852378470693,0.311752962414419,0.70809048873629
"IP.38b",0.964202674126186,0.282012406271914,0.968724362657311,0.282523597563196,0.94827840202671,0.281366163168684,1,0.297267354789757,0.87053927676907
"IP.52",0.942917526793866,0.469502018387758,0.942539978962393,0.475949388402751,0.919433378338141,0.317538858069828,0.453847339316874,0.420329979398159,0.353426064420155
"IP.57",0.987487251900878,0.541396058601599,0.987204205095166,0.529403883315806,0.97709441643961,0.521337140811982,0.759734490176939,0.514549640522107,0.728263444779594
"IP.58b",0.992042229240504,0.563339565141076,0.993090259259436,0.562854095404231,0.992043346525043,0.282907012589672,0.412036081112881,0.181623257887486,0.32005765489064
"IP.67b",0.991385593040494,0.326740923533451,0.988090987977453,0.34991565322438,0.975712748721168,0.348932149968843,0.892575393323719,0.38332381307069,0.893592801012087
"IP.73",0.995652831186711,0.529124938200621,0.997818363313906,0.510439748629233,0.993887280214042,0.493103528390365,0.799724120085585,0.319757021840776,0.796536426054211
"IP.82b",0.943091393336983,0.431617498308616,0.94004315711351,0.44468817743034,0.916793061783761,0.304322408284173,0.470852595888269,0.178956427645708,0.310904370163429
