"","x"
"1",0.155500695511339
"2",0.0979221346460359
"3",0.206267936641958
"4",0
"5",0.0597052388774445
"6",0.0415941743973313
"7",0.112569939919706
"8",0.081490674699587
"9",0.0108224528695089
"10",0.0604856175731035
"11",0.254039062832124
"12",0.0261217883530342
"13",0.0927001593166596
"14",0
"15",0.0924804845418445
"16",0.0471331862240274
"17",0.127222006244713
"18",0.112905833493381
"19",0.0421295027714131
"20",0.214104408770874
"21",0.0877293189294464
"22",0.13154274407759
"23",0.230452955098077
"24",0.0215819817323963
"25",0.203811901987694
"26",0.0338435356902434
"27",0.0182557845255333
"28",0.191970104868295
"29",0.148622045361602
"30",0.100182042833035
"31",0.0645571248823745
"32",0.0579827640875006
"33",0.0741618881664838
"34",0.357342266573358
"35",0.116655039459294
"36",0.0367567842498076
"37",0.176292994883422
"38",0.0346807436499367
"39",0.0485743369319679
"40",0.181339532509711
"41",0.134479787675238
"42",0.0217689564341421
"43",0.0716092778145197
"44",0.00684501028545146
"45",0.0312832919994251
"46",0.0252149508606609
"47",0.191305192384582
"48",0.0539150729651632
"49",0.269153936134344
"50",0.187228431709701
"51",0.117300163744134
"52",0.0861081096088282
"53",0.10453448269084
"54",0.0758495100011599
"55",0.0667578847975384
"56",0.0227006545840837
"57",0.0549180155900456
"58",0.089283077816782
"59",0.0388046813791165
"60",0.035330016203717
"61",0.287043921871691
"62",0.177005739986153
"63",0.0226821206662212
"64",0.052043044198248
"65",0.0460046297651546
"66",0.138804307742136
"67",0.065241633269527
"68",0.0836580371137167
"69",0.0895443786369548
"70",0
"71",0
"72",0.0300235358944389
