"","Quantiseq_Macrophage_M1","DeconRNASeq_BPRNACan_M1","DeconRNASeq_BPRNACan3DProMet_M1","DeconRNASeq_BPRNACanProMet_M1","Epidish_CBSX_LM22_Macrophages.M1","DeconRNASeq_CBSX_LM22_Macrophages.M1","Epidish_CCLE_TIL10_Macrophages.M1","DeconRNASeq_CCLE_TIL10_Macrophages.M1","Epidish_CD226_M1","DeconRNASeq_CD226_M1","Epidish_LM22_Macrophages.M1","DeconRNASeq_LM22_Macrophages.M1","Epidish_TIL10_Macrophages.M1","DeconRNASeq_TIL10_Macrophages.M1","CBSX__LM22__Macrophages_M1","CBSX__TIL10__Macrophages.M1","CBSX__CCLE.TIL10__Macrophages.M1","CBSX__CD226__M1"
"Pt27_Pre_AD453873.5",0.0248294671809935,0.0850273311582903,0.125978882814229,0.135361191966258,0.00741444852239415,0.00713016978004394,0.0373643861673075,0.0898507885501203,0.693009290336645,0.6831887020796,0.00741444852239415,0.00713016978004394,0.207090849598607,0.163599528390883,0.00133538240092719,0.162597693625471,0.0400106974452394,0.217487886882674
"Pt29_Pre_AD497504.5",0.0964641116749958,0,0.0173640359710579,0.0172162752534002,0.0335027244760145,0.0139050486402783,0.016816001014538,0.197852514260079,0.418443440955788,0.409693414229247,0.0335027244760145,0.0139050486402783,0.138884607980539,0.279652005714374,0.0344187085344601,0.159344298516039,0.0040193536205034,0.174384133832278
"Pt30_Pre_AD497503.5",0.00597782277543237,0.0565879503818682,0.0979840816714743,0.0932559309815526,0.0998762603469797,0.141168151886477,0,0,0.303697244362932,0.11285637404309,0.0998762603469797,0.141168151886477,0.0987493154253395,0,0.0911936836443676,0,0,0.133917003461409
"Pt31_Pre_AD453872.5",0.0595053217360687,0,0,0,0.0819244151737019,0.0321089062522803,0.174696773025312,0.194054196751448,0.435912039102539,0.298962059862102,0.0819244151737019,0.0321089062522803,0.145610722807644,0.188858030798165,0.0800886543352952,0.159873186698393,0.13520901336395,0.135142040900821
"Pt8_Pre_AD153354.6",0.0300856957366177,0,0,0,0.0986750948099885,0.0710769700708225,0.0752744046622199,0.189360473592659,0.552041393051965,0.615543123436608,0.0986750948099885,0.0710769700708225,0.472104406290391,0.218038531188774,0.0982858739507027,0.242097127958467,0.122234203669238,0.248735456343912
"Pt11_Pre_AD153352.6",0.0215592384396134,0.00232886086056045,0,0.000256547203071167,0.170311017626179,0.303503108226702,0.0293008129854713,0.123451614594619,0.491581167358621,0.471432208364408,0.170311017626179,0.303503108226702,0.0613798715300935,0.146256725864243,0.189832364389129,0.0235060471627275,0.058452884799522,0.216269364530278
"Pt28_Pre_AD297619.6",0,0.0476069146955184,0.0958794679848416,0.0911778764995741,0.0988091630190251,0.0465587325451328,0.0288501706043411,0.0573200596120746,0.350820833669958,0.293759385469913,0.0988091630190251,0.0465587325451328,0.12824207587571,0.0800136093964313,0.0745463553112083,0.0959842160588352,0.0111627788609016,0.180142826498189
"Pt44_Pre_AD467790.6",0.0786084193933863,0.069253215488638,0.0980498339549812,0.0951188482448648,0.12069451680094,0.227114957606257,0.126391307243549,0.336625605899205,0.354884092357987,0.381082479091825,0.12069451680094,0.227114957606257,0.383731264480021,0.423441663581512,0.126539763822902,0.315601304720733,0.171177049917174,0.174141752876074
"Patient100",0.0809024773380676,0,0,0,0.0661777073617916,0.0350267000865146,0.244543314917418,0.493133183871664,0.404386232551243,0.297763702584859,0.0661777073617916,0.0350267000865146,0.492887339676901,0.528893038477864,0.0634072408916867,0.396038224494309,0.429383131747319,0.158903905522008
"Patient102",0.0464885461749555,0.128372633952536,0.129907391458883,0.125838740828497,0,0.0216715820517183,0.143771270130814,0.1678009324684,0.471360525336489,0.329607369979444,0,0.0216715820517183,0.225916095576665,0.326229146135293,0.00661875525812831,0.180328091601274,0.106608350850215,0.140722290218899
"Patient105",0,0.0392604516242653,0.0382260685098938,0.028001478578776,0.0264295510447084,0.0704897274439224,0.00523783393017578,0.0463401365587075,0.0551232797514468,0.0593192606739263,0.0264295510447084,0.0704897274439224,0.185788297250648,0.120811503808627,0.0176276224724733,0.0851276025651785,0.00685299247169857,0.0979395597356425
"Patient106",0.00665594944239371,0,0,0,0.0455630116379351,0.0305035965574019,0.0610255358992934,0.134418174429114,0.363834010447791,0.177945260733869,0.0455630116379351,0.0305035965574019,0.655647808672735,0.177839030846349,0.0442260778241637,0.453854063888335,0.0286644566020625,0.134538447211262
"Patient107",0.0834468830600238,0.0834579245928519,0.0815901038304086,0.0842391568536927,0,0.00988323404078781,0.0349211637538912,0.162077562580809,0.20690263109065,0.200674688327609,0,0.00988323404078781,0.940223580068526,0.312542546597346,0.0343800402172081,0.153908297331217,0.043058740549036,0.0979334945953366
"Patient108",0,0,0,0,0.0195943280582816,0.0609743825510115,0.0687106442907954,0.127022319478684,0.0810323793281741,0.0995195381709521,0.0195943280582816,0.0609743825510115,0.553358171635232,0.179764505613133,0.00156367126897775,0.0368121283369295,0.0631261624808653,0.0901228701066188
"Patient10",0.0194957656675716,0.00955312966784741,0.0115805404930932,0,0.0277143003204359,0.033615682899579,0.0284137574406187,0.0949988370359964,0.205527904167263,0.0894361892688769,0.0277143003204359,0.033615682899579,0.223680625492451,0.307367851554192,0.0265327036967108,0.0167144892240255,0.0357804625680156,0.095770254097498
"Patient112",0.0217764551423195,0,0,0,0.0658118476146659,0.0336692161752773,0.0481494709222065,0.234191944893541,0.259572535201707,0.193493264059897,0.0658118476146659,0.0336692161752773,0.122805489615727,0.408188549194269,0.049851860895531,0.19047693855029,0.0385816045120266,0.106794685939614
"Patient116",0,0,0,0,0.0484188193583037,0.090106845522034,0,0.0982178271318911,0.356350509594817,0.200953313835975,0.0484188193583037,0.090106845522034,0,0.244152676071424,0.0580450288644192,0,0,0.107210269246124
"Patient117",0.0299536445311163,0,0,0,0.002597305729752,0.0204452895589284,0.159431588365343,0.405506334307113,0.364157311629801,0.29519246792734,0.002597305729752,0.0204452895589284,0.40638900232272,0.446710262941838,0.00917726248310032,0.457458194069328,0.275652999323697,0.130596533456673
"Patient11",0.0301185120526642,0.0424097028972619,0.0457468494932891,0.0369261588277396,0.0541462491710747,0.0764085070978823,0.0714974268497103,0.237446823302161,0.396344901757641,0.152390434858831,0.0541462491710747,0.0764085070978823,0.201205227140515,0.354125878190227,0.0518833981837508,0.274662858640481,0.0523395616877947,0.127011858251887
"Patient121",0.0229297565634108,0,0,0,0.0610939724474856,0.0451465780729041,0.0897348389351213,0.278105925710265,0.338479944947405,0.208575564703712,0.0610939724474856,0.0451465780729041,0.383432642526388,0.424463459951329,0.0573579136172443,0.288144810263455,0.129038882135954,0.136230017205456
"Patient125",0.0334830042311025,0.0246609018256489,0.0239608325152141,0.0252418749383956,0.0352814486944813,0.029648521946287,0.106083009107412,0.359566570007117,0.184040520457532,0.0757630385444739,0.0352814486944813,0.029648521946287,0.217086448764579,0.408705927315415,0.0437837473726115,0.250798244305707,0.108159938801393,0.12850077895805
"Patient126",0.0246443825027593,0.00288797852639845,0.00205530019196516,0,0.103675695328541,0.0478650131559219,0.149451258488038,0.319553969576905,0.298767861121556,0.142656244038018,0.103675695328541,0.0478650131559219,0.382173937856119,0.465854422506107,0.064954334876566,0.278654167665468,0.1616368048622,0.121807917338268
"Patient127",0.0165213823734152,0.0773038343977949,0.0773307662127113,0.0653081587520016,0,0.0779547499315953,0.032621764617336,0.135754934478034,0.463099439129436,0.194046961490242,0,0.0779547499315953,0.555827531784836,0.262241810225024,0,0.483240268234437,0.0626262779322062,0.100573686323729
"Patient130",0.0250970219779665,0,0,0,0.045547933983629,0.0338876521752126,0.134460318602896,0.345460780643199,0.222551229408321,0.302498358229927,0.045547933983629,0.0338876521752126,0.814828879128159,0.454295617903059,0.026526827637438,0.803382569987296,0.199047641509298,0.119092947547118
"Patient131",0,0.0984494588236092,0.0992518001348532,0.0885607381366534,0,0.0673752064895429,0,0.165605010349034,0.282014579030065,0.262713633539101,0,0.0673752064895429,0.0400014304464117,0.19626260917557,0,0,0,0.119714005710824
"Patient132",0.024290510112099,0,0,0,0.0324980852182061,0.0222833072287315,0.13053271603717,0.383544418605398,0.209384593545994,0.101982333842957,0.0324980852182061,0.0222833072287315,0.379327103302909,0.46957359749306,0.0343295943118209,0.348120574629053,0.169850094387651,0.124269716719104
"Patient133",0.010766185151165,0.0222405882003031,0.0217061433961672,0.0165542572506987,0.0407224357025899,0.0273019298649215,0.0372780531209856,0.238517832797475,0.259993371460558,0.315895032924197,0.0407224357025899,0.0273019298649215,0.341192330898444,0.423957014850944,0.0616474463617356,0.404883843734011,0.037712266935287,0.139496700245471
"Patient134",0.00459503396817013,0.0179812128233648,0.0171265645788295,0.00594253000597212,0.0559726129335235,0.0282233630410184,0.0579299323966184,0.294047483873345,0.156980727434933,0.127309563965374,0.0559726129335235,0.0282233630410184,0.100331605446569,0.336953466194999,0.0447654345088237,0.107781432697364,0.0872524997113402,0.0993336902734271
"Patient135",0,0.00182349887475592,0.00202593244641202,0,0.0328334293406309,0.038371122418577,0.0192202929559301,0.196443958128987,0.144038027381798,0.144664841840232,0.0328334293406309,0.038371122418577,0.144081362971757,0.341102608015041,0.0436089368589983,0.0288871540184131,0.0411742943559178,0.0985063427715589
"Patient137",0.0356058139384342,0.135547973528927,0.141786660408287,0.137678959473747,0.118589962962575,0.0318045339242528,0.179806004596299,0.302378166314665,0.253727203627033,0.156875086685904,0.118589962962575,0.0318045339242528,0.444736405512666,0.374172991876771,0.126643512896202,0.416686981379033,0.187453821058023,0.133225740330927
"Patient13",0.0162072127473625,0.0471521295213126,0.0493324924777328,0.0414416632186366,0.00923717118290526,0.0683435652261885,0.0148748447042639,0.0778488658628322,0.16307651947489,0.110237154872997,0.00923717118290526,0.0683435652261885,0.336497837239671,0.25677798652572,0.0110540108809357,0.415426820485362,0.0160176547440274,0.108348807252231
"Patient140",0.00122428721347665,0,0,0,0,0.0757587307896876,0.0120507622284047,0.0668256072501208,0.287784312889068,0.188929078810527,0,0.0757587307896876,0.247563461486571,0.150273004476565,0.0039758766202269,0.255215829198888,0.0104599254907359,0.140111953411381
"Patient141",0.0105730438512084,0.0952558161488799,0.098419981910104,0.0929796866575546,0,0.0399101028198288,0.0866664565558028,0.140650995224564,0.153102341356202,0.199386699392126,0,0.0399101028198288,0.728959266659153,0.162142812982384,0.00227155747280228,0.840282239153381,0.0640784761058149,0.108136239836265
"Patient142",0,0.0595352281429127,0.0591804500777079,0.0545717450501149,0,0.0649347548368694,0.0659497684702918,0.263454828494696,0.529013365048091,0.287735270115344,0,0.0649347548368694,0.42653754643248,0.315280081955076,0,0.497354337288059,0.00561851050473934,0.127103359643372
"Patient143",0,0.0719278607302384,0.0859250548377271,0.0893177696300815,0.534910581064675,0.111113819276522,0.0290053165424957,0.0871972411722678,0.243683184516904,0.333310842664719,0.534910581064675,0.111113819276522,1,0.114996696749089,0.0411007994763107,0.113251528929976,0,0.131475868869237
"Patient144",0,0,0,0,0,0.0831219495456359,0,0.0831784889944489,0.476224137643645,0.227477129836631,0,0.0831219495456359,0.144011658099467,0.135850261614709,0,0.153878315248454,0,0.140262183686542
"Patient145",0,0.0141308556058688,0.0150367767367837,0.0104052694588465,0.00568712245159494,0.0707208607975722,0.0207894267555742,0.296653159387724,0.28941745210282,0.251198457704146,0.00568712245159494,0.0707208607975722,0.130540041302458,0.3337682748551,0.0101264342569329,0.0646992132923923,0.00124858554396963,0.123718547193675
"Patient146",0,0,0,0,0.0273811565728142,0.0556530779626824,0.0115002968724855,0.0800900565933764,0.404889066885005,0.234221246914347,0.0273811565728142,0.0556530779626824,0.303695961264522,0.206656108454866,0.0268338197493477,0.154476887498892,0.0145511882697038,0.132237200123023
"Patient147",0,0,0,0,0.0363443313176582,0.104105605391448,0.0277130155811874,0.133723660610347,0.230194343266152,0.100266257912463,0.0363443313176582,0.104105605391448,0.271959230298016,0.260239938442371,0.0528415504285571,0.448494425673308,0.0170450731143872,0.104017387317958
"Patient148",3.67328962719116e-05,0.0137906352515072,0.0130615435878199,0.00703281347346239,0,0.0458529569088524,0.0219661773328639,0.0599453373598388,0.217985939891623,0.154245382561237,0,0.0458529569088524,0.10493399038053,0.112817982563418,0.00252919762571409,0,0.0147024456001467,0.113893689666787
"Patient149",0.00865702581679171,0.0649895695507492,0.0715486304936523,0.0736831318987335,0.028561207491886,0.0125022426671504,0.090823195035874,0.172491257184813,0.357127310379402,0.244115173554819,0.028561207491886,0.0125022426671504,0.338518882855498,0.197084165452863,0.0257930295913725,0.360425154509231,0.108053329167383,0.12179532565404
"Patient14",0.0170376124585108,0.0259380327883565,0.0269070728122692,0.015692627936254,0.0414641697858996,0.0892923896922238,0.0878230905320793,0.300059251589792,0.353441970684419,0.234774089070607,0.0414641697858996,0.0892923896922238,0.602895990216056,0.390534850407779,0.0525384592665238,0.0492479376477345,0.0181691549414714,0.138987447624801
"Patient150",0.0118593432271657,0,0,0,0.0109218549323712,0.0341124006182501,0.0784040569920453,0.140713219912374,0.262543681124392,0.193783229348619,0.0109218549323712,0.0341124006182501,0.741639349238964,0.25835546101442,0.0114301978053002,0.508717983496763,0.094596841869513,0.104807132829737
"Patient154",0,0,0,0,0,0.0324957322466527,0,0.227579436311176,0.329150524997432,0.149667015639354,0,0.0324957322466527,0,0.255372091734854,0,0,0,0.114093555775155
"Patient155",0,0,0,0,0.0261982147239784,0.0919309357909473,0,0.0721736798511361,0.445641517930128,0.166834754023753,0.0261982147239784,0.0919309357909473,0.0350953220544212,0.16581989989862,0.0241276548453242,0.0905521481719536,0,0.144116196555153
"Patient156",0.0265135248925705,0.0226244218061732,0.0291097688995299,0.0222174475948526,0,0.0827938979496538,0.163019316669626,0.282294191400968,0.568888304707621,0.208918960183735,0,0.0827938979496538,0.405634211104551,0.336270430401979,0.00252599488179271,0.336089894201317,0.138989425012526,0.148230673964682
"Patient158",0,0.0820057715269567,0.0751535663798513,0.0612101445470894,0.0473293798276399,0.0526202647858035,0.00971236644440112,0.0545945465595699,0.128569074666391,0.102737680135344,0.0473293798276399,0.0526202647858035,0.335016233555995,0.193549978506117,0.0594923410325833,0.283990929356413,0.0165573637150197,0.123227254217819
"Patient159",0.010302703408136,0.0438493454495826,0.0428370180087881,0.0352561729162029,0.00976799308879045,0.019197198732097,0.0534572994861586,0.116200703688894,0.22530948127155,0.0883063264664901,0.00976799308879045,0.019197198732097,0.406119499643562,0.309398036012289,0.00583720136799872,0.278754996186999,0.0788397144509133,0.117061727400994
"Patient15",0,0,0,0,0.0342194469421254,0.0735938733593768,0.034480627956786,0.179487675834535,0.190770628101063,0.107764774162514,0.0342194469421254,0.0735938733593768,0.16939970903799,0.262215424537714,0.0289663316690067,0.132406988932812,0.0447739405783004,0.090667154120592
"Patient162",0.0121500175525736,0.0821507393003907,0.0825937012784876,0.0745719334316257,0.0487669488468035,0.0253697797677946,0.100074216218769,0.218574225265462,0.214105136112813,0.0974233374351688,0.0487669488468035,0.0253697797677946,0.597207818619729,0.277428983200871,0.0367837575404918,0,0.148020597087858,0.10161753334571
"Patient163",0,0.0537170222850547,0.0514168927652748,0.0402448227185189,0.00821706089520599,0.025357194277398,0,0.0560640334342397,0.0487135895673684,0.0703044850053034,0.00821706089520599,0.025357194277398,0,0.153912859182025,0.00604353925041179,0.0284397634206978,0.00051916709099272,0.0839864220591724
"Patient165",0.0148065741850979,0.0480380888326602,0.0495501583159243,0.0288503913584158,0.0251673646171545,0.0643523270482283,0.0238202664206872,0.119483385570239,0.271659641237326,0.179515977721121,0.0251673646171545,0.0643523270482283,0.470980341295148,0.341479441362595,0.0256212544874316,0.231020441357999,0.0315061513620131,0.126787648003246
"Patient166",0,0.00660733302319853,0.00584461226540816,0,0,0.0910937801799086,0.0246053061649606,0.0405053291888366,0.322968382536199,0.154560023519422,0,0.0910937801799086,0.209903136036412,0.102624983334735,0.00815286637686559,0.146456413684932,0.0354579397169653,0.116076226886152
"Patient167",0.0464627525749563,0.00230221602468939,0.00464288416690153,0,0.0206603456709831,0.0746467629853362,0.2081648197539,0.28222867880418,0.349357186757771,0.130012147494147,0.0206603456709831,0.0746467629853362,0.760758795525259,0.355848967601616,0.0272778845869924,0.714012382454043,0.239690663836763,0.117042257818493
"Patient168",0.00618958537612297,0,0,0,0,0.0809215083489966,0.00884600579297838,0.067306083976597,0.519033749481465,0.294660412845616,0,0.0809215083489966,0.27014569974908,0.148797203700504,0,0.305122559676727,0.0120860655002189,0.170263455324481
"Patient169",0.00597137540144507,0.0226845040505649,0.0186341110555213,0.0077937947954596,0.0626652597645252,0.0957158036967263,0.0157364455543975,0.163862718680932,0.106002369289837,0.0621179307086651,0.0626652597645252,0.0957158036967263,0.0961980902683924,0.350593590423407,0.0465513173647627,0.161738202841934,0.0289817612827009,0.100543938897695
"Patient170",0.00630131875657519,0.0106838295062767,0.0111092414990778,0.00569345022345335,0.102885051990509,0.104458396882441,0.0235313424311537,0.295085795289693,0.315910284721801,0.196600867200755,0.102885051990509,0.104458396882441,0.27207905444678,0.397267265341942,0.0970379488145182,0.244417115339194,0.0206210492344922,0.149388953272079
"Patient172",0.00745375701052031,0,0,0,0.026280237041327,0.0896366112423941,0.0063255337301154,0.349439165304616,0.112004993409184,0.0996475500942791,0.026280237041327,0.0896366112423941,0.00972079952355044,0.380260245409835,0.0329300671350108,0,0.00970436590649328,0.105961754316712
"Patient173",0,0.0124610996023983,0.0116403862326979,0.00284055901099346,0,0.0639616397682513,0,0.0817921311200572,0.447042869225321,0.175295476833403,0,0.0639616397682513,0.185682746680495,0.200077150604814,0.00142397262412695,0.251302314289175,0,0.113777685161485
"Patient179",0,0.0625273697492454,0.0617905652991644,0.0441009736824332,0,0.0514815869716716,0.00582759798974175,0.0254160434930237,0.15980373058622,0.140516827321744,0,0.0514815869716716,0,0.0626919734577036,0,0,0.0236563798136803,0.101191136946281
"Patient17",0.0544920241866551,0,0,0,0.0490099261123458,0.0245554796986033,0.200085478432338,0.23651931747106,0.342967053950687,0.216395774964523,0.0490099261123458,0.0245554796986033,0.711286817768434,0.386850872837401,0.0512071952008711,0.473841541412798,0.143481236189067,0.138411351105775
"Patient181",0.0239209129405166,0.0469928883778291,0.05310308854998,0.0505539898380534,0.0513829234694198,0.119986832182057,0.0361533583756979,0.382682539090504,0.237871832599096,0.186522865573324,0.0513829234694198,0.119986832182057,0.18635296688891,0.474845114529489,0.0635770451923066,0.130601866732581,0.051735445185305,0.122190662559673
"Patient183",0.0099874620132063,0,0,0,0.0232098606903087,0.0199028523577421,0.0438996798856928,0.323493030794739,0.0976606579702536,0.0963537981140111,0.0232098606903087,0.0199028523577421,0.0878695451082207,0.391931401762713,0.0425774637928278,0.166633226870141,0.0354091708123267,0.0900111622227338
"Patient184",0.0321066645113338,0.0775298113540871,0.0780975218381618,0.0721105373017206,0.0103966120234145,0.0635192195829326,0.114328414619039,0.184900835746815,0.621154667821648,0.458416018651419,0.0103966120234145,0.0635192195829326,1,0.286732467010453,0.00320199234451812,0.721559634047661,0.065485185830551,0.186393728901022
"Patient185",0.0111603482440245,0,0,0,0.0354884774520315,0.0641626558379408,0.0324813468271542,0.141426930730865,0.195089276591825,0.126146610661363,0.0354884774520315,0.0641626558379408,0.144414562275698,0.278355587784759,0.0408632103836339,0.201246336464106,0.0358198671291074,0.144699945512605
"Patient187",0,0,0,0,0.0451688314790557,0.0280761276096337,0.0660649918956816,0.235527035244076,0.368883000095744,0.178509983804121,0.0451688314790557,0.0280761276096337,0.517440475265812,0.289726167795381,0.0631444523039337,0.21195687669062,0.0814567340676265,0.126667802855156
"Patient188",0,0.0331443329206018,0.0354331558704103,0.0254272697084646,0.045593832235205,0.0389672235421772,0.000936196116182625,0.1706506828589,0.0492005472763295,0.0674918527220793,0.045593832235205,0.0389672235421772,0.101690787638558,0.299389148470221,0.0371570021761005,0.108091316544237,0.00863259375665934,0.060323530023429
"Patient18",0.0130197462412294,0,0,0,0.113497129634564,0.0810936318819733,0.0240852380550966,0.258097427764618,0.344906700855558,0.300191964184729,0.113497129634564,0.0810936318819733,0.428879113790853,0.39386159750263,0.12603822221613,0.253377676696206,0.0312701425228966,0.110634510689114
"Patient1",0,0.0565871827172335,0.0542329571796358,0.0485358687841741,0.0165764134474311,0.0202523347478001,0.0345463194719446,0.298628557695601,0.0435477663745212,0.0651185133528776,0.0165764134474311,0.0202523347478001,0.0580257371166212,0.322703132334963,0.0109409439792557,0.0388856997742469,0.0173699814800014,0.0727980717015417
"Patient20",0.0460641703250968,0.0487344864968603,0.0569064805923209,0.0587276230808432,0.0483053693825234,0.091896371064176,0.146015118251846,0.274395392261862,0.318031905018883,0.363867839175616,0.0483053693825234,0.091896371064176,0.713604522862361,0.320488256297862,0.0638838824922548,0.676575368517007,0.159518263559868,0.112715228446982
"Patient21",0.0107467573289467,0.0523765115330887,0.0506563554994815,0.0409054984602757,0.0126599182764265,0.0659098805873352,0.0165263595634592,0.0506886685203575,0.426055432333463,0.226885462653422,0.0126599182764265,0.0659098805873352,0.443358794543073,0.162218573465133,0.0213001942838036,0.222177138798927,0.0331691506181162,0.116848795067994
"Patient22",0,0.0137104607772335,0.0118950343332581,0.00218481977461246,0,0.0830282885556307,0.0195538744490871,0.0907022279991139,0.250328666202661,0.147708374772884,0,0.0830282885556307,0.0450876823949844,0.155396856125393,0.00702760241027787,0.194014228781032,0.0285128511453346,0.107769751121381
"Patient23",0.0170063170736124,0.0847637948208434,0.0924377653555571,0.0943015128850403,0,0.0296184483729236,0.0972104762259921,0.293920899704549,0.354600086445515,0.165303963367406,0,0.0296184483729236,0.675409033112809,0.481151865874007,0,0.557691454592419,0.133471201960545,0.132685671576629
"Patient24",0.0567454558366499,0.190257416850685,0.189033859613447,0.179786649722092,0,0.125173904608674,0.0558666657465101,0.120248985127137,0.280532136127744,0.266368193708156,0,0.125173904608674,0.303450866407465,0.190749958240627,0.00786128488293889,0.0792431278016202,0.0802317741866901,0.126932488906459
"Patient25",0.0110496995121069,0,0,0,0.0246593351620555,0.0854090616763246,0.0255534854735374,0.360092468192872,0.387596075959871,0.231359769745344,0.0246593351620555,0.0854090616763246,0.113916558505072,0.414938855811236,0.0301614602713178,0.149152787051705,0.0144960803684103,0.108837484068399
"Patient27",0.0135698914858197,0,0,0,0.0682580021093147,0.0288928877747374,0.00820628707208112,0.18564262504848,0.173509549419417,0.0924588613362403,0.0682580021093147,0.0288928877747374,0.104069580367946,0.438076064088851,0.0801275457558827,0.234403942777464,0.00987831390576839,0.0902799275619594
"Patient30",0.0107707451621581,0.0819835644820655,0.0908877051673875,0.0923886530783668,0.0654392502642697,0.0652511665274824,0.148828739874145,0.403678704481231,0.0666300417053884,0.0622044726592666,0.0654392502642697,0.0652511665274824,0.472551480134026,0.461927439112384,0.075824235386111,0.490881734478342,0.134868772791515,0.0776476010382151
"Patient31",0.0206011963426421,0.0494065894391246,0.0493050455842936,0.0426938733403779,0.0554535712401468,0.0352484063703823,0.149826958582056,0.166342603974431,0.233304503071288,0.0947312578012633,0.0554535712401468,0.0352484063703823,0.543075137818933,0.329302366393397,0.0389495948507228,0.131454645694812,0.0836195001221427,0.0815688722709646
"Patient32",0,0.0568550004086857,0.0564758529800912,0.0462769226219842,0,0.0811740085436718,0.0536183339656817,0.127364487458348,0.151114872962414,0.0891311731950388,0,0.0811740085436718,0.122764632270164,0.157652300900289,0.00475148886695581,0,0.052112225047148,0.122002255912519
"Patient33",0.0161951553226903,0.00262824403849086,0.00237363957690657,0,0.0151970289155851,0.0255761945421557,0.150091994662264,0.30719765150628,0.154129263147722,0.181679035588099,0.0151970289155851,0.0255761945421557,0.246109875423219,0.308748729919303,0.0201297868194966,0.217421049968971,0.148736206100411,0.129638070140928
