"","Epidish_BPRNACan_cancer","DeconRNASeq_BPRNACan_cancer","Epidish_BPRNACan3DProMet_cancer","DeconRNASeq_BPRNACan3DProMet_cancer","Epidish_BPRNACanProMet_cancer","DeconRNASeq_BPRNACanProMet_cancer","Epidish_CCLE_TIL10_Cancer.cells","DeconRNASeq_CCLE_TIL10_Cancer.cells","CBSX__CCLE.TIL10__Cancer.cells"
"J4_p3_rep1_B",0.0490565601624751,0.16796950873786,0.0598486305319092,0.182025467704173,0.208585108359983,0.201317830825454,0.104139002815072,0.0281703275774337,0.0882516090642056
"J4_p3_rep2_B",0.0436491789321454,0.166301370931943,0.0589911902514725,0.179729551138392,0.195301784773698,0.197925827482342,0.0893552749984037,0.0275109686423153,0.0694291011118241
"J8_p3_rep1_B",0.0524918319197211,0.167960830370827,0.0638399094842867,0.176900358039951,0.187104301064739,0.192107101222054,0.0968615606162645,0.0272297620630381,0.0443538914943058
"J8_p3_rep2_B",0.0514880996426096,0.167142980309617,0.0589124282182875,0.173459968645398,0.173834865741637,0.187199180338918,0.0880336992516721,0.0158779506088082,0.011888198036081
"J11_p3_rep1_B",0.0569645301484129,0.163969773339753,0.0617598428973723,0.165185821158201,0.171848202229087,0.177934618522309,0.0311768477997231,0.00067903213491271,0.0178092012483312
"J11_p3_rep2_B",0.0511134816493148,0.160260839284028,0.0516781162982499,0.16102629179513,0.161206577802863,0.174049566065224,0.0192333453875808,0,0.0170522063387903
"J14_p3_rep1_B",0.0417935991141532,0.159896401116172,0.0465336004309655,0.149936198928949,0.171035368252515,0.163249176476602,0.0029021680590508,0,0.0111741851011953
"J14_p3_rep2_B",0.0415291554808459,0.159768903335097,0.0451367600067712,0.149529628133395,0.15886617556808,0.162173370787288,0.0031593634213973,0,0.0062549411959756
"J1_p1_rep1_hetero",0.094812314209069,0.193126566015131,0.174535572960074,0.209034166089217,0.31457529242135,0.260562691426201,0.028202627021344,0,0.0238798247331584
"J2_p1_rep1_hetero",0.119350028050857,0.1891899467603,0.177231557273958,0.22087055100356,0.332199251234328,0.262498376784271,0.0114401542057233,0,0.0170896913339297
"J3_p1_rep1_hetero",0.119756558786873,0.185772777283126,0.148487586532765,0.223020758926684,0.290825104331323,0.259005231569994,0.0185767372699013,0,0.0231980981767748
"J4_p1_rep1_hetero",0.111367716508285,0.190838042049731,0.187124006994021,0.229573445251782,0.294553530544,0.265545695137005,0.0152476878356984,0,0.0288386602363723
"J5_p1_rep1_hetero",0.124393336717631,0.205750032395189,0.272327557632767,0.247049007687307,0.331275617722426,0.282874440416586,0.0393155233372089,0.002114925515224,0.0451255423709696
"J6_p1_rep1_hetero",0.124905818904014,0.198324068562549,0.227350983097669,0.241744216347003,0.288574806434928,0.27710889406721,0.0876541817278996,0.0263620488439136,0.0967772557075047
"J7_p1_rep1_hetero",0.13110907995635,0.199402719526065,0.242508376913078,0.237799463406663,0.287511036966556,0.267599657187878,0.106939358170196,0.0207774690927349,0.106395338209293
"J8_p1_rep1_hetero",0.13282060234154,0.194624729353524,0.232803603212419,0.234136781676066,0.256793227047725,0.267711808920813,0.0946441414637182,0.0147779598654438,0.0766822712424015
"J9_p1_rep1_hetero",0.124443488066029,0.194281246490727,0.208942567737234,0.23671841372003,0.230583379521556,0.269866637714203,0.0609354714126339,0.002992567181813,0.0661192292728307
"J11_p1_rep1_hetero",0.12472913074402,0.191693054138604,0.210790833827755,0.240797830046931,0.259858081478639,0.276233764148225,0.0556383123567933,0.0063657939534243,0.0557035725111584
"J13_p1_rep1_hetero",0.132619983447543,0.198050831338971,0.199317084772132,0.244364193693372,0.266308431732895,0.275914457561168,0.0803813912642711,0.0161144503594924,0.0908968041752741
"J1_p1_rep2_hetero",0.103904252267172,0.192523319121716,0.162072441360105,0.2075510592128,0.331160390152379,0.259764194050116,0.0250521149448606,0,0.0269306753945576
"J2_p1_rep2_hetero",0.119396231925077,0.188663233499107,0.179252897390156,0.222849211326547,0.318588439179621,0.26326264612987,0.0105343032302449,0,0.0199502196654399
"J3_p1_rep2_hetero",0.111608904354205,0.187467455590969,0.134773282487778,0.224059694074725,0.314792192696253,0.260226939000774,0.0191359455633077,0,0.0275434513579332
"J4_p1_rep2_hetero",0.111511343879514,0.192858635385739,0.206081416726049,0.231925968902951,0.307384427993914,0.267256138727685,0.0155441331100268,0,0.0239142376174817
"J5_p1_rep2_hetero",0.123523091365471,0.205307662822589,0.274092001929731,0.248145430336592,0.341043544646565,0.283403869309494,0.0358156401477921,0.0040074247725856,0.0468118143301402
"J6_p1_rep2_hetero",0.119426806754813,0.202814855693381,0.26087255634631,0.245553498639037,0.287379805648382,0.278917747502331,0.0875418831032107,0.0266421428599151,0.0952945191321904
"J7_p1_rep2_hetero",0.129698434086242,0.198193158415378,0.245566535195677,0.240438215166942,0.278096227839531,0.269508977775392,0.105710966966318,0.0224456483080943,0.0981997967664509
"J8_p1_rep2_hetero",0.129090538257184,0.192388544455903,0.219602240368107,0.236762220220508,0.25446510869463,0.270447652466028,0.083671985126666,0.0137096717940378,0.0803514195576733
"J9_p1_rep2_hetero",0.131889237828296,0.193737810583878,0.203836130088691,0.235970166183837,0.253031554367905,0.2693746697032,0.0574356385010879,0.0018186363516773,0.06270581508295
"J11_p1_rep2_hetero",0.121382123747278,0.188943278220322,0.187293924336516,0.238165101061113,0.258611362769114,0.274038644185663,0.0534372000976707,0.0048024855392886,0.0563449195143437
"J13_p1_rep2_hetero",0.128778601115674,0.194595026351505,0.176494507747188,0.241953990686386,0.265338885595607,0.272890567312003,0.0859113569628417,0.0152522768501108,0.0771262092090623
"J1_p2_rep1_hetero",0.16327798696993,0.193494002726815,0.280182305006427,0.246225047228303,0.37911046698561,0.290766568534865,0.0204086294499543,0,0.0231523065015797
"J2_p2_rep1_hetero",0.158609130495508,0.229986284070185,0.278137417111083,0.287476617173509,0.377670642211806,0.337591392587575,0.0281537923540211,0,0.0402675799305796
"J3_p2_rep1_hetero",0.136802541071116,0.234292241444091,0.312993593384741,0.293367847930734,0.377970935031638,0.339157819563378,0.0445639834668202,0.0032574977328928,0.0652617713231776
"J4_p2_rep1_hetero",0.163373539001487,0.219451057276335,0.288374718720712,0.282376799256289,0.345340724908919,0.334074734738119,0.188951590433303,0.0519681625806386,0.180816260052129
"J5_p2_rep1_hetero",0.145676674615926,0.215336994569198,0.283940897547697,0.277605292475584,0.331875922597939,0.321379151190544,0.272529364638483,0.0748387776697098,0.254615787093079
"J6_p2_rep1_hetero",0.141652816741419,0.199922631440039,0.22793105348299,0.25582561382869,0.328797276210018,0.294689987119251,0.287252017031018,0.0486228992069884,0.220779694314247
"J7_p2_rep1_hetero",0.142628854172949,0.192997223389861,0.219885762263631,0.248382309201865,0.358739786600551,0.282923671882512,0.183385573194243,0.0203314208759053,0.128656995611031
"J8_p2_rep1_hetero",0.123429308142777,0.189820183615016,0.216913849331109,0.242539797329945,0.361403951082577,0.278120745884216,0.140010157636776,0.0070456469750659,0.113068067898473
"J9_p2_rep1_hetero",0.154414925083945,0.199723168834502,0.222660335016428,0.252428667662883,0.406873842045343,0.289244575400434,0.133286726625979,0,0.101977540845918
"J10_p2_rep1_hetero",0.154251560871134,0.188292897848269,0.198521775672,0.237768078229673,0.339239720596856,0.272295503680611,0.0693495348110856,0,0.0479856952169376
"J11_p2_rep1_hetero",0.153750700305318,0.206874624785812,0.240033941321325,0.253099842653658,0.407891758660892,0.28708056520445,0.0662720205148395,0,0.0536191177853375
"J12_p2_rep1_hetero",0.128705831997635,0.19357782948951,0.204274495575646,0.239634470969298,0.369911451755608,0.271872060651879,0.0759262610559461,0,0.0530061271232466
"J13_p2_rep1_hetero",0.11927691897022,0.191756051756472,0.192225810213795,0.235071893910507,0.352627414207622,0.269072678926557,0.071840260278326,0,0.0637374770431125
"J1_p2_rep2_hetero",0.139703956978636,0.193136222284716,0.256021123263347,0.245747034522259,0.369259297702315,0.289937016582943,0.022508582455921,0,0.0287145185666769
"J2_p2_rep2_hetero",0.153745842246855,0.227063263293957,0.276255953365429,0.285353181882297,0.383397749189384,0.335037443829925,0.0234296200096032,0,0.0395354958232193
"J3_p2_rep2_hetero",0.149958430760311,0.234629035370535,0.30987187824713,0.291880169658455,0.366656864525757,0.335507075178647,0.0525836887756374,0.0030646537779703,0.0731457341267098
"J4_p2_rep2_hetero",0.166456283492918,0.225465866029692,0.290150369267101,0.289282095072837,0.340767645502506,0.339619928515966,0.184351058987045,0.0493703450764617,0.166890262318585
"J5_p2_rep2_hetero",0.13895091956131,0.215741178016139,0.267795305071411,0.278604889347223,0.327714915134171,0.323118628736591,0.276244828764727,0.0745108934325744,0.267877385222007
"J6_p2_rep2_hetero",0.169697932044642,0.200383110690106,0.225123081358086,0.257964758237831,0.328692190606681,0.295736252818204,0.287376029473517,0.0520200966909071,0.214522682598984
"J7_p2_rep2_hetero",0.152006349953596,0.195626058407274,0.240642917320561,0.251946701283462,0.376680082842919,0.285960409471019,0.176238233712442,0.0200890051116636,0.151434985277242
"J8_p2_rep2_hetero",0.134558886316672,0.18799576347815,0.208971819350677,0.242291265221152,0.343357888428422,0.277614486220487,0.138364503866353,0.0049108905035735,0.101342739014078
"J9_p2_rep2_hetero",0.129168517078538,0.202796763093491,0.263049167169316,0.255195913610691,0.417818384088693,0.291052633862707,0.127769597669902,0,0.101789665669772
"J10_p2_rep2_hetero",0.153736677836683,0.191234876765007,0.200411283641576,0.241929108217817,0.33961230545444,0.276983866099428,0.0644534659072588,0,0.0517925247253923
"J11_p2_rep2_hetero",0.143698447112047,0.205983432940658,0.215587482891282,0.253220974991492,0.41645577784799,0.287185885929431,0.0551987628855215,0,0.057501772989771
"J12_p2_rep2_hetero",0.119824544459198,0.196109573712574,0.187830572467348,0.242797377000943,0.366876717345029,0.273417532326321,0.0789171629269974,0,0.0667394497387559
"J13_p2_rep2_hetero",0.133073208919133,0.191180986433832,0.186121287595919,0.236787941176527,0.347352859313635,0.270350238186472,0.0912282697623872,0,0.0968478741673032
"J1_p1_rep1_auto",0.0309869660598283,0.145722179316903,0.0632334198215245,0.158893360154314,0.192352093609925,0.172709665586775,0.00048882871023344,0,0
"J1_p1_rep2_auto",0.0356178242313185,0.148148514682983,0.0655149405516935,0.158170267442978,0.199062441821166,0.173606949714605,0,0,0
"J4_p1_rep1_auto",0.0487863969467629,0.152682485065878,0.107898910556142,0.169261681549877,0.209819504608572,0.18660383636772,0.00030909789110106,0,0
"J4_p1_rep2_auto",0.0469156713558838,0.15248965012239,0.0989647551338592,0.16795836764586,0.210525712108219,0.185496777363709,0,0,0
"J8_p1_rep1_auto",0.0631602708836535,0.154865045822893,0.0938534967924829,0.159118674328598,0.17369791099152,0.172897726620555,0.00065414337035993,0,0
"J8_p1_rep2_auto",0.0646952183958287,0.155196237523368,0.102382424013849,0.163678669630697,0.184402982462159,0.177624745096927,0.00081056029616518,0,0
"J11_p1_rep1_auto",0.0620011318027144,0.16836846279046,0.0893261739630773,0.170906741838834,0.165714785440889,0.181958983814272,0.0081784706811062,0,0
"J11_p1_rep2_auto",0.0738472906559071,0.172566330315675,0.104255996419459,0.162924675435946,0.18489612640358,0.175049108209984,0.0094131795264216,0,0
"J14_p1_rep1_auto",0.0749588017606374,0.168315151249261,0.0869035930676632,0.164809703610502,0.166927963342266,0.174951094819698,0.0044955049458014,0,0
"J14_p1_rep2_auto",0.0759392859727745,0.170656870039482,0.0907243997600254,0.171757522856799,0.176687683697905,0.182587787448411,0.0039610750347084,0,0
"J1_p2_rep1_auto",0.052000848669358,0.166638272150089,0.0845514770560606,0.167776271491154,0.153682295463936,0.184123962605773,0.0095880411869811,0,0
"J1_p2_rep2_auto",0.0545306679563509,0.164913933810105,0.0908275238042421,0.169597733878918,0.163730824633679,0.186204027946161,0.0065151122672587,0,0
"J4_p2_rep1_auto",0.0801340148955875,0.156342036999218,0.0997615479615192,0.165766015724124,0.136737082307081,0.17453671775205,0,0,0
"J4_p2_rep2_auto",0.0810751817239891,0.160147079182567,0.114528685918615,0.171794987510374,0.151634722224618,0.182705141725335,0,0,0
"J8_p2_rep1_auto",0.12884989154777,0.170638578356082,0.14859991095101,0.188321945170589,0.21310867560659,0.197248119452724,0.0303721579052969,0.0098842674375684,0.0221774083696292
"J8_p2_rep2_auto",0.11574631106942,0.173374218813724,0.151993543720414,0.195160866105289,0.230699831890674,0.204787428710472,0.0260314223546864,0.0114439312109665,0.0201415283816641
"J11_p2_rep1_auto",0.117066468724051,0.162835323796383,0.109111868310728,0.171881216040086,0.15299036161151,0.1800708568823,0.0321278460660837,0,0.040363194164412
"J11_p2_rep2_auto",0.103739450712776,0.168156945425762,0.114389831541746,0.179567373054534,0.15317554586625,0.186820248489129,0.0371449745072896,0,0.0539985624075478
"J14_p2_rep1_auto",0.0738856838566794,0.158834283084341,0.0921612215804386,0.160914354130452,0.120630462700145,0.166527560991928,0.013819995227224,0,0.0188869356740127
"J14_p2_rep2_auto",0.0940149850908008,0.168610412172824,0.0951490233201931,0.170798179410783,0.13298806321532,0.1779859553672,0.018947856107051,0,0.0195293583902516
"J1_p3_rep1_auto",0.0350909999331268,0.155819610268039,0.070065219032675,0.161012435146054,0.199534097566044,0.17828309782059,0.0044749201548865,0,0.0073322738465648
"J1_p3_rep2_auto",0.0391875432976495,0.160056558903709,0.0782723676447045,0.160394824883966,0.205549232312605,0.176491270785416,0.0048672839117829,0,0.0098586846847926
"J4_p3_rep1_auto",0.0681259899713957,0.166831977984983,0.0905400899121028,0.172495175421956,0.203006481203593,0.189824817038882,0.0603913864839087,0.0069318505867366,0.0285293874084036
"J4_p3_rep2_auto",0.0682443991543694,0.163555233237829,0.0943974381346699,0.171733473952239,0.196148432170613,0.190164251325391,0.0506569827308464,0.0069751763562894,0.0278174515519681
"J8_p3_rep1_auto",0.0692100903781068,0.16531593756926,0.0678511131864292,0.168949410794237,0.184444650165458,0.18392663613018,0.0576695502867492,0.0111151510538204,0.0328716655832169
"J8_p3_rep2_auto",0.0789066565405385,0.166840989511742,0.0745512084761915,0.17508238563472,0.194734212692352,0.190498402077825,0.0576315124616066,0.0088153258689518,0.034351676944752
"J11_p3_rep1_auto",0.0502912792040714,0.16109326911227,0.0667355385230024,0.165143639584314,0.163779943026103,0.179482556999985,0.0225180375716658,0,0.0164924356467854
"J11_p3_rep2_auto",0.0644747390563947,0.158403101006223,0.0811954012200582,0.159841292244886,0.175991220683704,0.175697899838003,0.0207868733733292,0,0.0177831704187514
"J14_p3_rep1_auto",0.0652715431767754,0.158251075662617,0.0780222108851686,0.156515916941978,0.176517311116655,0.170847345621825,0.0045686047848289,0,0.0109628012416339
"J14_p3_rep2_auto",0.0284232517008901,0.160206461982874,0.0421634408069773,0.163768587949753,0.154045625284262,0.17742790268169,0.0038868291199844,0,0.0177092039830589
