"","x"
"1",0.00684071401737889
"2",0.102443943518324
"3",0.0182376012689318
"4",0.0646810820774624
"5",0.0581539530075705
"6",0.0452503111800331
"7",0.152526199421094
"8",0.0273731524420697
"9",0.0967457241275358
"10",0.0786683508721528
"11",0.0653779082255631
"12",0.00577745985058393
"13",0.0385610127627476
"14",0
"15",0.0916760811694331
"16",0.188528292846827
"17",0.0756438319887469
"18",0.0864687235523271
"19",0.0321357426693116
"20",0.0126880957189318
"21",0.0253953826061041
"22",0.0401685321943988
"23",0.0400285155081542
"24",0.0630041279154401
"25",0.0583591612909429
"26",0.0751275770857827
"27",0.125566761528811
"28",0.0599794802898152
"29",0.105429134130615
"30",0
"31",0.0184490578508334
"32",0.0630203277801301
"33",0.209700989422078
"34",0.0546778264596427
"35",0.0591574034136644
"36",0.120183501415333
"37",0.0170612942512539
"38",0.0343368966869928
"39",0.0572710273212519
"40",0.0894578664738171
"41",0.423221286130337
"42",0.13518182290146
"43",0.155500695511339
"44",0.0979221346460359
"45",0.206267936641958
"46",0
"47",0.0597052388774445
"48",0.0415941743973313
"49",0.112569939919706
"50",0.081490674699587
"51",0.0108224528695089
"52",0.0604856175731035
"53",0.254039062832124
"54",0.0261217883530342
"55",0.0927001593166596
"56",0
"57",0.0924804845418445
"58",0.0471331862240274
"59",0.127222006244713
"60",0.112905833493381
"61",0.0421295027714131
"62",0.214104408770874
"63",0.0877293189294464
"64",0.13154274407759
"65",0.230452955098077
"66",0.0215819817323963
"67",0.203811901987694
"68",0.0338435356902434
"69",0.0182557845255333
"70",0.191970104868295
"71",0.148622045361602
"72",0.100182042833035
"73",0.0645571248823745
"74",0.0579827640875006
"75",0.0741618881664838
"76",0.357342266573358
"77",0.116655039459294
"78",0.0367567842498076
"79",0.176292994883422
"80",0.0346807436499367
"81",0.0485743369319679
"82",0.181339532509711
"83",0.134479787675238
"84",0.0217689564341421
"85",0.0716092778145197
"86",0.00684501028545146
"87",0.0312832919994251
"88",0.0252149508606609
"89",0.191305192384582
"90",0.0539150729651632
"91",0.269153936134344
"92",0.187228431709701
"93",0.117300163744134
"94",0.0861081096088282
"95",0.10453448269084
"96",0.0758495100011599
"97",0.0667578847975384
"98",0.0227006545840837
"99",0.0549180155900456
"100",0.089283077816782
"101",0.0388046813791165
"102",0.035330016203717
"103",0.287043921871691
"104",0.177005739986153
"105",0.0226821206662212
"106",0.052043044198248
"107",0.0460046297651546
"108",0.138804307742136
"109",0.065241633269527
"110",0.0836580371137167
"111",0.0895443786369548
"112",0
"113",0
"114",0.0300235358944389
