"","Quantiseq_Macrophage_M1","DeconRNASeq_BPRNACan_M1","DeconRNASeq_BPRNACan3DProMet_M1","DeconRNASeq_BPRNACanProMet_M1","Epidish_CBSX_LM22_Macrophages.M1","DeconRNASeq_CBSX_LM22_Macrophages.M1","Epidish_CCLE_TIL10_Macrophages.M1","DeconRNASeq_CCLE_TIL10_Macrophages.M1","Epidish_CD226_M1","DeconRNASeq_CD226_M1","Epidish_LM22_Macrophages.M1","DeconRNASeq_LM22_Macrophages.M1","Epidish_TIL10_Macrophages.M1","DeconRNASeq_TIL10_Macrophages.M1","CBSX__LM22__Macrophages_M1","CBSX__TIL10__Macrophages.M1","CBSX__CCLE.TIL10__Macrophages.M1","CBSX__CD226__M1"
"R3388_YZ_20",0.0850025775853741,0.0737522696328228,0.10815294969242,0.103919267519338,0.0296489887059545,0.0966759835170725,0.350162511088527,0.301931444989001,0.291665151279803,0.260917619569964,0.0296489887059545,0.0966759835170725,0.972775782976723,0.382262058180507,0.063207355567048,0.742206346141324,0.308572736580701,0.284232852103648
"R3388_YZ_21",0.038335597974976,0.0698279439349089,0.0913405359007186,0.0870502038151097,0.0385488126945351,0.0836586991530052,0.251831716348138,0.215672326298354,0.186864743586293,0.155216990471123,0.0385488126945351,0.0836586991530052,0.395471982755494,0.202040141734272,0.0503906231330563,0.267282315776902,0.200083265174084,0.284504829737678
"R3388_YZ_23",0.220161618296192,0.0817821485283651,0.113414163995002,0.107090015421091,0,0.0496574471563859,0.642211380381081,0.353693555594468,0.241012312360389,0.219313858443432,0,0.0496574471563859,1,0.339794499823726,0,0.410953844603811,0.637512141300328,0.246154234297077
"R3388_YZ_24",0.0431346601717671,0.074448794847809,0.0932882999668672,0.0906281101408502,0.0323430914560104,0.0649974481637761,0.312433169335057,0.222893570897058,0.203832053668027,0.309255284162639,0.0323430914560104,0.0649974481637761,0.800526776749906,0.184159411473007,0.0379637440176604,0.384385312195494,0.2380869494541,0.31782381392127
"R3388_YZ_25",0.201505742148735,0.0792495046282475,0.11426745360163,0.110894070739214,0.031187764375566,0.044229584153687,0.613374030528377,0.363786105025968,0.199356915092157,0.260387437457466,0.031187764375566,0.044229584153687,0.87371186758195,0.34326445577807,0.0270174722979822,0.677407204331961,0.429596224300878,0.320238653089211
"R3388_YZ_26",0.184861510021163,0.115219953831334,0.156881946057011,0.154553591277355,0.00383992341038485,0.0153587968909729,0.475570182746384,0.462388599515674,0.223904422002886,0.526721040637623,0.00383992341038485,0.0153587968909729,0.622593651152252,0.443674881275695,0.00691258618270135,0.695444509796797,0.45749391135098,0.294543972217958
"R3388_YZ_27",0.0734323368591911,0.080184808696944,0.105522550448002,0.10154483536741,0.0157018454331289,0.0232302239773211,0.118305648616433,0.167405485076014,0.146980379391858,0.255461231946307,0.0157018454331289,0.0232302239773211,0.592409138284146,0.154911155276764,0.0130722606984392,0.243179558275234,0.108378996698215,0.233206004130791
"R3388_YZ_28",0.165300404660742,0.0848630742748908,0.105239601436724,0.101721400357364,0.0488205667122171,0.164802683511074,0.399179839742755,0.511086188541935,0.240795313864564,0.326030931067251,0.0488205667122171,0.164802683511074,0.650266030311637,0.52450910867795,0.0367812867785339,0.493707188778558,0.363213862851952,0.340510022511195
"R3388_YZ_29",0.0564772621641611,0.0773101373249289,0.106242916020731,0.101836318380965,0.035411110764549,0.10834277006216,0.454724193105255,0.244304404522707,0.118015786553471,0.250314774053508,0.035411110764549,0.10834277006216,0.53322102265058,0.251664556288442,0.0236536851331868,0.258245051216753,0.403906233973366,0.279240895426276
"R3388_YZ_30",0.0868463794821034,0.0821439989917872,0.1212963542006,0.119838314953203,0.0690349067689817,0.121981836984475,0.469925848660482,0.400478439345275,0.228546176111951,0.328664191929338,0.0690349067689817,0.121981836984475,0.840179103578364,0.375079485709291,0.0591988682890493,0.459997905288629,0.446680018805037,0.258484193493348
"R3388_YZ_31",0.0337483384746362,0.0768065279608644,0.114880743081466,0.113200480742317,0.0129797984425524,0.0581548511166273,0.250548420769107,0.22306258532274,0.235385521530944,0.250684954680478,0.0129797984425524,0.0581548511166273,0.339259930103682,0.218439493947756,0.0132193450736301,0.207565067736688,0.254583337689464,0.368027245726251
"R3388_YZ_32",0.0592820598999587,0.0695913658005396,0.10427489632662,0.0994050836511512,0,0.0488119124792463,0.543797423683626,0.320822950019418,0.187303682654927,0.317963205225382,0,0.0488119124792463,1,0.307939530088108,0,0.678271610044055,0.484621137326653,0.21960738990588
"R3388_YZ_33",0.0598788621888304,0.082844663533903,0.115909068936316,0.111284133570586,0.00160766550909702,0.0807604645199689,0.382440557437034,0.180167724675809,0.270886268198683,0.249123487837425,0.00160766550909702,0.0807604645199689,0.489062790248301,0.175537880247099,0.0111733567875786,0.29394978861705,0.397251128117384,0.325757538072327
"R3388_YZ_34",0.0554633110890902,0.0669463118736181,0.0923613582266003,0.0877074408222093,0.0112236789642089,0.0695035167085012,0.34186814707626,0.273904246854295,0.178279941868353,0.141333095799934,0.0112236789642089,0.0695035167085012,0.489777268182947,0.257103288880674,0.0308726437632211,0.333180817628048,0.221846368752234,0.283126073434542
"R3388_YZ_35",0.131718817774868,0.0794004694081787,0.108199010007621,0.107209163227308,0.0613083038301596,0.178717522934608,0.271046880365025,0.375359614631776,0.269973004416336,0.283388113344727,0.0613083038301596,0.178717522934608,0.312067854846942,0.355812449309273,0.0492850926161989,0.299348987200233,0.268516639638789,0.403722355015261
"R3388_YZ_36",0.0815912383402527,0.0668373166558422,0.100439465203059,0.0979094425151552,0.00435669343407791,0.0627625604238468,0.479931742772673,0.264606289077265,0.339923344856365,0.267161660423254,0.00435669343407791,0.0627625604238468,0.670261048483359,0.261311130575582,0.00057875939441292,0.509430883240217,0.315613922260393,0.260340526253767
"R3388_YZ_37",0.124800913959487,0.116913195984543,0.148743390092379,0.145174361137824,0.00545956217376746,0,0.618452292955664,0.347619486211238,0.419701575155167,0.621616366168937,0.00545956217376746,0,0.954707501081817,0.339017328770055,0.0089687107133913,0.772634127607885,0.530332304266834,0.335449790925084
"R3388_YZ_38",0.0537397387356651,0.090509374983104,0.112326687993381,0.109466553299343,0.0802453929925923,0.190952884031231,0.344843005943655,0.304966547328444,0.238918464006635,0.250651026886087,0.0802453929925923,0.190952884031231,0.498032632199494,0.296049975889268,0.100648233870628,0.26751972955934,0.283122416615426,0.335938360483508
"R3388_YZ_39",0.137080811005911,0.0807102345887738,0.107008373456224,0.101515755421874,0.0676204712643228,0.124200875437457,0.280583369935889,0.266993449163587,0.220215130593065,0.241903614579071,0.0676204712643228,0.124200875437457,0.465859532545066,0.255566537267338,0.0731196210155806,0.314825181967065,0.300611850367758,0.326922286884018
"R3388_YZ_40",0.0743777179194445,0.0920081120451156,0.0871969610719607,0.0777928364916936,0.0444282415984239,0.0916765691333261,0.244571757307153,0.222210266328046,0.290344877932454,0.23275835729649,0.0444282415984239,0.0916765691333261,0.658494404695506,0.271247808340492,0.062193167347528,0.550779739444098,0.251042446708456,0.292853026764357
"R3388_YZ_41",0.0634405943585224,0.0851473270396472,0.117645547911076,0.113331889824842,0.020209999595597,0.0288493110689657,0.212083691510127,0.198685592511042,0.135144735176065,0.163466590328573,0.020209999595597,0.0288493110689657,0.27306928757507,0.181918648478277,0.0173019158845046,0.202651411058279,0.194045142808362,0.331130714926626
"R3388_YZ_42",0.0334898805723138,0.0703349260682683,0.0981107855031731,0.0905741742666037,0.0293412649416451,0.0748420367632339,0.313959038354336,0.118590612075074,0.306475041303849,0.209460366020876,0.0293412649416451,0.0748420367632339,0.651075970581546,0.144524041180297,0.0234754358511344,0.227337581898136,0.251917256975776,0.288295629849391
"R3388_YZ_43",0.0972070112945124,0.0714615530826726,0.101342292106833,0.0959765601082535,0,0.0166538415358551,0.592822230849981,0.328559634046268,0.195604437958886,0.29497079679401,0,0.0166538415358551,1,0.300907907759725,0.0058787396979471,0.80365832085968,0.536829158112661,0.264971330164903
"R3388_YZ_44",0.165922702002928,0.0905661343292062,0.119958691606391,0.117423201723448,0.0670580580192313,0.24025292470335,0.400351029945045,0.382030876990625,0.399959009160651,0.362138168706963,0.0670580580192313,0.24025292470335,0.769814786791679,0.399310471392985,0.0675646218079982,0.391843600641005,0.384302997009653,0.345856519609894
"R3388_YZ_47",0.0610114670847518,0.0811445995872874,0.114031089965832,0.1080056386364,0.0241539029132196,0.0691213497088026,0.349951754871292,0.21439631589244,0.367496544599078,0.249141669248814,0.0241539029132196,0.0691213497088026,0.784391630400469,0.222946762430565,0.0332577174873114,0.552570242809621,0.320304268615242,0.259291860010757
"R3388_YZ_48",0.183209603728036,0.0643160549339591,0.100573993943928,0.1002761510379,0.0217328507642566,0.0460627975838755,0.515670406436755,0.412117955985155,0.250276905894806,0.300229113124224,0.0217328507642566,0.0460627975838755,0.913356305821454,0.423770875011733,0.0240265419995354,0.649792302712159,0.448484863092411,0.288508462119387
"R3388_YZ_49",0.0635868138252794,0.0760724096613059,0.0989431333506441,0.0944777537076598,0.0666560476212173,0.141188620495963,0.231113090170801,0.24061580894685,0.243540852843808,0.249535386151457,0.0666560476212173,0.141188620495963,0.525673589308413,0.232512473060325,0.0532789377534855,0.275383035724352,0.174717710272335,0.392191851019323
"R3388_YZ_50",0.0588082855970756,0.0785395040816644,0.104666946571409,0.0990284935210466,0.028755261271289,0.0812684127767829,0.151720792272375,0.218629984672263,0.175414095929531,0.173444246423088,0.028755261271289,0.0812684127767829,0.283799850700427,0.148397234774505,0.0358606514322509,0.21435694444997,0.173373251891632,0.314246152572902
"R3388_YZ_51",0.087580429376303,0.0861768509961882,0.107197706330707,0.0986466590701513,0.0642683712295222,0.145768986996098,0.246658497230484,0.254758484360922,0.188845078270328,0.20133865580468,0.0642683712295222,0.145768986996098,0.720754269771383,0.295254738024748,0.0646018583531198,0.393946795159,0.183377064311152,0.336171782252088
"R3388_YZ_52",0.155918709459883,0.0767664264767961,0.111805087796406,0.108740775566912,0.00176251358868051,0.0195231027154211,0.597072686360256,0.427206880308112,0.300283335117467,0.376411210033543,0.00176251358868051,0.0195231027154211,0.978973540387475,0.395208176315553,0.00328993763180999,0.710038499339814,0.549529143170873,0.334106694323992
"R3388_YZ_54",0.187560694076415,0.0963975528757394,0.131207925453771,0.12622556597987,0.00980832434367954,0.0301811098386601,0.406032488996326,0.43876924298375,0.202086103643668,0.262110119112409,0.00980832434367954,0.0301811098386601,0.621814698764381,0.40233626940711,0.0184385129341292,0.452072554737272,0.348733535733927,0.350258650652808
"R3388_YZ_55",0.163519428102294,0.102099381380032,0.124144669662801,0.118544009474587,0.0421525249688871,0.121071270181009,0.38897399357639,0.444968593494769,0.407746307775696,0.410195593943718,0.0421525249688871,0.121071270181009,0.644233379634047,0.495631819198755,0.022822701690364,0.585990951199753,0.360982700680551,0.363621397333059
"R3388_YZ_57",0.185056357239857,0.114844943427531,0.145307646104471,0.14255762111455,0.00603209324851711,0.0967975441909253,0.595985356028429,0.346898164975941,0.154482919286008,0.251770495635235,0.00603209324851711,0.0967975441909253,1,0.331130298731646,0.010522272917451,0.709106934406363,0.523866125693863,0.267926361744421
"R3388_YZ_58",0.0959788104607542,0.0760832594661942,0.103468299737941,0.0988761167627035,0.0186875155494265,0.0765285891125334,0.354675749024343,0.241702671869736,0.130467663568412,0.198774805041615,0.0186875155494265,0.0765285891125334,0.637313942356549,0.234120201069444,0.0253095590867165,0.351706151417688,0.334062635565568,0.218997015447444
"R3388_YZ_60",0.0617720263097623,0.0880540723464754,0.127377514351745,0.121274489348082,0.00464791162187405,0.0754702974847388,0.235365509809735,0.195860223410565,0.129229484217313,0.208777140185363,0.00464791162187405,0.0754702974847388,0.591540702401161,0.176100949375482,0.016647853712654,0.239608878705049,0.185893809650611,0.31759104641321
"R3388_YZ_61",0.108629467366997,0.0817389400217629,0.12308588316458,0.121721617508344,0,0.0330010055698958,0.595511918950742,0.417675973737396,0.288604988405868,0.366864472190586,0,0.0330010055698958,0.874038996523928,0.327078903596263,0.00294267755420345,0.549227915967998,0.445232469709321,0.358547564004393
"R3388_YZ_62",0.0412213121400227,0.0984867383304382,0.122678449364963,0.118451991139926,0,0.0505417094044585,0.3886270041711,0.180001333717451,0.159108861751206,0.216502063366325,0,0.0505417094044585,0.790429655838045,0.166431908063546,0,0.730432739378833,0.35365327595097,0.342717889615625
"R4163_YZ_1",0.291290909407403,0.0916782329462184,0.129197462584761,0.118591896683671,0,0.0398306215006954,0.175763710228941,0.476491290645263,0.142695084783412,0.251810229433398,0,0.0398306215006954,0.204157915070098,0.462227140165515,0,0.266003405363415,0.236756366588549,0.332486805607848
"R4163_YZ_2",0.218843978371381,0.0746739369333205,0.110306958150519,0.104418624148384,0,0,0.239416043560962,0.465523800831597,0.189548192552727,0.171736027028441,0,0,0.24926485299588,0.437551573984569,0,0.25867534623788,0.230726247339559,0.304486567787788
"R4163_YZ_3",0.149953585255217,0.0659886567491664,0.0906976561053942,0.0808167077044619,0,0,0.197356815327738,0.399441964543838,0.0855165118972395,0.108275774105413,0,0,0.239372728554505,0.39251765387478,0,0.250125768464504,0.253368218577503,0.246424031984088
"R4163_YZ_5",0.268401976813275,0.0700435101807217,0.102341513443639,0.098468170632033,0,0,0.469600091423619,0.632862016137496,0.250560495418699,0.194631839174572,0,0,0.560792666229628,0.480774132096425,0,0.526087708564539,0.507997591399889,0.270591240046087
"R4163_YZ_7",0.313231162226209,0.087386828056878,0.122599436116555,0.111735781022337,0,0.0190953540600871,0.259828288204069,0.438170583958465,0.229245537463878,0.235274322533926,0,0.0190953540600871,0.466154539607236,0.413054739843386,0,0.38649441956712,0.468773753431455,0.23799104968304
"R4163_YZ_8",0.104129766641544,0.111877289420822,0.142140107631786,0.133163227810868,0.0045145887937477,0.0102309618102483,0.13771807518076,0.298459887137576,0.292406128802303,0.169374384099493,0.0045145887937477,0.0102309618102483,0.159278777428109,0.259698021108156,0,0.0972529774008275,0.172101957996171,0.335321230637713
"R4163_YZ_9",0.242502649433683,0.0653967445049073,0.0912505906397238,0.0882473929634814,0,0.0215910755437297,0.548182586616188,0.497363065628457,0.32061549085509,0.231024623672827,0,0.0215910755437297,0.824371082659997,0.492979195107192,0.00656508411585455,0.61544349476582,0.486052634430897,0.282668333074171
"R4163_YZ_16",0.389038388121211,0.084053184136767,0.116961891672823,0.108441835198294,0,0.00439446355021611,0.593393310412836,0.456325781698521,0.246872730953932,0.293398120798087,0,0.00439446355021611,0.812808663219178,0.458434795540081,0,0.737123133878701,0.534991500110562,0.295710778754367
"R4163_YZ_17",0.366933029116958,0.0886207189694444,0.126751136240675,0.118829699126224,0,0,0.351373303166764,0.492016425141269,0.148816264402799,0.153035251600788,0,0,0.361398919240828,0.475670197899023,0,0.341431314414026,0.403706520904598,0.316015529876691
"R4163_YZ_18",0.33384459314694,0.0856562295942079,0.120647829738984,0.114123004093254,0,0.022322005384375,0.324093555295544,0.498096671446307,0.221416022025222,0.16316414086616,0,0.022322005384375,0.387364946857807,0.482707867735205,0.00470361835505975,0.31771478217743,0.378494807961325,0.279104959993874
"R4163_YZ_19",0.342305864909563,0.0812738985650593,0.118375441661453,0.113631697835536,0.010278319971638,0.0226213781195198,0.516128574120281,0.562768367546742,0.248939338878966,0.190624157654306,0.010278319971638,0.0226213781195198,0.607690250335785,0.533029834595954,0,0.526386041205922,0.446968414555286,0.291791703205395
"R4163_YZ_20",0.268718029388189,0.063513388056131,0.0954868316817838,0.0909745434223339,0.0101289880393236,0.0446343892619848,0.716341175107103,0.46035952615035,0.250635208587639,0.264547262484864,0.0101289880393236,0.0446343892619848,0.932383571580423,0.461840372208821,0.00623319733740312,0.711761100386107,0.669786536950331,0.297374436877882
"R4163_YZ_21",0.345555536922125,0.0761008531535445,0.107151585795875,0.103202142543041,0,0,0.347528191125047,0.466074969070222,0.167495400287745,0.190605875636578,0,0,0.454798171570271,0.451487006909393,0,0.449132003484379,0.342281688318943,0.384532276735787
"R4163_YZ_22",0.244579741797179,0.0878231326184747,0.120447854461833,0.116474083254196,0.0129721608078221,0.035652340437951,0.595969963332347,0.593450194067362,0.264555710412144,0.252367366745586,0.0129721608078221,0.035652340437951,0.730284207896431,0.580697691963649,0.0143049434445886,0.748405143743745,0.513760462116059,0.299315266428736
"R4163_YZ_23",0.181537199808712,0.0959325916621836,0.116898529884237,0.114091418611172,0.025362745490924,0.0374585541577791,0.393093454207619,0.467072615855471,0.307252768519638,0.218863401339043,0.025362745490924,0.0374585541577791,0.598256516348725,0.445282766749622,0.028815372261435,0.488057195519667,0.325060959707488,0.317033335618275
"R4163_YZ_25",0.324594780663457,0.0845377857081153,0.118866982763627,0.114125019631576,0.00086658077987335,0.00308730182229387,0.558955392995788,0.584340241868709,0.230731728280921,0.225295216390099,0.00086658077987335,0.00308730182229387,0.713049509724086,0.506935109393707,0,0.454050335704237,0.499178205108985,0.379183481013975
"R4163_YZ_26",0.0428735451995314,0.0715583786407922,0.0962474500792803,0.0920533973023004,0,0.043793587547801,0.274844022334304,0.171508534276108,0.10495630600434,0.153810552473964,0,0.043793587547801,0.309340150965372,0.162210768176484,0,0.254520542990121,0.218992730534816,0.246486791987574
"R4163_YZ_28",0.231711096694107,0.0997639235843244,0.127699838920573,0.119740670448712,0,0,0.195805435549159,0.404851268862311,0.141575556888368,0.226579503388947,0,0,0.197034464791156,0.39374296129631,0,0.225603364185288,0.200393461637742,0.313259861114858
"IP.108b",0.0563372772191172,0.0821502421163729,0.0940668353104544,0.0950765488350941,0.032650626465548,0.0758729500229352,0.370844358627851,0.236799204811796,0.467424356211855,0.253828058435214,0.032650626465548,0.0758729500229352,0.615815574276725,0.228319628343272,0.047862944453152,0.756178266449991,0.403511936166232,0.425306177498834
"IP.115b",0.0439963938868536,0.0734795947422015,0.0752160756287409,0.0799199698026835,0.0271304424568739,0.106756532640751,0.0813612925956545,0.109626244101106,0.397695715460405,0.260288713643041,0.0271304424568739,0.106756532640751,0.549407424723105,0.235531486182669,0,0.442664984216618,0.0745117141653945,0.16072361283733
"IP.124b",0.0593877937365622,0.0430193013786967,0.0450348979756797,0.0410445765778061,0.0169742569812703,0.0287739242904519,0.161718513676905,0.248234753346465,0.195149356590904,0.304125617083464,0.0169742569812703,0.0287739242904519,0.143719607259849,0.244611703947776,0.0136756066085856,0.178899667007789,0.113121407525891,0.228742571507636
"IP.127",0.024084405988131,0.121862642239751,0.127475131018604,0.119915485830659,0,0.0712824877960016,0.194041163424974,0.115902169909624,0.26988956861775,0.140265336105477,0,0.0712824877960016,0.607309993282535,0.111942376014862,0,0.439073839935604,0.139439262959135,0.154394304687992
"IP.138b",0.0297711554190221,0.0555616054219217,0.0567748234893328,0.0984732822016456,0.0038244229720504,0.0248069041471421,0.537460471490776,0.299123656209625,0.19410155812358,0.272216902150431,0.0038244229720504,0.0248069041471421,0.766175499798817,0.306006487054771,0.00492694716960857,0.62603078212596,0.422440787459343,0.226807242720769
"IP.140b",0.0527772522529748,0.0855140891095808,0.09132408485819,0.114533344518655,0.0242561382491057,0.093140746953717,0.264602689466424,0.140257545388802,0.34236247749044,0.471335147314429,0.0242561382491057,0.093140746953717,0.425597936319687,0.152128959672038,0,0.405363128709286,0.283119652487143,0.182866672179714
"IP.148",0.0703365613589245,0.069767884326277,0.0709065966303594,0.0690761363987874,0.0106120282053896,0.0212865754535798,0.476890253439983,0.204060446061272,0.378197884728558,0.224234277880577,0.0106120282053896,0.0212865754535798,1,0.207807893543557,0.00720080025451256,0.606286668467103,0.368981323181706,0.168507483738245
"IP.197",0.0333130332030106,0.0904205156552321,0.0919860610141425,0.0826679215704079,0,0,0.0556509205489693,0.101479222805587,0.390221186051265,0.143803671378088,0,0,0.587385023625117,0.13414742400543,0,0.332198642576903,0.0397112377102908,0.108421129893014
"IP.214",0,0.0958188254478734,0.0954871169867679,0.098036329908319,0.00963930214602598,0.0757824058129671,0.0368005084043355,0.051227341695714,0.437762298426129,0.170451495705578,0.00963930214602598,0.0757824058129671,0.0284141419196604,0.0514456208444758,0,0,0.024316199910414,0.157872978975936
"IP.28",4.89322270107076e-05,0.087955280679082,0.0889378104081658,0.080588001173368,0,0.0182942403686264,0,0.0430993555264372,0.388319688117153,0.171898624253754,0,0.0182942403686264,0,0.0451942958000648,0,0,0,0.115341783979761
"IP.31b",0.054772282990993,0.153841868106892,0.155235482479883,0.151767378272813,0,0.0644239150744266,0.427911063575247,0.245154565135687,0.867759895978902,0.428256436865687,0,0.0644239150744266,0.598281910280966,0.230738592595799,0,0.465408576701746,0.513309504634124,0.305287406970959
"IP.36",0.0186319438732696,0.0689538791725767,0.0742086357862075,0.0637979459078751,0.00651752388921805,0.0925761193727527,0.0590914986839734,0.109111558997144,0.454389052803645,0.21827796320237,0.00651752388921805,0.0925761193727527,0.609223812640657,0.12742263083123,0.0109073700589021,0.320183591291025,0.117473165675378,0.177577153365753
"IP.38b",0,0.101326121766784,0.103843728044205,0.102305252849012,0.0694728983954258,0.0958168571203162,0,0.030384835451002,0.766899192896488,0.211924804242651,0.0694728983954258,0.0958168571203162,0.352899973538196,0.0450437113670561,0.0683545359629575,0.226023441835762,0,0.185770550809367
"IP.52",0.0309368964350421,0.0822933972215807,0.0875645841869879,0.112190095281663,0.0133955890878819,0.022481508476022,0.408986631373653,0.139707156118722,0.50756593267684,0.226876044248749,0.0133955890878819,0.022481508476022,0.833674027043433,0.184843406103899,0.0287803334273584,0.252861741508467,0.232125407795838,0.147309405051331
"IP.57",0.0365356056498262,0.282460508412496,0.290472212151149,0.282637171939549,0,0,0.109518216726471,0.156930006167524,0.638028415784643,0.401629091597052,0,0,0.689082830433935,0.283371265088817,0,0.584734911604789,0.114017344626947,0.186687913671061
