"","LP.01.04","LP.01.12","LP.01.14","LP.01.15","LP.01.17","LP.01.18","LP.01.20","LP.01.22","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.37","LP.01.38","LP.01.40","LP.01.43","LP.01.45","LP.01.47","LP.01.48","LP.01.52","LP.01.57","LP.01.61","LP.01.63","LP.01.64","LP.01.66","LP.01.70","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b"
"FOXO1",-1.37107396489049,-0.328643421710577,-2.05211755548412,-1.27628375524017,-1.27649079186797,-1.36241088315722,-1.58553699457738,-1.02084440596249,-1.05109206746627,-0.496095841885727,-2.2948120691799,-0.590530529672527,-2.00866982173349,-2.17128120245644,-1.83818942195473,-1.55399457101331,-1.76079547137396,-1.43192533859924,-1.583339544542,-1.50771750354584,-1.69375870737995,-0.438793894825322,-1.22545171002812,-1.3004107459003,-1.83270138235606,-2.1669649154392,-1.52081315762808,-1.35118777769054,-2.11409497158096,-1.46286403346986,-1.51956300490127,-0.967832312288311,-1.7712504560268,-0.711140439745844,-1.01412663411089,-1.08720554903398,-1.98339651742738,-1.85159486715159,-1.82693414003411,-1.35232489283461,-0.76926526070903,-1.45735463823069,-1.44468884201135,-0.511107063609544,-0.936317967684056,-0.714204335453825,-1.52980057543633,-1.63049347321699,-1.8946987080603,-0.597930457024572,-1.74242252520309,-3.10533249811482
"FOXO3",2.14182149418776,2.80349924908098,2.57845272129771,2.12125314027611,1.79116076252315,2.64011661589382,1.99795045321694,2.51093337531351,2.72064420167201,2.74648889638153,1.55696305413815,3.05635635922877,1.67059419212338,1.17214932536109,2.80701394917714,1.76232977390825,2.39202800962792,2.32930486404019,2.53236154223648,1.70292619775074,3.09937275919413,3.0952732576055,1.72740853838356,2.7734647849029,2.28523867445515,1.66473075268602,1.29793153545888,2.78886387457587,1.73035906910141,1.92384120873801,2.960704126501,1.78958649179647,2.4086605512107,2.42834713469105,2.60763629610953,2.21371692138847,1.40683209387609,1.88288748128415,1.52825527810818,2.62420122271571,3.31378712428661,3.01670625840289,2.331853873853,3.08137370038781,2.49113073928762,1.88564046423279,2.31867159844611,1.2690145706211,2.43398885663922,1.70931154392944,1.58286951761411,1.18171772309704
"FOXO4",1.47636841296576,2.05251418950038,1.89897943742815,1.9967665285433,1.32083828031846,2.16495914018498,2.38714583304748,1.77657501934874,2.11231435685765,2.05895876115496,1.40130853357756,1.93892403885089,1.47622611873807,0.850378635612647,2.4461879448435,1.17626382526257,1.40522006894314,1.18309988705745,0.940003745941745,1.48890141904454,1.44984698138627,1.34803780764827,2.6432698576888,1.87876690542989,1.16234822615307,0.80984926073488,2.05519294014162,2.21390309381115,1.43641302124779,0.96703821591063,2.13071353063932,1.6329380065012,2.13239396092958,2.37367536771761,1.17833445709241,1.20419460593763,1.3453444415068,1.60540845706894,1.07501683155561,2.08025100427864,2.29928380997105,2.04460227879484,2.2094970500858,2.59933137683588,1.93417758902289,0.94747561120427,1.85730567107456,1.43570676640992,1.74263764509644,1.79171642805809,1.06800964930975,1.40858203552214
"FOXP1",-10.377117472959,-11.7447376535747,-10.8853390358576,-10.2030918015149,-10.2874394604702,-9.88803255535446,-11.2115394557988,-10.2626097495607,-11.0141086015492,-11.2242555342194,-10.0160171585205,-10.9140355802688,-8.24375981861882,-9.92809336738588,-9.28891248067846,-9.95075010698094,-9.28070204632936,-11.5975328618259,-9.13879231943344,-10.9658070867554,-11.2252218221132,-10.5092786550847,-8.98767907516793,-10.7634574361428,-11.0627086579179,-9.74874470971038,-8.39737611730766,-11.3542158348795,-10.7220158825346,-11.4053058969638,-9.87819925970513,-9.57611141926345,-9.32035856123697,-11.1527935405777,-9.95879966308349,-11.1618979329511,-10.477484402226,-10.8265658625799,-9.68808715897793,-10.8391379025517,-8.34548443274896,-11.1939336573056,-9.27384172345384,-11.4189226453366,-9.04429680570254,-8.6800168216559,-10.3780190429749,-8.39036056724681,-8.83946888985719,-8.40948948664448,-10.3471632797765,-9.33392642334784
"FOXP2",-4.32612910562042,-4.34055187714575,-4.05514702266094,-3.80711519281823,-4.20304288214967,-3.63965762722113,-4.31080002040304,-3.74523759770723,-3.84847231618787,-4.14477440276231,-3.79789364227173,-3.97393928304934,-4.35304732214508,-3.28787817905575,-3.92947678281282,-3.8045135939659,-4.08597238463657,-3.9333291312956,-3.92116716112359,-3.96709547284952,-4.44372068641531,-3.67256583002345,-4.15577308250688,-4.10418522330142,-4.40477480661036,-3.51603006757868,-3.63607131324782,-3.75543196961503,-4.18497603929197,-4.32834705410287,-4.15373676767953,-3.94419586121589,-3.89965251120373,-4.52894916756317,-2.79881400000787,-4.46198581168281,-3.19748477064439,-3.9300939961717,-3.70077078702327,-3.06983961861936,-2.79531360458643,-3.7027732674643,-3.46025367804026,-4.00975068494945,-3.95063534233824,-3.40712507218996,-3.47164782181886,-3.9184249518957,-3.79109621463459,-4.07295219123363,-4.25990534207442,-4.2425738923528
"FOXP3",-0.354081482906487,-0.433294017536269,0.147127131451339,-0.10164852519372,-0.111755846452118,0.0309051588584436,-0.0977324732506514,0.134161173360781,-0.0462696217304682,0.0156197619812398,0.093983865965532,-0.112989815565684,0.134264806585178,-0.255117268195597,0.0596237313772618,-0.0200903756786659,-0.0886295928238823,-0.263145518517393,-0.343835785379276,0.235159916657544,0.498245045914051,-0.636088227797075,0.62437056289242,-0.446282221834097,0.260042037795641,-0.386503457184141,0.333524031524926,-0.0750985667191327,-0.0763150733911734,-0.519823601061619,0.204945927401259,-0.305641190408319,0.0705807896500987,-0.0521117430230437,-0.574531232165897,0.456587406435596,-0.440033636033541,0.153486972249209,0.160148566496652,0.022264192564521,-0.21904896481581,-0.0938027651514516,-0.658439243321303,-0.00751686292411553,-0.358989864992777,-0.72793416551541,-0.0617716683599646,-0.460034151416988,0.558458357535929,-0.83287588578906,-0.517452845025079,0.252727200347165
"GABPA",6.4960232096761,6.44842881784007,6.88605664216368,6.19756549932362,6.21347130145572,6.19313094757204,6.2294631567125,6.58578616806609,6.20090429570546,6.42897565189915,6.03416859709393,6.6314643997458,6.04281447615798,6.46486562090411,5.87884008097129,6.58576886399613,6.9718290216858,6.31984414432469,6.10791253534536,6.29698394286766,6.33356666560797,6.90922557589824,6.3501191546094,6.64630378309278,6.42530623187043,6.1095611657209,6.06338050332773,6.39541786820042,6.43777324320581,6.74374440355075,6.4493370749277,6.53185596707091,6.25300908831934,6.14684526393155,6.18345147675835,6.70411634487754,6.43346124554012,5.79634925587881,5.33391189941638,6.65257976294288,6.18479946648802,6.73284415968557,5.92552760046969,6.08625392100138,6.26708678380317,6.68132134512339,6.55610577784176,5.95013442515179,5.0984917355397,5.63847732023097,6.20002501967072,5.63211860229878
"GATA1",-2.52789037603658,-2.39755058094211,-2.36489005973382,-1.59257639183762,-2.26465468884097,-2.15829066265948,-3.04379168573917,-2.05757187534032,-1.64400678582209,-2.39129241017614,-1.39784563239908,-2.16586589217836,-2.4959103464881,-2.12825421978994,-1.70337625953707,-1.6405025493454,-2.44166387782896,-2.15609562019426,-1.81493530446482,-1.79758630211503,-1.94403193474386,-1.93080058344882,-2.29589315088714,-1.75861032617708,-2.15954568555341,-1.94634063546046,-2.453599360757,-2.03638812165314,-2.03896978171372,-1.83447584319179,-1.83657275386345,-2.78142289349322,-1.69442363980624,-2.23940897317334,-2.2907610236203,-2.18731918436849,-2.1317371489835,-1.74079194180663,-2.45508648998402,-1.98292894988323,-1.97144931007647,-2.24474487865944,-0.704379336779325,-1.99780839286829,-2.09754215365053,-1.80147942753892,-1.8115840887916,-2.08409747421462,-2.57845293436824,-2.52039703634364,-2.47514297786539,-1.90915212632706
"GATA2",-0.816869303004787,0.24143368764374,-0.370089742088787,-0.165619588750035,-0.183251788125425,-0.612483056264598,-0.886044677085115,-0.19694342866319,-0.115424517156632,0.184945438554506,-0.223747827842159,-0.148617933782355,-1.59863786878495,-0.973654188750648,-1.03021001650821,-0.0754665095983359,-0.752974562326648,-0.0242790768926447,-0.839403537406662,-0.167036620075866,-0.117459233032217,-0.494194077671422,-1.48543626096495,-0.63158462452514,0.0756651249422126,-0.0825387916867121,-1.15065782699206,-0.119658545122977,-0.584207987316107,-0.148021465652808,-0.388806483488049,-0.712653377104188,-0.729924813102884,-0.749618582353609,-0.337531056890151,0.168787115106989,-0.256575639212377,0.395872117131451,-0.140025770681635,0.0902808344927696,-1.42033275928516,-0.239613187470103,-1.13747890349492,0.2240995424481,-0.671604713571715,-1.0968878284829,-0.070447800958106,-0.696701759455553,0.639796016780278,-0.946673381969834,-0.120734591514362,-0.160670590702013
"GATA3",0.881155858057237,2.6750637873158,1.86664435267451,1.8913046141119,1.73667296164025,0.76291400877633,1.44023151115965,0.259681072962248,1.57746973813657,2.56367489922631,1.80890210574696,1.51700005767485,0.340085646199307,-0.222240384183264,0.851719223668837,1.33356104303918,1.97478990260274,1.93786171491756,0.79368433340071,1.44224855828898,2.11733706818887,1.079536636946,1.07490961493774,1.27758799038235,1.61386319367402,1.35164164971689,1.33809014899269,1.25956024601043,1.69800199313287,0.296490134827649,1.54427314587915,1.55555908949776,0.701089163581868,2.12995522929743,1.26819192777833,2.3592605635693,1.22068643288579,2.15315268682816,1.1386182832543,1.39071844733086,1.080225681201,1.20015268840759,1.1927356514619,2.03815631785195,1.57537284641973,1.57868674862174,0.828636836980609,0.724298755209583,1.34619818304672,1.62733254946148,1.92593598827551,1.28275441434035
"GATA4",-1.27444245892231,-1.04255338736084,-0.740412671933935,-1.68846282425053,-0.718610526510777,-1.20562155714412,-1.23482625149916,-1.71531951833224,-1.29753100031218,-1.13933549497833,-1.376573991848,-0.989934333816151,-0.737080831448077,-1.52077306783864,-0.72915893332065,-0.692808547872158,-0.81119388640046,-1.0780048995807,-0.837244738615692,-1.02168356445003,-1.23068652563897,-1.24413732270347,-0.948110941251319,-0.909251542709491,-0.963879865026376,-1.21193698835023,-1.17422322634534,-0.967988348207233,-1.37996508248315,-1.15310027562934,-0.899294630507999,-1.03271626173853,-0.875108767478307,-0.764157467180226,-1.1021635483493,-0.61138175652818,-1.13944651718349,-2.02883575637448,-1.51029824567226,-1.97349759267774,-1.17718982607483,-1.96884757231194,-2.02674851596397,-1.2774506034625,-0.629436470111553,-0.523103752704216,-0.727953192240469,-2.28804525936001,-2.6154490494119,-0.568549679625235,-2.12886898291021,-1.74342174517757
"GATA6",4.43225106760614,5.8005400893948,4.65106909893629,5.20960536945554,5.34850291460485,4.22389139489261,5.02317637634532,4.15988033991644,4.98153582907499,6.06137902034245,4.76748158331285,4.88165137487631,3.8959345368984,3.64575305391386,4.10436692938686,4.89030947968876,4.39748699333052,5.37073780853574,3.26303486153965,5.04391835055569,4.97139377023629,4.6932163745383,4.23940048255495,4.60633715817001,4.58366598181832,5.02539555744152,4.23865140437291,4.76789161787349,4.39772814159248,4.77578905159816,4.95789807470471,5.25244143244513,4.4367775162857,5.31866211633242,4.68845271311524,5.62389596777029,3.58482202103684,5.67749824867334,5.11601778484025,4.71188537134433,3.31420084773932,3.56157690861397,3.58910925215197,4.38149362732353,3.1101849610698,4.55336340121475,4.48337172317704,3.36010709319487,4.93290905698452,5.76611520266486,4.77567922353292,4.75998751861415
"GFI1B",5.69879373065978,5.44753065779004,5.58613194940568,4.8379848916766,4.8329580505145,4.97295723833924,5.53956174087244,5.46907037671903,5.63029076838019,5.36795744141074,5.03830405668832,5.56853444975005,4.75018663190629,5.08027118035714,5.2750836159862,5.2818231126392,4.88161013418331,5.21337828156553,5.15675639884416,5.83901190737028,5.32442979165547,5.03713495867304,5.0175408078398,5.14912482890812,5.55666107480002,5.77137216326467,4.40791725421326,5.45089920781464,5.53318474817312,5.74493121332499,5.07825147243608,5.19958608057936,5.0550593932799,5.24897667276096,4.73779212519769,4.66368898052331,5.20218594992653,5.90760480650013,6.13858960237309,5.13068312565655,4.5973063714366,5.27341313710596,4.9692531195745,4.37647681163735,4.18660736990497,4.35062151537821,5.43930104555149,4.32944891110861,5.51884694291471,5.04934740624424,4.52218572608146,5.87105511342224
"GLI1",-1.87241824844381,-1.71512098848795,-2.10823137241853,-1.23598929808031,-0.766187119437838,-1.90234323763236,-1.19256244158388,-2.91502845396702,-1.59293117980045,-1.29270612498542,-1.12848672284321,-2.38021169849939,-1.00707398161614,-2.92414759975697,-1.15555917514583,-2.36293107121772,-1.05546356662987,-1.91528412688776,-1.38722019184318,-1.70735395434477,-1.58425740066584,-1.44347254098573,-1.34588451324656,-1.92752243183306,-1.08626241574264,-2.49002179866018,-1.93031604309199,-1.35297434912164,-1.50788863085874,-2.20796215239008,-1.24557969479861,-2.11861311938074,-1.78503178903524,-1.01841140712759,-1.8875805573722,-1.25619978600893,-2.13844371594337,-0.575098055151739,-1.96138309565883,-1.83823711098107,-2.43538277253795,-2.3626012075211,-1.03194233237216,-1.44407131239311,-0.897885409931867,-1.57791944494225,-1.02414516524328,-1.8240613215757,-0.866927223938293,-1.26885737100069,-1.32316305176492,-1.3251660160841
"GLI2",-0.774744156981339,-1.01999613225492,-0.997456899758837,-0.981251326549555,-0.749060176798946,-1.34795790135102,-0.417547213355354,-0.811766073181258,-0.878070923188537,-1.08931852199344,-1.08743785915661,-0.867960147671614,-0.505018932962299,-0.876407504781535,-0.248572148377006,-1.22205880251137,-1.2247054737563,-0.670068916321839,-0.725730297865927,-0.670443362125689,-1.12426577375691,-0.400407634937159,-1.10909867046811,-0.904240733544186,-1.24536091608278,-1.21728813984618,-0.662406022077889,-0.927461474103916,-1.00333958313203,-0.693506391822756,-1.2206921686963,-0.529690246779464,-1.13515403989915,-0.966131852335843,-0.428623404157598,-1.26852049711349,-1.05553840008728,-0.657064189031488,-1.34178091900123,-1.37956507121919,-1.3467426995952,-0.459008781463061,0.00611559231720321,-1.56982309763802,-0.0709147275234082,-1.63869665492612,-1.39325559579877,-0.659407412088622,-0.936194285615056,-0.693429992322722,-1.15621096088118,-0.52287791175112
"GLI3",0.633121575960913,0.234424386756181,-0.253409856606479,0.0479569665643653,0.0410305073409479,0.01473050040434,0.223195770927848,-0.010815943590582,0.572703646019578,0.579154513653814,0.103987202794324,0.361950342143582,0.00608586562974127,0.438040816327247,0.528733187067243,-0.183441053327949,-0.0889872081472174,0.210192456119986,-0.0440762264674528,0.904951328912213,0.361345724635221,0.564633414046919,0.30562935372372,0.242302918121553,-0.167790927765948,-0.179744870755014,-0.177910403846168,0.0820605859204366,-0.0739066781528,0.40889609706144,-0.0454154475632544,0.54946820161053,0.0643276328003955,0.30952875214157,0.0687594435426294,0.0605957716272633,0.437465491107315,1.04834946458028,0.431938799156525,-0.238670354094519,-1.15437266286914,-0.216527928671848,0.425120247532824,0.0786149305299921,0.315296018257038,-1.0704304392602,0.342386524428586,0.789896272345701,0.0279257325615072,0.281320794212041,0.639019214147116,0.262864318539485
"GLYR1",24.0098289828309,19.927901693731,22.8755650055371,23.1559468444571,22.2615451111648,23.0350755554587,21.8259760600186,22.7223869423369,21.4383761516527,19.6787602514061,23.7639580995162,21.5949862261735,23.9622711104658,26.5807869846095,22.9603139530879,22.5505899856653,24.404001191086,21.5601558065773,24.7978757282547,20.3634813067575,20.6002832901913,23.0205695165531,22.8240880604638,23.5799103142317,22.0210034515011,23.3196086015479,24.6389379836783,24.1393519543185,23.480228055573,22.4189269674142,22.5645416087824,21.5027371070516,24.7347966379767,21.0970282435022,24.7227269053174,21.050772388351,22.1507227968366,18.0440459746748,19.0623926734299,22.4657954026165,24.3887132922584,23.7002578957228,23.5401621159195,20.8390101073247,22.7628014164066,24.7370170341702,21.6031423945985,23.5226854222798,17.4101708666176,22.5951923798515,22.1997100206437,16.7011355351093
"GRHL2",5.46975795257836,4.71500854393336,5.19736944051941,4.70409455242537,3.69906498794794,5.62430373483606,4.29475492749365,5.66804470861756,5.34591773409881,5.7068596399112,6.41362947319891,5.30577216736996,4.98470696656128,4.9077065266356,3.01502425621546,4.36232858700482,6.62290818695527,6.74228581776785,2.29643654659709,5.82637416854987,5.50824951835239,5.25185851636649,5.17516912805432,5.1958565956777,4.83096254062688,4.90168968629704,5.44178399342514,5.02590283298678,4.87553991154009,5.01899713562945,4.38121481466901,6.13280367072855,5.19537105774345,4.94344090389138,5.67905242789938,4.13103245584364,4.33245827151209,6.92972898759309,4.48609388368363,4.57575270942158,5.4662381672715,5.31804788139775,4.04195592305313,2.65214629984229,3.43651964832653,3.58920083701087,5.82850998007446,4.68654358718843,5.57477374994359,4.34217700199784,5.54481279359051,6.6781352869482
"GTF2B",11.3197643664356,13.761334243293,13.3007817411622,11.5410879906086,12.300456690534,10.7492107139636,12.8990181874151,11.5433288352941,12.609509613024,13.0834931496924,10.6544677984124,12.2801358756051,8.11511448778195,10.7327903507633,11.797899670488,11.9291137044043,11.2994293344884,13.7287917282546,9.20165701221329,12.4342391485567,13.2671228445124,12.491636305431,9.97319910643795,12.9409121563478,12.9060594870003,10.8911161705432,9.45384663391835,12.1106343006957,12.1848093312652,12.4214125198919,11.657518118967,11.5922274142817,11.38354256031,13.1767165402311,11.7539202342448,14.3186732465562,12.4523670336169,10.8560559732055,10.8837775145741,12.511197180153,10.1671825066218,14.0003039808975,10.0050947189491,14.2627679656127,8.99323658220983,9.70926805543897,10.9549303800464,9.22051420024752,7.79744642173121,9.38526257557894,12.1304648017688,9.45640880821043
"GTF2I",1.49967649397133,0.872673522013508,0.839171470546391,1.26795692011723,0.616577179540327,1.39645838953345,1.21391253656093,1.5708646266163,1.32508637673078,1.12615191066041,0.933352437837167,1.67485249281568,1.44410702134935,0.839802644520233,1.17436758539226,0.889322069006492,1.12616309104062,1.28833761222775,1.32244866354157,1.23191059804724,1.05421547235919,1.25641090749609,1.44961840978304,0.968771764470336,1.02178039587685,1.18624346305042,0.94951851107789,1.42466166250874,1.02105660118944,0.87830611422442,1.25482370934849,1.22502196395134,1.372566616097,0.988193806359963,1.19230215234618,1.47032253080556,0.818538396143709,1.15763383323634,0.616172565728622,1.07719737669928,0.931835152637456,1.63840156501393,1.28072800315597,1.63573763114441,1.09831811320632,1.14591581030346,1.18447025990337,1.31868415880698,1.43484587694472,0.936821817124703,1.20465758532023,0.573492549205692
"HBP1",-4.84518725431343,-4.86090280806323,-4.83659755924929,-4.43645936554704,-4.06215992572034,-4.75299417287348,-4.43624273190786,-4.85878839657887,-4.90630491319153,-4.72605507237545,-3.94579970992632,-5.08321370280289,-4.37709287530864,-4.45364426334606,-4.49103462281267,-4.29918529875562,-4.63383649001929,-4.42571685425006,-4.6563110365278,-4.48171276440957,-4.82040389018286,-5.02741654135942,-4.07311975479609,-4.97319308070482,-4.81679393303886,-4.72188722332196,-3.87600643647772,-4.91942355105659,-4.43837198343177,-4.7579127448238,-4.74960432187622,-4.44141265887707,-4.5672624540806,-3.96843623200294,-4.23376317903731,-4.6109605503214,-5.0400753987119,-3.58350016904624,-3.77163617987102,-4.7324102895504,-4.77198631376464,-4.67637403357632,-4.59401086848167,-4.60417187819123,-4.99818484414877,-5.29953243525501,-4.91234358290744,-4.0884899243594,-4.03069036863875,-3.64706997876293,-4.63025236238596,-3.62394819490664
"HES1",10.8383182631384,8.58045902613776,9.90080865276356,9.58651888580245,10.1632653603402,9.76582722074733,9.59695267061367,9.31143074784071,9.74994979381489,9.61262140125183,10.410293614451,9.50897938988464,10.6636837455809,8.74291573299046,9.60689906995055,10.0851786065047,9.9194598289285,8.87097959973872,9.50515302459566,10.172247466921,9.87033718354796,9.34913149353672,10.5647003471675,9.3622403525003,10.1350671369373,10.0691388299794,11.3192631018915,9.91781318118354,10.2347155571341,9.41181292974023,9.81437049823639,9.52421717038656,10.2622798567283,9.28127725867698,8.95403801909825,9.14123037484649,7.59787098987848,10.2700166991173,10.0660840347949,8.88763799508042,9.22412515563129,8.11916877301707,9.05867617290593,7.95956458703466,10.2045832805236,9.07392351897642,8.7922482330364,9.64161574292275,10.4112015671065,9.2395430600684,8.98730040992698,9.89199994888368
"HHEX",-0.630619667460104,-1.78806768486033,-1.40045144333646,-1.60148853942548,-1.73047822180304,-0.861008739566688,-1.22763728882109,-0.979057768711792,-1.4038994330838,-0.961973622316505,-1.24947318613885,-1.31570672230659,-0.719385605492305,-0.839261325846,-1.11506311088208,-1.47689780485812,-1.06188211670683,-1.23403204732809,-0.784954643645018,-1.14722836909651,-1.81066872682178,-0.831526719794528,-0.711714346904164,-1.24506990468498,-2.03608894607091,-1.93197964283487,-0.681903954454997,-1.07761053181722,-1.59354832067891,-2.35616701052207,-1.23065066004082,-0.277349483566383,-1.01325907838286,-1.17763039813876,-0.886866459814832,-2.02971160144718,-0.216334184568069,-1.51663389605607,-2.63720359544949,-1.60634824571487,-0.758375920132781,-1.52674287003701,-0.888282407013849,-1.97475259318911,-0.141766597293242,-1.49795781928748,-1.54727487213835,-0.519788832181468,-1.77052274527024,-0.0335655883699947,-0.957997521109345,-2.43837664499255
"HIC1",0.200068858139095,0.704997635104594,0.535598244512189,0.461164734469215,0.606729313775457,-0.145490068764621,1.14743697724609,0.388130976539803,0.735674268453014,0.976605837146106,-0.0842780576198221,0.494053123706447,-0.110472081176205,-0.0468794279529629,-0.005272559704652,0.658827707281795,0.901585649625038,1.13247939067365,-0.0331604798579781,1.14001419416269,0.878259374298544,0.744611435549091,1.09333171535125,0.558746253050902,0.884577386054054,0.323837069626611,-0.00174724888181117,0.0404401306125344,1.06518284577859,0.533081261197082,0.570519462144568,0.533747641232458,0.268694726427636,-0.234889665248658,-0.327465039916022,0.969578540949156,0.855418731030443,0.354142872355916,0.461855705036848,0.722407976950541,0.351536327336476,0.482103114788073,0.099626240197344,0.859979028586126,0.480129996546453,0.64301166985077,0.67961476464903,0.0877991131340329,0.110878251187094,0.627217779885902,0.525439151336965,0.623303380948433
"HIF1A",5.27018662251148,4.44234887217549,4.43028408172897,5.76731612037249,5.08357311806891,6.05292750532258,4.29618856626784,3.72610719492026,4.83044685009533,5.36709611597004,5.57833286369884,4.80214328361301,6.12145308125836,3.89642674978495,7.16113567499962,4.51965607699977,4.56628050515869,4.36175078912715,5.81007346685015,4.41822800045708,5.22953297431204,4.00614456244638,5.01881416000994,5.32540497164972,4.56313600419515,5.58236127369809,5.31578057491201,6.70437947167897,4.61482228316019,3.78393895657186,5.95525561212246,4.34859994801802,5.05549948061809,5.96316379403173,4.04338149531005,4.07809594168546,1.66505190571852,5.03890325736679,4.95726393044818,4.74557042258855,4.56117720261794,3.89702331590664,5.50483993600064,5.81164979324395,4.57216094372736,5.67431739920658,4.37770342410214,4.80939839047108,5.30868529589308,3.82735064187117,5.95401220774909,3.77271171682293
"HINFP",2.22850845736784,2.37502453520749,2.5001871106604,2.26337044702489,2.42248462656746,2.37574356041261,2.10778452115121,2.21370807698108,2.36542190008069,2.47443328665931,2.37224620978315,2.53031200226882,2.1098992318404,1.90156461798838,1.91715590496786,2.6351334545056,2.02517191298162,2.23698774344281,2.06402866414952,2.37531974923143,2.2796514618555,2.19465020215022,2.30518121371294,2.16252834976264,2.62727532882427,2.40937115910281,2.02121095111058,2.12035200461614,2.2554470472165,2.46431007068276,2.4429883702889,2.52200392369185,1.99934026328328,1.99353332934304,1.94643351507869,2.70781772084371,2.2874017945833,2.24081825141206,2.42065472331141,2.24139700493345,1.87770411138756,2.39474694650752,2.09441978271703,2.31527983974059,2.01439334651649,2.27880202077726,2.4843853249145,1.97035785949514,2.08236625268812,1.89219420698125,2.41817509815272,2.50144697472808
"HMBOX1",-5.13462955255922,-5.37897217984607,-5.93572217272832,-5.14360900305186,-5.66399475819064,-5.03916531456865,-5.21460966871397,-5.13941360385935,-5.20261783861082,-5.06300361972507,-5.31956747300333,-5.36962624920533,-4.73404086457559,-5.75967183871046,-4.98263078872073,-5.57888797206256,-4.78603716137864,-5.22040042166817,-4.962008557085,-5.25985230999209,-5.39022604881166,-5.20944116463718,-5.00030886768933,-5.61444310489007,-5.75998882612734,-4.92053861477882,-5.00252652098672,-5.61306284137781,-5.37546178562769,-5.54191651616307,-5.27563962508645,-5.02893527418442,-5.24174779640088,-5.86666259717562,-5.26355230634044,-5.84888741808337,-6.11126038588409,-4.6229364878902,-4.22430815095252,-5.14499369984403,-4.68476043390063,-5.34406099917685,-5.49798202371434,-6.12262438948559,-5.10692689829192,-4.621342307271,-5.27904388469542,-4.38094738883936,-3.28637066015635,-4.68637289627606,-5.01858628359825,-4.08078278424507
"HMGA1",0.0648435763339917,-0.236895665791442,-1.43441221581774,-0.36025229322729,-0.33282220486198,-0.518463583706263,-0.0711680732426726,-0.868809319038952,-0.496515504076578,-0.663005940897737,-0.350014929652805,-0.805781845281237,-0.295399866345551,-0.776115864315414,0.724674681694806,-0.66308570100762,-0.615573663554724,-0.662879950055359,0.245113596352365,-0.370630560139276,-0.462725798927747,-0.925199637527329,-0.650320090400194,-1.49599295862157,-0.470248654650163,-0.127679988689095,-0.0532065772470636,0.578299205367185,-0.0744396086478954,-0.735439697085231,-0.0926494898172657,-1.3033138140148,-0.685715067306406,0.00979054498744148,-0.908513385670653,-1.24851384152038,-0.911263930121104,-0.69845515274048,0.0558417746221608,-1.07632538166715,-0.803041622138962,-0.656106497592353,0.178936983889097,0.318933455785752,-0.643484537452546,-0.543914980690597,-0.752729484613658,-0.372303674269529,-0.59738439146018,-1.14204311321246,-0.906598946466979,-1.32507262543584
"HMGN3",13.169112268591,10.1807946455925,11.2458024046585,10.9127053269272,12.5885916287942,10.9300225474935,11.3551015198382,11.3735367916854,10.5466082474846,10.6989684143068,12.593816746933,11.3059868430142,13.2999234845508,11.3474949046343,11.1078053132056,11.6508168877894,12.5804676807881,9.1806964672385,13.5424257633919,12.0509912004757,10.8606471417294,11.0589738867045,12.7121890433788,9.98999010910269,11.5958941043077,11.6081191691714,12.7367045608561,12.1411413213199,11.6328478146989,11.9293989548343,11.6372025409203,11.9622378863615,10.9959418238107,12.1887540064323,9.97472236312191,10.8001048340813,8.65950875634422,12.8160140799571,12.7933784369669,9.9327887731943,10.5905683159178,8.78923990446312,10.7117753177613,9.08326411389146,12.4196883580361,10.0341919479039,11.2574268559672,11.5173307231657,13.8248252352197,11.7993078462613,11.1704948879754,13.8716243729097
"HNF1A",-3.91336583381278,-4.54830462581336,-5.12532392515554,-5.07701353426086,-4.979476531969,-5.86568068862425,-4.26289981815748,-5.25774960019045,-5.06479584477219,-3.66077101608348,-4.75298952072993,-5.7025302236625,-5.77222248202588,-4.67926263158559,-5.60101556407724,-4.82792517755124,-5.73870259781985,-6.32378530380963,-6.61913994037678,-3.69453133346583,-6.58411426650743,-4.65049596090085,-4.47732260801208,-6.36760787246945,-5.35907528310241,-6.80109860499414,-2.70927081137606,-6.22063285867226,-7.73405907224693,-6.10803445198993,-6.86276552577074,-2.65671106005672,-7.16525210201193,-4.57002666838137,-5.93620083109168,-4.96925606924243,-5.39080211063102,-4.67659378923985,-5.78809503261119,-5.64913724750854,-5.22589503437841,-4.53108311146674,-4.16408852983761,-5.3098963924611,-3.86863452567461,-6.15103987531133,-4.68091573811404,-3.86824552820138,-5.37105217611276,-1.24495147111154,-4.8005975014392,-6.01717130691469
