"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_12","R3388_YZ_13","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"CEBPB",-1.58821941974175,-1.23534481867136,-1.64223303477293,-1.42337012370616,-1.36268880432687,-1.75354883155798,-0.933261583871963,-1.07670649848684,-1.38329600950118,-1.00539458837002,-1.71383526653754,-2.38952479246457,-0.274456971156912,-1.47764127066058,-1.40491869485686,-1.903831917664,-1.24783971724201,-1.2194748484158,-0.699734283620312,-1.48513433852301,-0.585885554916607,-2.35613081727941,-1.21175181888659,-0.462074289052891,-1.795653948314,-0.29820803600282,0.151523152197012,-1.59145241950083,-0.859280930251988,-2.47523049523717,-1.59939899085068,-0.575580759229661,-1.30361012867994,-0.620395702261895,-1.39805081542995,-1.1085914930579,-1.64067438466413,0.218778895100467,-1.34640299946253,-1.3211480618112,-0.608261588194289,-1.00691149053902,-2.10965890551877,-1.23549974495721,-1.20006549864067,0.428252501685377,-2.14857308348234,-1.54861923151204,-0.957004706897889,0.273909249428904,-1.16108387051234,-1.13472336113267,-1.61411784958965,-2.1700093520891,-1.82433103184383,-1.45743289818724,-1.35657743434832,-2.24271773219545,-0.845579759253668,-1.29573699811646,-0.801403238142107,-1.23686887624758,-1.06442968866854,-1.19790722915764,-1.40827286768479,-1.47131788518803,-1.38281202407881,-2.40557733754565,-2.03950155547069,-0.369748716023458,-1.45536113821157,-1.45320047385431,-1.37324158054202,-0.908961474072512,-0.955457580093372,-1.35406153756014,0.0471882433852046,-1.81829824494442,-0.865447956880238,-1.97824418857411,-1.34661113005878,-2.01860400193288,-1.42511158137012,-0.987745661434311,-1.56495731665447,-0.238123746996407,-1.47488098964347,-2.47686645281088,-1.62616935739919,-0.821127610516657,-1.19661011838699,-0.948513518138005,-0.582287317004941,-1.46882442027213,-0.954686151265022,-2.11247509792126,-1.05886986383746
"CEBPD",1.01424924401135,1.68863766181324,1.61236466461491,1.76125506271287,1.59952273960439,1.38882018786294,1.99708978388733,1.70771458768264,1.43380481865647,1.9836420529095,1.28602713913314,0.579431863202344,2.22046767640438,1.88296862903923,1.2861313842599,1.14482551983882,1.57923062725226,1.74507106853185,1.79125555065082,1.89029075276191,2.05252891503167,0.493512969688193,1.10426304283018,2.36107481538536,1.59085433156786,2.55005868182773,2.80931059376179,1.65178475133565,2.2819086487204,0.282636976000977,0.536215202236907,1.54998039459601,1.40581382983301,1.97753692270071,1.22029119645777,1.26836763087109,2.33728189930884,2.48824476289003,1.75827525684792,1.7431014576883,2.16984313995698,1.24271491507678,0.320345836548426,1.35312325094569,1.06921167452944,1.81223657304032,0.837113994437312,1.37495490301249,1.83904164948488,2.64702712826563,1.34544842579225,2.44174447230676,1.27986577154763,1.26119705519659,0.705306995157873,1.32490032303618,1.6309802597928,1.02492987831625,1.62125620169609,2.04506349303155,1.81070352131482,1.52090952623699,1.60027456844443,0.592965165245795,1.77752393919252,1.22212213089053,1.5746850985637,0.682633085015329,0.921126335889419,2.00884208730975,1.36898035240876,1.33100831146091,2.21706314913902,2.05711859250274,2.19205730087852,2.03853989330166,2.56512532642812,1.80563436593844,1.88259970020143,1.08210125134434,1.40986487265795,1.56312742987472,1.39315044122965,1.15685598790585,1.40111242676462,2.17897614385608,1.26874465362722,0.968634212096518,1.34363278943309,1.65337990118052,1.81059529247337,2.11672403162247,1.93605203379801,1.31001054219346,2.2065810483843,1.14636032873293,1.58329050841747
"CEBPE",0.0104282279342333,-0.171592080921431,-0.0705224241143788,-0.594455611862531,-0.181612007997331,-0.0560148826146176,0.103327432662385,0.444819690683122,-0.213714206448386,-0.503625211715955,0.304360939914384,-0.523633735663064,0.288814640144801,0.0304112683338284,0.202746312006218,-0.181230427481623,-0.0512224000401747,-0.836442438937374,0.0823378363269423,-0.728733777571169,0.22414155496715,-0.339104224270389,0.231380652627525,-0.207339063106963,0.383142384411708,0.204992130635386,0.0476696314488943,-0.350851219786455,-0.280668717232443,-0.144574379482504,-0.288122620162567,0.188465215715187,-0.18581946025692,-0.0258804887114515,-0.279924022265296,-0.310164784115714,-0.674536066736358,-0.0422986728542919,0.186883233219419,0.349190906105631,-0.0557876856043258,0.395675310021947,-0.200578717803013,-0.0616000982449908,-0.306926835100171,0.39640467109441,0.0244467356509783,0.299143523832777,0.35729856977781,-0.509024289771942,0.687937643344427,-0.224446675948589,-0.193948729132771,-0.190161033269408,-0.162290116488956,-0.12868407526706,-0.350230265876071,0.036613570826084,-0.428003267672327,0.200340963421449,0.313380941389611,0.438623601683865,-0.226773921691569,-0.966666705294597,0.0377138187460909,-0.337656017950744,-0.15627126073517,0.182879572559037,-0.551232678312966,0.774894365873705,0.136248903688164,-0.0793238075562561,-0.137116193832417,-0.0143582709462385,-0.456646313322186,-0.338380485663125,-0.0797754466376361,-0.459199955460976,-0.408541151947205,-0.154609384569927,-0.0866606355163953,-0.0690165703425308,0.00669338005854221,0.58264976588156,0.0376762582858673,0.297329642156699,-0.0425963487571838,-0.477273063635905,-0.0436092310004022,-0.137096134176812,-0.365487364568709,-0.0562550650396083,-0.548624077492006,-0.180621613625234,-0.0835306635962964,0.142083343555544,-0.42429351451622
"CEBPG",5.15360122198931,4.88319671530639,5.17207235577216,4.78299929551984,4.61001084246077,5.52529165824381,4.82660104641603,4.86986997627764,4.32017035532323,5.13893985570271,3.94267536989903,4.52667903428037,5.14550293091387,4.62619787522524,5.09006633584375,4.55685929728397,5.00637946727917,4.07446941832969,4.90770819609774,4.5306705295888,5.05429554150513,4.18956632888855,4.39458495959697,5.49960804007906,5.32163219186535,4.93829665640102,4.59365485637875,4.56917466023402,4.59959514708367,5.06548094754967,4.62999954876223,5.47218957611009,5.22139480925147,5.55741195904125,4.45098802923017,4.60697677431133,4.07010138841369,5.65463636027224,4.54332935525645,5.35573607131144,3.84408962494964,4.41898965400172,4.95028778736336,5.07909315836314,4.9392961813166,4.71283753498345,4.02257719124936,5.26773620650753,4.8555118423449,5.69713441447144,5.05857516920357,5.00535347338638,4.38839028474341,4.19283692814832,4.55099188213236,5.18304946747657,4.59132822159767,5.00118400864855,4.83775723138252,4.01196947136439,4.76111265750766,4.74959762727786,5.60269281210588,4.05489166507363,5.18409903584777,4.41424240925321,4.92021758649476,4.49906778785927,4.95390431979878,4.73971978817979,4.67189296054048,4.9099279269635,4.04564596067625,4.81674760268905,4.84407025626592,4.25708416304056,4.75284249510346,3.96059065359795,5.6473698293297,4.73279079112829,5.67655650623171,4.60981539878542,4.88973574088546,4.32193064048935,4.598635694611,4.72468866918219,4.35000365873675,5.00100546020147,4.61399954390299,5.40414621280597,4.56170458249577,4.24768439624854,4.98101905096002,5.11581920728454,4.88398952494698,5.24661363481699,4.8399782106736
"CEBPZ",5.21775796334614,5.01969418780067,4.90720099171134,5.49104117734624,5.12246290053895,4.34745206769156,4.79109224670704,4.57623054799514,5.60181729677786,4.90387017985295,4.88437006298871,6.38712781014681,4.5098170304198,4.88115038356786,4.56784341115219,5.33788895472335,4.71081226975305,6.19031933764504,4.85861541895943,5.13991303511636,5.26707088554723,6.20344988918726,5.35842139207777,3.9860442081528,4.76952492335085,4.99156790918469,5.28654715419589,5.23827011897578,4.62547852632431,4.46512665637457,5.65834108498891,3.96738473013754,4.8384889451139,4.06170985341299,6.00472705369948,5.27289886479443,5.84097128461234,4.29935029064983,6.16115675095653,4.35556726121507,5.69080729782314,5.07893312026073,4.68948443592363,4.03812472468033,4.25056186493077,6.63675146226621,5.80052758939647,4.75631633100723,4.6686778507057,3.8814344206262,3.78310286222763,4.70366261357048,5.75198309414186,5.22532912258379,5.03996577010368,4.52119550356587,5.57103739211465,4.7492911479342,4.67036974134802,5.46642844863791,4.32040305008413,5.06958768407928,5.15429670021542,6.99543243925789,4.52624701464298,4.75910009537487,4.18357260825367,6.25213994525813,5.44654758786054,4.80566267398754,5.49428277123164,5.25769511845252,7.0153006100579,4.66118396367845,4.57009275754153,6.6517367547405,5.41745248092383,5.65761795320255,4.36669402973317,4.35750773310673,4.486380352516,5.71170022591719,5.18431686080932,6.46202133993105,5.43031666337032,4.80746493144793,6.57017938546756,5.10846911734029,4.88946264116899,4.58008838554428,4.66901741251155,4.56666073242127,4.16973704799346,4.71189372435952,4.66877774852209,4.14273123062554,5.67972318276593
"CLOCK",3.95609912432039,3.92035887873574,3.75474108019575,3.08667208986937,3.53760282602367,4.73991508579754,3.30591717121907,3.10466358559506,2.89959772783883,3.70279752155214,4.13684581922909,2.00707245012856,3.97205277890999,3.62046054281636,3.88893168586771,2.85607470664974,3.53601753494444,2.93534566141664,2.43154007264906,2.92477514256291,3.56791714481723,2.7654850853655,3.05668411768861,4.38260744593103,3.93810669636691,2.9625323309021,4.20146077584393,3.20902524795869,3.06332707463335,3.21966361686548,3.43759979190906,4.0497329828903,4.19698210053178,3.62705178242815,1.92814039900373,2.42199879197837,3.35035759432576,3.5542104693035,2.45168845675277,4.00490503255341,3.73451425845943,2.08281350235146,3.56696178634809,3.07589373961938,4.2211605336518,3.03855735425854,2.9730805009833,3.40231526911186,4.17670342809858,3.73642320565673,3.67731968119071,3.01016259541757,3.74268121788777,2.05098245078639,3.96185286528421,3.57036477395712,4.49792323308412,3.40004021731153,3.5310258820407,3.65841482107027,3.58964453360642,2.96936875996675,3.30356735696791,2.59807553732839,3.35565984195181,2.3307846855988,3.10150547380508,2.57451337222706,4.16057256006199,3.31397774572094,2.97281520929505,3.39425096449182,2.83076390478528,4.1005295101786,3.47159037243432,2.97706960756224,3.7784564920032,2.50203037146045,3.55506307772223,4.25605187281314,4.61385249713013,3.05550912075754,3.21375796999155,2.50779475633864,2.88373423556717,3.2237558148388,4.01499544871509,3.40423639543093,3.51435777180025,3.52166450076957,3.44401375838684,2.93419209838406,3.8380497421183,3.80486369359375,3.79126840660312,3.74433123872712,2.97468477390628
"CREB1",-1.60149993314795,-1.5741383857772,-1.66872280384796,0.0772805940564238,-1.93540538848541,-0.9698582048295,-0.82117726667078,-0.736004626022222,-1.73746876240071,-0.82257289427384,-0.443616474102091,-1.90740475815245,-1.02673606910328,-0.979093464574387,-0.776043950300803,-0.619188361214308,-1.84618775461739,-1.82021372084954,-0.128031942218242,-0.442172376014774,-1.35412353478704,-0.905200804415335,-1.68101132931892,-0.34339014865532,-1.3908383606456,-0.0865854994843866,-0.544357447494303,-1.76160018069447,-1.14084116853324,-2.08818603971112,-1.4878022524987,0.00306211313371623,-1.6183442766309,-1.14042952274187,-1.1958190995044,-1.17751198322594,-1.21488369299306,-0.994283348317832,-1.47701010489652,-0.962004205961466,-1.41605068738013,0.191231481106814,-1.63811575567096,-0.31097603237297,-1.43497410724597,0.0550023356525745,-2.43731842100824,-1.35784242559456,-0.468781156851198,-0.42735500131119,-1.16614572186638,-0.877518780427692,-1.75095167897445,-0.767204010018125,-1.67101609234165,-1.06815721769583,-1.82434514067278,-1.61415779205017,-1.09649934963766,-0.956310413743271,-1.06249034525672,-1.04740439054873,-1.38982313397478,-2.17727927726071,-0.787766892067046,0.076019847180045,-0.451813130582002,-2.12469782145658,-1.59982948105253,-0.60598029565147,-1.79114574158345,-1.07037333898454,-1.43042034509609,-0.527253417506827,-0.722372302952973,-1.54657099751906,-1.16104991592419,-1.53729991308809,-0.914058026088079,-1.89929257468446,-1.16198815791826,-1.68395510707439,-0.416951998139519,-0.605008026123744,-1.48851586402096,-0.581525153518006,-1.19966628720121,-2.24231196711377,-1.11901304512139,-0.648681150047539,-1.11041133881099,-0.931069919029518,-1.01765494554789,-1.62936574863655,-0.923328269638543,-1.96197857612469,-0.63808967364901
"CREB3",3.22169499097796,3.21086724924644,3.11102870070401,3.53622476444471,3.16256478742203,3.0364305119478,3.28409488871832,3.72024510559115,3.5589009246193,3.30789905563853,3.03381435417378,3.08276830061781,3.27801632634013,3.39698786549505,3.19825298869451,3.27610613860963,3.1387223321369,3.2800752843893,3.07617242416487,3.2410550523714,3.356143660343,3.11997222197824,3.3045240546382,3.48026964268445,3.11953653034459,3.29125371556789,3.58315230815481,3.10970040963001,3.28619610242211,3.10654401727363,3.05119352689407,2.96651061569117,3.07999531550673,3.28691031470922,3.48157630581634,3.14384418934513,2.95250686627185,3.69422746189013,3.38802615716935,3.15785076838131,3.68398334390875,3.29950069803924,3.47423683543598,2.83554462151235,2.86592392250368,3.39109547021877,3.49316810772624,3.29133984426572,3.31585764822574,3.34913464866248,3.10627913717858,3.23847797129809,3.45547957037342,3.18999970057401,3.09347102343176,3.12662834893931,2.98666889510171,3.29743077384942,3.04170708661969,3.46534477810289,3.22615424217261,3.35400994998511,3.42038682786969,3.28003827498852,2.95916380121549,3.10554122208715,3.04708826867678,3.4597243623673,2.80207736520012,3.37456047525987,3.49312576667143,3.25516197677978,3.15109657705497,3.30509325634577,3.30082678316998,3.4777251118643,3.41425948511872,3.13436629652938,3.012434805969,3.40630129840667,2.9493010291878,3.40402985863036,3.20071888975154,3.42346576785487,3.2687448135347,3.52864551883009,3.22204717664174,3.17908446007803,3.43200023960733,3.06351444636798,3.03168886388737,3.37377018112252,3.0077906160674,3.09900257044407,3.30179631455597,2.95560237880496,3.47724896337123
"CREB3L1",4.25728332865797,4.10353051622132,3.68752016151116,3.7437964927632,3.90973985463329,3.57784096678001,4.59918083195454,4.35697529327998,4.3420056451968,3.57237005319787,4.01233537583012,4.3526635454281,3.98823202420116,4.34939754546745,4.16776671007921,3.98675861056815,4.12882216038106,4.30298707046293,3.71379196783808,3.93023542405114,4.89527329759638,3.8715892099402,4.38960913298143,3.83895369748061,3.68228455584953,4.06980758765974,4.15881613465826,4.1968382930451,4.31152706504064,4.2787689198462,3.31029054881857,3.34323625276892,3.73871048741726,3.35497741623382,4.46471079895191,4.1724941288143,4.19159747345019,3.56403420611941,4.11949039848339,3.65285326694897,5.09377515257898,3.6341155734842,3.74815609592263,3.80019000795518,4.49880272102982,4.59396360292122,4.62745336884642,4.26302312451862,4.35951110446671,3.06654321845477,3.58060872037528,3.71446534811309,4.67136410114693,4.06122159237001,4.41893059556291,3.47728000992928,4.30085528577607,3.92742263319047,3.79754161833353,4.38863619976578,4.05816253937159,3.82765903008846,3.99788102080149,4.75274338996615,3.60511245950068,4.1917314557721,3.62985031473479,4.27443115264204,3.96914148623426,4.40428325936334,4.02958288972756,3.91280388755625,4.09055763158505,4.41242415370012,4.28624591492578,4.55407242065519,4.34103278092202,4.33174670222306,3.65203013650986,4.53297586424036,3.41917270343253,3.88746022072906,4.00074087285886,3.98168853781151,3.82221303363473,4.38516400007565,3.43849413679156,4.09886073396351,4.39501628738856,4.42602077874527,4.34877972126445,4.28987751735853,3.70713350349881,4.21854357684893,3.84750313186133,3.7432912757755,4.35951657278397
"CREB5",-0.819475690813006,-0.806968400323333,-0.720460909242546,-0.325965339812394,-0.905634425792519,-0.797831168265206,-1.31419153371666,-0.915734912195918,-0.538328675408832,-0.93662113601157,-1.18016867660927,-1.09887695863416,-0.579983846187289,-0.962991920478125,-0.637696853306477,-0.855074618682861,-1.00653090588278,0.198662342526019,-1.02789126745889,-0.965882943317403,-0.635919135753588,-1.10782771501879,-1.0928948450097,-0.545087780788899,-0.874570183456201,-0.362117610679001,-0.576421153287638,-0.861405485905771,-0.981712363574766,-0.504923759824096,-1.62962186750535,-0.119983991705785,-0.702002123167303,-0.517195240031647,-0.761073596268891,-1.1864192085065,-0.907038652732181,-0.25468724218668,-1.02407296945634,-0.469344641840918,-0.714049666583175,-1.2383717338381,-1.07554539679331,-0.841840309375106,-0.464673188129952,-0.956195136730981,-0.953695647188858,-0.820335721287238,-0.705124271997256,-0.317617218512436,-0.452177799794996,-0.94413050952351,-1.33573604825639,-0.906338277733723,-1.25421435044284,-0.26378252615366,-0.595268351919883,-0.96273046003779,-0.963994790853189,-0.945324549945499,-0.403082911630307,-0.667142642344024,-0.877336784882681,-0.764527904376191,-0.444027842911406,-1.15099349535931,-0.757466905323014,-1.67769124079353,-1.14733438715599,-0.846074641650852,-1.27841391397362,-0.753585873087214,-0.661361965932853,-0.470961455830493,-0.956121999400459,-1.30299225566879,-0.64339037051986,-1.1395928971199,-0.749132189039328,-1.00985306010244,-0.320859025688901,-1.18369352872468,-0.550327884556139,-1.02098080955353,-1.04932371242643,-0.645073793884436,-0.548245251016349,-1.29524848632721,-0.834643336007167,-0.838310375442704,-0.977479778337661,-0.736533593709357,-0.332371220692603,-1.53179385955727,-0.745709168149993,-0.593269136804424,-0.836857999222059
"CREM",5.248026349024,5.25761163168405,5.33945522688002,5.25702360495784,5.25373672312039,5.48801526424407,5.75228397882237,5.40780776646677,5.16935922913456,5.49369939680501,5.77233597676426,4.63340128012587,5.46000877328668,5.57883001994548,5.20852818101423,4.95509168947286,5.46710190853041,5.01357112804744,5.66343512988659,5.29936644391367,5.63327648142284,4.60343068418876,5.4061470396965,6.11227589625475,5.19174845620247,5.69731890556079,5.90620255197756,5.04886842339164,5.58590842918512,4.62046625948611,5.00813732909004,5.2790876425156,5.40321150353418,5.0170321396361,5.01202406688349,4.9893974289192,5.00308553656384,5.40237167271036,4.94944894934701,5.4718436307257,6.14545813277307,4.98239286297807,5.27253035909726,4.78704611019638,5.38564988494212,5.61619907973691,5.16033522720816,5.34163638624442,5.27028187626065,5.85163388374199,5.09594377918315,5.17074382803316,5.47656122326635,4.49850630999932,4.96448552925446,5.22436394284369,5.41703634396551,5.09571332673608,5.30856277610211,5.88683798338393,5.53306294755979,4.98731254580011,5.25615614373782,5.32394769569052,5.13323745211648,4.88926033547226,5.37646743723261,5.08522522042268,5.22506062703564,5.86152720564152,5.38831438858584,5.44921618485707,4.96048153086082,5.58421409861778,5.97604422403379,5.46217269788004,5.75965665433836,5.16864816246806,5.81025529929441,5.56331882916674,5.08805075771994,5.89791552283477,5.9877018201284,4.91069200444577,5.01824284579683,5.38559158892264,6.05542791061631,5.04741983779401,5.04525360295841,5.71497688949545,5.67589229802357,4.99689809452729,5.43763448104876,4.98917797377314,5.43135545840073,4.41047699298595,5.42171884795497
"CTCF",0.558213306723283,0.398110577429424,0.499397701790269,0.823119387372511,0.832394718522744,0.797678483488174,0.564741568401541,0.625785388534631,0.989926363568893,0.67570781775461,0.936472969513357,1.06788610677718,0.49639222119062,0.788819604633152,0.622963470679735,0.809337905700499,0.53884201952397,1.5577235923204,0.430210131780384,0.448247723958245,1.33038188487319,0.694470442684814,1.03843752794645,0.447040555223744,0.458252680506627,0.910311965479105,0.876288072046906,1.00019636326192,0.970169949176232,0.646776937260667,0.511637909517582,0.330359274071214,0.93191202770313,0.534905494356451,1.05280380067085,0.692987387539666,0.13106380028808,0.650180509759929,0.678608531627171,0.549730436926756,1.32529060649197,0.527982756287324,0.572203419466609,0.195308960705791,0.780857737016791,1.27032060853394,0.701546475451828,0.391572039959806,0.292164803671605,0.562926527507807,0.400418327114943,0.640253341801737,0.986661387519477,0.723256142226902,1.46015225762369,0.593713790380126,0.632994900388163,0.326741240461313,0.809218255109428,0.820518641682133,1.18337393578333,0.600990245886687,0.476307585648712,0.76196843944727,0.387557173023488,0.666050875447189,0.639983659999051,0.32533146210538,1.07730618505922,0.606253747177422,0.726012072038805,0.750633622061806,0.950778622581161,0.977789844531242,0.458980545965621,1.18806601740867,1.00294505556956,0.518251608371067,0.358208696815453,1.36751214634035,0.634532467742607,0.311156961225966,0.529981133661596,0.663870422547835,0.693420572977398,0.799593516009873,0.10290996772138,0.260057450262211,1.13775732437257,0.716817689353987,0.826959518954818,0.945233242849178,1.22643701462716,0.757610246023344,0.998850854323287,0.886852808466836,0.540643656160272
"CTCFL",1.15273082269293,0.970389448041775,0.804939715708403,1.36418907224937,0.465443190777308,1.46060172391566,0.822216021631894,0.635614555577225,1.34296060210807,0.474730277596598,2.60294981716955,0.919065577693662,1.12987302922074,1.07481949661103,1.33041021869815,1.14208758991953,0.604925017601587,0.728566518870748,-0.154164455528876,0.818423898542448,1.22235380623027,0.837601200223801,1.31131072522847,1.19649493826498,0.673748323948151,0.812502892006927,1.01386437561088,1.52738788203643,0.68694618183186,0.773003158777983,0.839706651010053,0.490753414781309,1.23858950795833,0.323457405355544,1.20745454083958,0.96822829021774,1.52438149313624,0.151048420029683,0.0851007935055545,0.895100091590559,2.37370614911808,0.367863646828898,0.856121374986217,-0.200212106767202,1.77886858794395,1.2651821912723,1.57382111526051,0.734749063055156,0.80904153710612,0.119318394363224,0.17133566373263,0.0879895912831657,1.31295015875126,1.04184451206264,2.05199496696069,1.14676829435187,2.08077786113471,0.822124891329947,1.5451272171259,1.27812093254075,0.719076319363023,0.274768593817933,0.344520046885269,1.60316291311127,-0.023434012601554,0.647067270757393,0.778005418553892,0.971242964800048,0.977363860259657,0.591453610960905,0.97524338557708,1.31796050391751,1.2596303443376,1.40862478466759,0.855481638823726,2.2763205901333,1.03433080346289,0.983478731340771,1.02232874112224,2.01643124891273,1.33723134417019,0.962083695400682,0.486902458436962,0.771576154655157,0.904718258764825,0.73609824937386,2.26983417490426,0.36942315081675,1.06906856896845,0.66799003419442,1.02567435881195,1.18863015933409,1.48239767690366,0.796298000653415,1.17629783706384,1.48694012495629,0.486128092548421
"CUX1",4.09049638095064,3.66549276056947,3.62492012070829,3.94681698807783,3.83974400292419,3.85095541734057,4.11664963181246,4.13075819808154,4.08119153235848,3.61646468742786,3.56618449003816,3.82718351353549,4.72378182957352,4.04248883874349,4.600048336587,4.11417784197492,3.50359363258899,3.58255829374188,3.10519037584305,3.96473588293325,4.15808058065978,3.35088256586724,4.13445594780564,4.32595965435744,3.83496238291551,3.42694973369009,4.44900517657072,4.0294624022678,3.91472784995065,4.20189544394147,3.06308740639304,3.82986167150116,3.81230269864368,3.06074452775324,4.11143423860351,4.11319413584184,3.76287198694464,3.54734474507129,3.34220235447485,4.12142508638994,4.77848275151522,3.66825630753822,3.65379979251172,3.66585737444077,4.13830799708722,4.02869434150373,4.12984028010552,4.15097920999411,4.32542282067355,3.30039403903088,3.48976868027143,3.8218541298384,4.255355366404,3.87362902965046,4.26826621126543,3.76606778532714,4.38102688395974,3.85888496106025,3.79387746145522,4.13865228921969,3.98987177066515,3.99008647186282,3.84762836538629,3.70537901979978,3.59272745286209,3.82357407727907,4.1551358102556,4.92831439568476,3.4293976042278,3.38063575097541,4.30855615999546,4.33461693254239,3.75041314902229,4.20477703981011,4.01190317509033,3.9825149556765,4.08838078015376,4.34688217186779,3.93431151365626,4.04693709200228,3.60211815625689,4.42885625151165,4.00801366176298,3.77469537274199,3.70771914748492,3.99210703393972,4.09747865731903,3.77594585378439,3.86837074545538,4.08831061948202,3.59858286980191,3.87725974070362,3.8352605889711,3.88528676019713,3.9585989748557,3.84123462308658,3.86640943912422
"CXXC4",10.4870905091309,10.5171383824989,10.5174050789501,10.7121378026311,10.506922305871,10.5919606004939,10.3315179900162,9.95094963391321,10.056660978807,11.0754210727179,10.6968001823082,9.94544038851449,9.52645442839207,10.5915440542703,9.97819738692947,10.3087254686449,10.2307674376778,11.1466370139085,10.5959192800559,10.5310740199674,10.939089966474,10.4657743589842,9.92928028146034,10.5639892702254,10.2120862352675,10.358464219838,10.0604237199738,10.2652354586447,10.4645850273994,9.90971660325435,11.1136973499269,10.5998342031152,10.0174160263853,10.450770826919,10.2593759936557,9.72169801866699,9.9096743627882,10.0708870767087,10.0657417798329,10.5717467715401,10.9275350077467,9.41629615841896,10.3926211530283,9.38849060206548,10.9588074965112,10.2303259434652,10.961408253124,10.5974975283329,9.98664703275193,10.1708782180334,9.76854854271351,9.9197531214129,10.5961476777799,10.0344143442489,11.2193740881238,10.879013307544,11.2759802475002,10.0511878331937,10.8708421826557,10.9423450050657,10.2000185717676,9.53818655485373,10.1579293753145,10.087837767042,10.0914868931962,9.79134355323435,9.83932907839291,10.3962499257256,11.5355117180352,10.5748605010013,9.91786161723628,10.6643201619043,10.5779243472392,10.5923592680876,10.773393713404,10.9187489607304,10.7222390480297,10.6357368601017,10.4629822151632,11.014258708009,10.7957597624243,10.2176486720806,10.4252153679053,9.7122833458695,9.88586813325517,10.8222200378566,10.8852335601277,9.02487884955789,9.48077870994998,10.4596041888169,11.2363060941638,10.7137061832625,11.2374071751877,10.1599577278931,10.7044989096634,11.2646335980666,10.272284141666
"DDIT3",2.05239531998952,1.73107050454864,1.74751362238549,2.48686856797761,1.78454518908757,1.5528361639215,2.00820310629303,2.12839406385202,2.47091296159148,1.95069881801441,1.55243586654424,1.62711234263018,2.21175419346299,2.15495019393196,1.95356019278032,1.78940299562311,1.9560194367243,2.7463315395532,2.84224054984859,2.14297508554435,2.56163871959278,2.23316291252063,1.6494295271027,2.35911556396977,1.4944660680963,2.73322966390984,1.76561477197108,1.54304000291643,2.41244180918382,1.79404349173446,2.08284286013187,2.44275934203342,1.58099286586213,1.77575936352908,1.61124212537828,1.54214166904313,1.70902289362897,2.27974538011667,2.11883744426841,1.74030582029169,2.39074366321783,1.84237452424717,1.97332760777895,2.03458062896967,2.37778861329422,2.24859279216124,2.1882407047705,1.99340555765509,2.1733693973524,2.75402435140844,2.45244906308594,2.07044141487577,1.76002808782392,2.02452767493254,1.86935826316694,2.20256380793551,2.34984779315387,1.65103672361361,2.03280223453024,2.19312504403434,2.1564617699786,1.76622853340113,1.8797673752091,2.50252809934477,2.12217680223876,2.17083225205747,2.10771662160386,1.75026463906329,1.78283179195666,2.4883768371903,1.68157533257455,1.89381612893951,1.75854668102443,2.07763370849837,2.67929352023503,2.16152710945838,1.97169318325692,1.89449361380201,2.14542859671205,2.13944439041286,1.68521595327056,2.19280776501693,2.07098389189149,1.8151885283069,1.8676813630146,2.36483846094809,1.38567667635972,1.79951538385742,2.19173414986669,2.11200983280119,1.90165162117356,2.18179279158237,2.37231285880713,1.80303248119059,2.1679298567684,1.68958018308056,2.40273131983339
