"","CYT","Roh_IS","Davoli_IS","IFNy","Ayers_expIS","Tcell_inflamed"
"Patient1",7.80816580758749,9.44544688420892,0.383333333333333,3.46718765640408,3.35482961017047,-0.138285785754798
"Patient10",8.61703155059529,9.67699071231477,0.555952380952381,3.44496674483734,3.37227793804155,-0.17780467287691
"Patient100",12.0476230217911,11.790604293049,0.990476190476191,3.76494112593079,3.72294004455754,0.144127763925131
"Patient102",8.08343219511809,9.25889887519191,0.311904761904762,3.30561570175725,3.26817511220078,-0.248027843342696
"Patient105",7.9762361696831,8.9618294958458,0.372619047619048,3.37929736929176,3.30390040026424,-0.231899016169845
"Patient106",8.68616456289426,10.2680358883687,0.56547619047619,3.55756726795266,3.42595939013491,-0.0988171005400857
"Patient107",6.89685182651593,8.24294827131674,0.0238095238095238,3.17440653442738,3.10890959760638,-0.250161681714486
"Patient108",7.41407156704183,8.73338941474612,0.211309523809524,3.41690187212405,3.2943500139454,-0.247937347850599
"Patient11",8.26091248268335,9.78487990980025,0.432142857142857,3.46608287735151,3.34238570556464,-0.203583363561779
"Patient112",9.0720608523383,10.3879696426515,0.797619047619048,3.56920610749996,3.48869365535467,-0.0824236846181766
"Patient116",7.69644142107601,9.26319566244969,0.235714285714286,3.38688421191848,3.28496861767817,-0.260856520447511
"Patient117",8.68040056164211,10.6706449984427,0.678571428571429,3.44906683963687,3.42461128480351,-0.139620409834078
"Patient121",9.27822767392035,10.473005373195,0.816666666666667,3.55566557973193,3.46655963902867,-0.107942841321457
"Patient125",11.9154676349712,11.9562071149874,0.996428571428571,3.77502264322044,3.73216291573624,0.161871947301326
"Patient126",8.96746145207971,11.0623973246149,0.786904761904762,3.64823099568195,3.51292163660373,0.0044407124970875
"Patient127",8.37417985778047,9.51877912604128,0.446428571428571,3.36758517211774,3.33203306060814,-0.270994894366072
"Patient13",7.70670198940494,9.13943760100982,0.21547619047619,3.36924100871653,3.2641229857078,-0.337469863191378
"Patient130",9.34566245691689,10.8733540831773,0.828571428571429,3.61491458131642,3.50737059819864,-0.052272936756228
"Patient131",6.89685182651593,9.16381473443842,0.171428571428571,3.31059234210612,3.22234809355226,-0.245984140961501
"Patient132",9.36579186491326,11.0577789612294,0.885714285714286,3.60232521410167,3.56564152541694,-0.0106911979299477
"Patient133",8.38110651427327,10.3361081827236,0.615476190476191,3.56711061702579,3.43463891504756,-0.131278342045911
"Patient134",8.78035696122917,10.344441403138,0.775,3.56784148322228,3.50256319998665,-0.0711354086797301
"Patient135",8.1029825346665,9.62096078386425,0.446428571428571,3.45039182392793,3.3516633208608,-0.128094078171955
"Patient137",10.1609122309096,11.4145509886397,0.963095238095238,3.72459634274581,3.66537369040245,0.102607224114048
"Patient14",8.62183664987728,10.0432234213416,0.629761904761905,3.49819720768397,3.40501575431364,-0.106005355461406
"Patient140",7.39385802511376,9.30234224419161,0.127380952380952,3.32840351894994,3.25048969286679,-0.271271659680201
"Patient141",7.01908322679366,8.5648845903243,0.0595238095238095,3.24333887185375,3.16234015709424,-0.295586526078163
"Patient142",8.07021185370889,9.48596919575604,0.432142857142857,3.35390845421282,3.33283614145182,-0.192026180307345
"Patient143",6.89685182651593,7.75760757410756,0.0238095238095238,3.5173636791222,3.17201161489631,0.0294375928024347
"Patient144",7.5586363897356,9.01121106526046,0.384523809523809,3.27697628824873,3.23495904012248,-0.321735358875588
"Patient145",8.61039931763757,9.9570393822833,0.536904761904762,3.45654321772821,3.38607448519554,-0.124967567080104
"Patient146",7.93779932647656,9.47527175819141,0.345238095238095,3.40876544721828,3.31238060047986,-0.252679784922863
"Patient147",7.4154638548973,9.09396644136927,0.147619047619048,3.3835822609703,3.24624509599323,-0.260436017241049
"Patient148",7.75477044670475,9.50803066478193,0.247619047619048,3.34970207606695,3.29051566557623,-0.252845533605504
"Patient149",9.43571562547512,10.8488952695048,0.883333333333333,3.61918734264848,3.55804233742129,0.0512070466762567
"Patient15",9.37753035870149,10.2073910058762,0.873809523809524,3.61030277821318,3.49322144706098,0.0249994999655008
"Patient150",8.03862912556431,9.52522893945013,0.441666666666667,3.38258354503122,3.33322848616188,-0.277726171236456
"Patient154",7.53088994119452,9.29498126746337,0.188095238095238,3.29317529044012,3.2568592793306,-0.245823499708006
"Patient155",8.06035823547035,9.83653809344674,0.323809523809524,3.44676523809753,3.33530309510027,-0.20645774762522
"Patient156",7.62835270949425,9.38240177682563,0.189285714285714,3.27781757579375,3.25231044730489,-0.319590222943074
"Patient158",9.19866952297477,9.82244111626792,0.642857142857143,3.49984583553357,3.40176948763463,-0.187067749180173
"Patient159",8.53722887011167,9.89978858762238,0.573809523809524,3.46012127334847,3.38383190652197,-0.247554188881712
"Patient162",8.59077086137878,9.97046891086086,0.539285714285714,3.55053089725048,3.41685228605136,-0.0947670484842012
"Patient163",8.31982082119455,9.47042904145038,0.5,3.39542697695207,3.33740681623787,-0.228587715196864
"Patient165",8.16498330632183,9.47957627418403,0.430952380952381,3.42321677185043,3.33692102514456,-0.203262536471624
"Patient166",7.01687872519087,8.74008717945919,0.0511904761904762,3.2682791095336,3.17442275177291,-0.353040916612073
"Patient167",9.23914257213024,10.2399525620434,0.736904761904762,3.49307670150828,3.45331804694903,-0.111775255869814
"Patient168",7.956097414315,8.93165082911553,0.217857142857143,3.28208435897025,3.23316934713538,-0.348567612355378
"Patient169",8.7872634683245,10.2651424083858,0.695238095238095,3.55509538953454,3.45354092043772,-0.0740830131239616
"Patient17",8.50171927684981,10.6394814716109,0.642857142857143,3.57110365096323,3.47788689897924,-0.0620958566134606
"Patient170",8.25996535761466,10.0479062783766,0.536904761904762,3.50019307483331,3.4000844866097,-0.161871211613419
"Patient172",9.30284832567171,10.5367704459707,0.875,3.55541465675503,3.4907989088739,-0.0578766519038155
"Patient173",7.6211733308176,9.37327750927949,0.192857142857143,3.3519219915504,3.27937733495558,-0.224675135565644
"Patient179",6.89685182651593,8.4837812603268,0.0529761904761905,3.19679546164566,3.16597388807549,-0.408525410534091
"Patient18",7.55160745522341,9.4146091329338,0.296428571428571,3.49015382353224,3.33699857096934,-0.237122581638804
"Patient181",9.24163292169251,10.2947774049289,0.730952380952381,3.59659532325192,3.47838881912227,-0.0520601944204167
"Patient183",9.34755134791206,10.3352691773326,0.760119047619048,3.6147625712154,3.52373051772703,0.0277650620932461
"Patient184",7.19243787046184,10.0043298802239,0.136309523809524,3.44266051700943,3.33805864605774,-0.273183970113273
"Patient185",9.0243801532195,9.84538973999571,0.461904761904762,3.49528719274375,3.38089635825491,-0.11795165991408
"Patient187",7.96983536578693,10.0819141615375,0.408333333333333,3.47446167998316,3.37391825961447,-0.127701252299035
"Patient188",7.82883415061927,8.99960519339322,0.236904761904762,3.3617808780271,3.26056437321733,-0.296795098109983
"Patient189",8.63439010295766,10.5530307194122,0.696428571428571,3.51727931038445,3.45492793823865,-0.129798345724012
"Patient191",8.18938437534745,10.3327947787451,0.509523809523809,3.54558055016782,3.42471847568672,-0.143282780714456
"Patient193",8.65587478724597,10.5721660809861,0.673809523809524,3.59131651826198,3.46499610981168,-0.0595853893867022
"Patient195",8.49913511094416,9.7188283906912,0.733333333333333,3.36549702654195,3.39306032548715,-0.228723903542464
"Patient196",7.51522540144687,9.10515817226325,0.173809523809524,3.29358934623881,3.24117475681963,-0.349687143110825
"Patient197",7.45830071113796,8.67072469104744,0.15,3.25895132536046,3.20051574049522,-0.340731171650015
"Patient20",9.01612591531008,10.7741801328574,0.775,3.61242948527895,3.48784502224131,-0.0298137189027888
"Patient200",9.51616863145703,10.5116270389073,0.875,3.50004913505976,3.49577755760653,-0.0266986335733663
"Patient201",7.40504674823974,8.88388486567504,0.136309523809524,3.21762396848258,3.18626082952057,-0.350169609875558
"Patient203",8.71915631641532,10.1923299524959,0.657142857142857,3.45191202656711,3.42015787031288,-0.17518939077473
"Patient204",8.33632378740194,10.2574819540778,0.541666666666667,3.526526389948,3.41160203006294,-0.15977988058704
"Patient205",7.83211463998523,10.3784980404593,0.347619047619048,3.43826822969573,3.37716172352055,-0.21055752590802
"Patient206",8.54632637579394,10.2517339054336,0.670238095238095,3.48055946205233,3.41011944360929,-0.148989082558157
