"","CYT","Roh_IS","Davoli_IS","IFNy","Ayers_expIS","Tcell_inflamed"
"LP.01.01",4.58871396642824,38.1043577970236,0.528571428571429,5.14341322679338,4.41884134694599,-1.06795451556961
"LP.01.02",2.96394039205226,18.1684682690413,0.235714285714286,4.27712361878218,3.63295387549119,-1.2999473327725
"LP.01.03",4.36370350112844,28.0234464533415,0.483333333333333,5.00597942074976,4.45459082770629,-0.942024892790382
"LP.01.04",3.84558471843418,14.9210328226122,0.295238095238095,4.46429683428445,3.86846434315637,-1.59357756503194
"LP.01.08",4.47494004048035,28.2248332952237,0.378571428571429,4.58327212919708,4.31200340969821,-1.12700684238132
"LP.01.10",6.96041375274985,37.2918510266566,0.65,6.00871835774881,4.99798361427901,-0.186314753972146
"LP.01.12",8.29491947161367,33.6844395464253,0.59047619047619,4.88780208194232,4.41322321613607,-0.703185067791217
"LP.01.14",14.6070165557577,65.2625261243789,0.904761904761905,6.46417908315078,5.57561529871502,0.35238345066588
"LP.01.15",7.69844090637681,26.4992197431288,0.504761904761905,4.87630732301396,4.33208772013335,-0.676191860853804
"LP.01.16",15.2349779386562,47.8489415642125,0.807142857142857,6.46324066460071,5.43680272254152,0.215652303007971
"LP.01.17",7.27006528387247,27.06144433547,0.764285714285714,4.79573906164685,4.75424712708884,-0.768879302272931
"LP.01.18",7.87151229275558,53.7132559986383,0.585714285714286,6.30334592215109,4.94831723846532,0.519316966546522
"LP.01.19",5.28457752875003,33.6855007919948,0.583333333333333,5.6106773336645,4.6263576014196,-0.537905440193535
"LP.01.20",3.58801487090725,18.4546007012066,0.345238095238095,4.53123805571663,4.13807463275086,-0.818061949062294
"LP.01.22",1.59991906122183,8.56844047805175,0.0452380952380952,4.21800998686572,3.01111353244871,-1.99009770660065
"LP.01.23",5.0310562360951,31.960401688977,0.376190476190476,5.26663085293423,4.23725696322316,-0.576215595026959
"LP.01.24",12.1331302074357,46.8402589294145,0.816666666666667,5.58763915929233,5.2182677027022,-0.134236242911897
"LP.01.25",5.38989333324084,35.2883267651189,0.533333333333333,5.38069227953823,4.71586057448754,-0.353577667589622
"LP.01.28",5.55960804116231,25.7086719831077,0.44047619047619,4.26129250487227,4.12789697534711,-0.896362221665451
"LP.01.29",8.33933147264028,32.2315640071504,0.688095238095238,5.37739415062331,4.79306009256922,-0.848733587344298
"LP.01.31",1.24311503221088,12.8330777966585,0.114285714285714,3.96641369190733,3.30460988407247,-1.67676571491322
"LP.01.32",3.68607272650579,14.7112034826066,0.235714285714286,4.24757345594769,3.77334000051755,-1.23407324804275
"LP.01.34",7.63501099376205,40.095113721974,0.619047619047619,6.35767304478716,5.16154340491607,0.104533581634309
"LP.01.35",14.8255151298395,55.8580956136317,0.902380952380952,6.84315696700219,5.74054629261471,0.961103634672673
"LP.01.37",3.56558009489665,27.6351273964195,0.304761904761905,6.3098859475356,4.47071136770272,-0.641764870378186
"LP.01.38",0.882222020609439,9.25906964320149,0.0595238095238095,4.2343495317702,2.99256193648607,-2.39724796834737
"LP.01.40",13.8081246930552,43.9894101053689,0.685714285714286,6.865591432212,5.23563906162287,0.407876949621652
"LP.01.42",7.61941993161859,22.5649140375967,0.566666666666667,5.03905675235719,4.47632007733677,-0.493948210754199
"LP.01.43",13.1180428444847,66.7973925181586,0.930952380952381,6.5691247004474,5.60270267723749,0.152965517842524
"LP.01.44",6.77652171700346,44.5585764043673,0.495238095238095,6.90046585459495,4.89196382087703,-0.0708444397201546
"LP.01.45",2.53036295986672,12.1991932239229,0.192857142857143,4.60455100839313,3.72501511543321,-1.50501410027647
"LP.01.46",5.69583188272474,23.0326576217924,0.342857142857143,4.74533550229921,4.16026199031978,-1.08659944118999
"LP.01.47",4.27133105417742,19.1172499506118,0.421428571428571,4.9428960429309,4.17020956355779,-0.433377394781538
"LP.01.48",2.17465495984742,10.8434243041357,0.107142857142857,3.74621086713847,2.83997653938003,-2.28433659259073
"LP.01.52",2.13692646760828,27.863953946916,0.242857142857143,4.85661417991463,4.01916235375575,-1.17309737166718
"LP.01.53",1.61280877409559,10.0423282719209,0.0761904761904762,3.6049350871253,3.03702338675911,-2.13266530849266
"LP.01.56A",6.93448166707066,53.8585752411296,0.578571428571429,6.95883532950539,5.20533705500823,0.34788921842595
"LP.01.57",10.4614236792928,49.1190388767844,0.745238095238095,6.55723829671064,5.2893073825776,0.517944433643064
"LP.01.58",6.8917880284753,38.519855538222,0.478571428571429,6.1004236368719,4.87282515378364,0.088972520510998
"LP.01.59",9.31866329750728,12.6553625558475,0.323809523809524,4.03455669339478,3.52421225090982,-1.62823018816332
"LP.01.60",2.18655707552911,9.98177015321729,0.15952380952381,4.92862057611388,3.35179544030807,-1.63915661140403
