"","CYT","Roh_IS","Davoli_IS","IFNy","Ayers_expIS","Tcell_inflamed"
"R3388_YZ_1",6.784259186228,7.6455771912645,0.381475667189953,2.9888467427982,3.06647774312902,-0.25564819067333
"R3388_YZ_2",8.22972643465243,9.01013525258286,0.882260596546311,3.41933257178432,3.28668585983654,-0.0665951774441219
"R3388_YZ_3",6.7095652691006,7.56544709522873,0.276295133437991,2.97030560639768,2.95270785718209,-0.319034478679533
"R3388_YZ_4",7.06722219845074,7.98255054598041,0.474097331240188,3.10515490791849,3.09520173958404,-0.280318629257711
"R3388_YZ_5",7.44102436476101,8.06739645816453,0.824175824175824,3.18060586716905,3.23558688750387,-0.224947562596208
"R3388_YZ_6",5.51051992500308,7.26150915029074,0.0879120879120879,3.02778725183878,2.97041830184063,-0.340255304484369
"R3388_YZ_7",7.72807690299734,8.35784400138782,0.665620094191523,3.12074816043945,3.15113345375932,-0.180405997646213
"R3388_YZ_9",7.65269214308298,8.74804291415373,0.704866562009419,3.34414087758556,3.2570657519242,-0.120431985640245
"R3388_YZ_10",7.31607395521457,7.66498184864447,0.538461538461538,2.9977641472274,3.10138637563625,-0.249676692515952
"R3388_YZ_11",6.03584646984746,7.16687497195388,0.23861852433281,2.98559199399763,2.98261503281072,-0.365335102627354
"R3388_YZ_12",6.58565083318042,8.07124679936213,0.299843014128728,2.98966978387381,3.0677917839972,-0.202122851589589
"R3388_YZ_13",6.82167239972208,7.83101155300029,0.467817896389325,3.20424017200193,3.15103732472877,-0.196104365537211
"R3388_YZ_14",7.51446926648582,8.5874527656015,0.714285714285714,3.28773510243435,3.25252513934859,-0.0611775590047306
"R3388_YZ_15",5.69431199161865,6.89406632011687,0.0627943485086342,2.86473553096581,2.85861792700568,-0.402169096880579
"R3388_YZ_16",7.11274647502974,8.17469812891935,0.673469387755102,3.20086765416063,3.17994044042268,-0.145131479569937
"R3388_YZ_17",6.53493352982125,8.0477238419699,0.409733124018838,3.24045246321148,3.15418674735161,-0.219114596098702
"R3388_YZ_19",7.03890609699426,8.0044966616649,0.642072213500785,3.18720168280646,3.204378520652,-0.201310109645477
"R3388_YZ_20",6.363983120801,7.52513691195752,0.150706436420722,3.09809310966567,2.99012051620155,-0.292654859600355
"R3388_YZ_21",7.25151848636256,8.16790467671117,0.590266875981162,3.20186422865572,3.18070304690043,-0.159264041126641
"R3388_YZ_23",5.83207554748865,7.48608933507472,0.150706436420722,2.93126717399353,2.98677928743427,-0.352486438493262
"R3388_YZ_24",7.02193205397873,8.08444466784695,0.50392464678179,3.16552032797455,3.12211449969219,-0.205426144669946
"R3388_YZ_25",7.1882677452371,8.76752887570043,0.593406593406593,3.26404171326838,3.20415381339994,-0.107317944694159
"R3388_YZ_26",6.67318141992753,8.22884657813344,0.339089481946625,3.11940953905462,3.11159815614641,-0.209773932696883
"R3388_YZ_27",7.26655928293033,8.10461273958203,0.552590266875981,3.14250661608753,3.16427662759603,-0.185521739134109
"R3388_YZ_28",8.22708792176642,9.03597667612642,0.866562009419152,3.38972053342434,3.33073025618037,-0.0184448254968596
"R3388_YZ_29",6.65213267159608,7.89353336549237,0.448979591836735,3.2504863726474,3.11818480019288,-0.202871119655096
"R3388_YZ_30",7.91374243232429,8.77006851761411,0.679748822605965,3.36686930344859,3.24191385062279,-0.0994902370521114
"R3388_YZ_31",6.70043675416969,7.74271245780497,0.45839874411303,3.09245818451776,3.1062221579731,-0.236891889660391
"R3388_YZ_32",6.4272995148731,7.51602265691423,0.249607535321821,3.06809808139047,3.04383290760537,-0.301185613424456
"R3388_YZ_33",5.70737590790899,7.06019907811698,0.158555729984301,2.99052217924175,2.95219831135002,-0.348854690674245
"R3388_YZ_34",7.26926448841793,7.99722841961523,0.65149136577708,3.16137119635439,3.14139814982564,-0.205700655952106
"R3388_YZ_35",7.88913434018968,9.36310059062421,0.888540031397174,3.43370229858388,3.34299175384361,-0.0303121806061468
"R3388_YZ_36",6.36998935749087,7.36930807942783,0.281004709576138,2.92558722283098,3.01814683874065,-0.29639425924764
"R3388_YZ_37",7.08386795760932,7.93692323988069,0.45839874411303,3.08419627623218,3.12061787060034,-0.201381852560607
"R3388_YZ_38",7.7548542402089,8.8249780321647,0.843014128728414,3.51198174649761,3.35269269622911,0.0101388988437382
"R3388_YZ_39",7.2361532152187,8.59838365395326,0.602825745682889,3.32744946492217,3.20291311100342,-0.134637188352512
"R3388_YZ_40",7.92476366354935,8.48030755229201,0.810047095761381,3.32402133758406,3.30190320359179,-0.0904994072138753
"R3388_YZ_41",7.57699363350999,8.2546945277895,0.712715855572998,3.23202889422408,3.23012978111763,-0.124074687181012
"R3388_YZ_42",7.44859640416871,7.73786616415936,0.255886970172684,3.19240402081823,3.05649591930202,-0.28227409687149
"R3388_YZ_43",6.35139708704235,7.5568463779527,0.312401883830455,3.02193628682239,3.04984887448845,-0.295233615021071
