"","CYT","Roh_IS","Davoli_IS","IFNy","Ayers_expIS","Tcell_inflamed"
"R4163_YZ_1",7.37672139583026,8.0148228802761,0.28422619047619,3.07346185503758,3.19159432211363,-0.308988748691794
"R4163_YZ_2",8.89052059345233,9.25414807251899,0.925595238095238,3.36540071424615,3.40424686672119,-0.0948724224579751
"R4163_YZ_3",9.11622250376794,9.06552409222007,0.883928571428571,3.41662607111361,3.44554186566651,-0.0521485205021098
"R4163_YZ_5",7.70803930726679,8.59983043267785,0.427083333333333,3.28462870022051,3.26541220972689,-0.179062689340227
"R4163_YZ_7",7.10174049896418,8.5157898611013,0.206845238095238,3.25536565499101,3.18490450039241,-0.188930550679841
"R4163_YZ_8",8.59613428499433,9.5429553620394,0.880952380952381,3.5205652921213,3.47441546341289,-0.0872227118234205
"R4163_YZ_9",6.48878005199806,8.21423463558398,0.0446428571428571,3.31048021366139,3.1767881795377,-0.185835907538689
"R4163_YZ_16",5.24786379412538,7.74096083212231,0,3.11781615146495,2.94412456804372,-0.372702581680679
"R4163_YZ_18",9.45580369376691,9.59369171931268,0.919642857142857,3.4345725930783,3.40347925961389,-0.049877421825965
"R4163_YZ_19",8.62806195238224,9.57046841151533,0.748511904761905,3.45613358389842,3.35773030711467,-0.0342307742394359
"R4163_YZ_20",6.11600224756401,8.48346561685964,0.0297619047619048,3.31662610364743,3.14208972895173,-0.22184371130772
"R4163_YZ_21",8.36170475663623,9.04968802869153,0.650297619047619,3.2780896706383,3.25838863037109,-0.162777218223614
"R4163_YZ_23",8.28187955389506,9.33120692988251,0.599702380952381,3.51385415400342,3.3805694256052,-0.013414929264069
"R4163_YZ_25",7.86570538431258,9.40146220966513,0.569940476190476,3.41734447039256,3.33751313671772,-0.0985964206065565
"R4163_YZ_26",7.03963972052306,7.91711785383434,0.0788690476190476,3.18995073269322,3.1315269910957,-0.205151254961093
"R4163_YZ_28",10.3526808851394,9.65999542202503,0.983630952380952,3.42174126691441,3.48585126577672,-0.00210193384793251
