"","CYT","Roh_IS","Davoli_IS","IFNy","Ayers_expIS","Tcell_inflamed"
"IP.108b",5.81562140987994,6.63966691703898,0.65266106442577,3.21049838850968,3.04205104478193,-0.080578268174867
"IP.115b",5.81612667452833,6.55753286595629,0.373949579831933,3.14964736231946,2.92116975445086,-0.142669316084188
"IP.124b",6.33090344121856,6.72743648268486,0.834733893557423,3.05787933392694,3.06020207007099,-0.061085365652702
"IP.127",4.91421327817505,5.48830996243132,0.161064425770308,2.7947456981259,2.7017185775093,-0.168383238671455
"IP.138b",6.06976112156607,6.53941583472382,0.715686274509804,2.92489184317636,2.9310131839847,-0.217491566902785
"IP.140b",5.39688303024996,6.68890949433243,0.722689075630252,2.93050810390923,2.93893765469966,-0.0930837249038723
"IP.148",6.73633353123426,7.62747141174292,0.851540616246499,3.23253919836541,3.10892931873281,0.00772181089700687
"IP.197",6.65933397234611,6.71253847506687,0.530812324929972,3.05869435846488,2.92272546481493,-0.232510823057213
"IP.214",4.80687906034882,5.89416974376046,0.261904761904762,2.98174722423667,2.80663146460798,-0.323584110657541
"IP.28",3.95321790228669,4.76735757129273,0.147058823529412,2.54918302289137,2.60319141503603,-0.60324108233937
"IP.31b",5.06511175387474,5.7208174778961,0.337535014005602,2.76293710653401,2.84869052593184,-0.245689668843109
"IP.36",5.1524079692765,6.64122551309251,0.471988795518207,2.96137716552866,2.86689084321616,-0.186011396024972
"IP.38b",6.79284277210138,6.85639619206918,0.700280112044818,3.18043310391847,2.96554832012205,-0.15929024989888
"IP.52",6.45706439286933,7.02558611258605,0.859943977591036,3.09159731799906,3.07942372562009,-0.166621728472466
"IP.57",4.4362723772122,5.5810164690366,0.141456582633053,2.82668631498892,2.69978685276514,-0.386971759067831
"IP.58b",7.1008358147342,7.39067898192393,0.782913165266106,3.13316677341549,3.11940588533045,-0.134026705355706
"IP.67b",5.35517974181073,6.22383736195597,0.378151260504202,2.96589074811339,2.83197282828691,-0.323769088428046
"IP.73",3.95321790228669,5.25769086648694,0.113445378151261,2.71394958806462,2.61455042018682,-0.466137848904168
"IP.82b",6.02721309160428,6.53634075729282,0.466386554621849,3.04158149934896,3.01149814795937,-0.13234352681826
