"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003_TSPAN6",372.382988677766,0.769726419075665,0.814340740938959,0.945214184160978,0.344549539430954,0.999970479020624
"ENSG00000000005_TNMD",5.85567492722816,-1.45144682359515,2.54313006395208,-0.570732438804004,0.568181026209333,0.999970479020624
"ENSG00000000419_DPM1",463.715533024631,-0.198073856728286,0.557766405809156,-0.355119732320449,0.722499894577322,0.999970479020624
"ENSG00000000457_SCYL3",502.322605744857,-0.127007366542947,0.480370539541046,-0.264394578952098,0.791475888322792,0.999970479020624
"ENSG00000000460_C1orf112",245.062749104882,0.10617611147655,0.578042027852935,0.183682338585185,0.854262664927902,0.999970479020624
"ENSG00000000938_FGR",703.447229418116,0.427118772437106,0.805627270206938,0.530169208804705,0.595994617589241,0.999970479020624
"ENSG00000000971_CFH",2397.06957623548,-0.7282051053943,1.09847434419884,-0.662924090344055,0.507379172046772,0.999970479020624
"ENSG00000001036_FUCA2",493.426329089403,-0.302964988266735,0.624978094066865,-0.484760971853074,0.627845910358356,0.999970479020624
"ENSG00000001084_GCLC",1560.32716873032,-0.996984386328142,1.47577546014887,-0.675566448453865,0.499315949584119,0.999970479020624
"ENSG00000001167_NFYA",851.529434840086,0.312431548822397,0.571788074433025,0.546411446465017,0.58478314363496,0.999970479020624
"ENSG00000001460_STPG1",169.572894672575,-0.7354363902012,0.70193078095626,-1.04773349474615,0.294761410962389,0.999970479020624
"ENSG00000001461_NIPAL3",882.314935746021,0.248856334554608,0.619931807021062,0.40142533700671,0.688106998227841,0.999970479020624
"ENSG00000001497_LAS1L",818.798911639373,-1.04675480753168,0.509895721677077,-2.05288015378681,0.0400842022582026,0.830292351962617
"ENSG00000001561_ENPP4",596.517038505684,0.795685935353046,1.00398928123928,0.792524332900137,0.428055009389882,0.999970479020624
"ENSG00000001617_SEMA3F",469.281001165453,-1.31327639933694,1.05866346981299,-1.24050412315533,0.21478899009368,0.999970479020624
"ENSG00000001626_CFTR",397.738362367237,-0.661852749124788,2.08287299427908,-0.317759532598802,0.750667349190559,0.999970479020624
"ENSG00000001629_ANKIB1",1531.1269542714,0.300754441175992,0.39064237505201,0.769897124283944,0.44136091989787,0.999970479020624
"ENSG00000001630_CYP51A1",273.329374971888,0.339955623306094,0.975419946134792,0.348522320722685,0.727447953836563,0.999970479020624
"ENSG00000001631_KRIT1",756.44956704186,0.167012498776806,0.404192127928926,0.413200770714104,0.679459523506895,0.999970479020624
"ENSG00000002016_RAD52",402.205117763981,-1.30084684489938,0.574394657345923,-2.26472657477377,0.0235294636489976,0.709805486744762
"ENSG00000002330_BAD",177.892671933028,-0.769117296978936,0.681632006170485,-1.12834680592532,0.259173483449285,0.999970479020624
"ENSG00000002549_LAP3",1273.38124186064,0.386923201638636,0.47684580199596,0.811422057233324,0.417123336516513,0.999970479020624
"ENSG00000002586_CD99",417.9999919393,-2.31252284680785,1.6139238107188,-1.43285750631432,0.151898563209775,0.999970479020624
"ENSG00000002587_HS3ST1",379.272911632557,-1.37223265187217,1.43376607447101,-0.957082662440909,0.338525533783984,0.999970479020624
"ENSG00000002726_AOC1",200.45906196654,-3.10629128619967,2.46682393525814,-1.25922699297736,0.207948354412112,0.999970479020624
"ENSG00000002745_WNT16",18.9884470783051,-3.26533363610802,2.30640436450615,-1.41576806147226,0.156843423557908,0.999970479020624
"ENSG00000002746_HECW1",111.422360983259,1.18220571242226,1.49081268840063,0.792994131067231,0.427781242161262,0.999970479020624
"ENSG00000002822_MAD1L1",256.906849691527,-0.797760045544352,0.716927969501945,-1.11274783448407,0.265816745193332,0.999970479020624
"ENSG00000002834_LASP1",3434.85340280278,-0.116166329422599,0.428954908521066,-0.270812449315739,0.786535284390295,0.999970479020624
"ENSG00000002919_SNX11",327.395022604272,-0.0348086981022439,0.429002828268704,-0.0811386214928207,0.93533171141823,0.999970479020624
"ENSG00000002933_TMEM176A",492.414251519685,-0.678256171165544,1.14923279589941,-0.590181705208588,0.555068836068619,0.999970479020624
"ENSG00000003056_M6PR",1148.32205848353,-0.649224199767859,0.479367078583331,-1.3543362253547,0.175629133927155,0.999970479020624
"ENSG00000003096_KLHL13",55.4956933688019,0.308259511676106,1.50200230393405,0.205232382712537,0.837390570149168,0.999970479020624
"ENSG00000003137_CYP26B1",112.938818509564,-0.971683162886117,1.46001808711967,-0.66552816808116,0.505712733252536,0.999970479020624
"ENSG00000003147_ICA1",819.331255672749,0.352572668335607,0.739811059603315,0.476571232288221,0.633667472562791,0.999970479020624
