"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_12","R3388_YZ_13","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"CREB1",-1.98228015226373,-1.40941650002111,-1.37019416885986,-0.0461433961670888,-2.32481171102136,-0.798249173511749,-1.15198768966429,-0.63857033740946,-1.50065162552225,-0.630028428754842,-0.333312866175933,-1.70063808435336,-0.821099868290122,-0.712172152591894,-0.640949505860309,-0.532135251208804,-1.52467033238105,-1.62513809454302,-0.0495495112358357,-0.284104251412791,-1.29619177236187,-0.75390726474559,-1.60100526734066,-0.320203670387662,-1.40004736515595,-0.118849384660476,-0.493673382310186,-1.67353524951357,-1.06006976557192,-2.07493581966085,-1.50480870702345,0.0453870364592875,-1.58303775527114,-1.0939997473587,-1.14445370127159,-1.13310932964869,-1.18117420312381,-0.96632887163646,-1.41396974191082,-0.940830670342257,-1.36323125485636,0.228482605041957,-1.55967822327475,-0.266452089766507,-1.3719714585753,0.0923020203582656,-2.37964325761462,-1.29976811502791,-0.42816526169897,-0.406032193831078,-1.12614921293338,-0.826949412359998,-1.69359720079992,-0.741419771355237,-1.59215077272856,-0.993520078600736,-1.70047803985008,-1.56097179236379,-0.985949965577599,-0.922243128579025,-1.0237153354692,-1.0095731528787,-1.3428578125973,-2.1371538015158,-0.739178338868852,0.12195943472426,-0.413018894095384,-2.09286868207507,-1.55431642295518,-0.57822238885522,-1.66501118459266,-0.935485759690425,-1.40033504055485,-0.421112276601529,-0.661731224504596,-1.50447881924516,-1.12388287439155,-1.50112661227617,-0.859440354239945,-1.85393139709568,-1.12487760558692,-1.66523514975258,-0.367665263188044,-0.583996277382857,-1.43981027189121,-0.559357952229116,-1.17093085905735,-2.23735936084511,-1.16869989964629,-0.579233018650854,-1.08628992771658,-0.953786688714205,-1.00595688251405,-1.58556647010829,-0.89101298953943,-1.94797795219774,-0.591239354505085
"CREB3",3.17600079595737,3.22141609185575,3.12017928388163,3.47977730258135,3.1305643993275,3.02919146986019,3.25093195157232,3.73305727519557,3.57279305688722,3.31564550136215,3.04711829765951,3.09432611786941,3.2791987960872,3.407767817626,3.20315378560932,3.28782524232944,3.13671005178458,3.28325490389438,3.08875672192635,3.21503101359449,3.35666779830661,3.09291550042551,3.29083074923542,3.44863570423766,3.06721132528077,3.30377897068279,3.60592455144134,3.12400989199228,3.28908596424029,3.11374128919599,3.07700054787237,2.97935767726682,3.09764101617228,3.29829719602854,3.49676717570338,3.16317968247351,2.9782743135732,3.69839089944522,3.40592203508502,3.16735153762251,3.69152862709509,3.31023401899655,3.48644850997621,2.86016603169552,2.88085783571729,3.40573869189443,3.50056208209538,3.30315394232927,3.3354687612177,3.35002391704847,3.09891881771682,3.25994046671433,3.46445589599239,3.19817790031149,3.10991996569358,3.12781828384383,2.99974982649264,3.31509207412797,3.05344601056451,3.47207434634915,3.23292855473714,3.36723583964245,3.43815914977677,3.28732477604857,2.97684475147559,3.12704581684359,3.06208788138321,3.47355163861838,2.82697600054137,3.38143223301553,3.51158828157446,3.27880381531591,3.17122187925265,3.31771503943787,3.30626453308259,3.48621378306544,3.43239401554511,3.15048365745702,3.03409512750688,3.41413396345799,2.96454426730121,3.40828855724626,3.21581413391976,3.42906511955153,3.26967711961188,3.53236819492726,3.23035239700531,3.17088438898562,3.43031775670358,3.06350913135269,3.05190867109364,3.37842671236897,3.0276011655307,3.11043564709279,3.31558302670926,2.97018121536646,3.4798253788425
"CREB3L1",4.2362682013329,4.05922217807542,3.65391948794235,3.72460560843881,3.91699662511431,3.53467716677458,4.56442966068526,4.31021045166712,4.30763275185335,3.53563854884128,3.96699268256025,4.30912560553824,3.93691011197124,4.30217297926641,4.10863493296537,3.95019544315642,4.08886918715387,4.2701410418972,3.68039418238121,3.917656309538,4.93738692743622,3.84096852119884,4.38747861658601,3.82831364900322,3.65356769205442,4.10674149202032,4.18518268783341,4.22161002734442,4.32760775262924,4.30112246543064,3.36959241344301,3.32422583711777,3.7196481085586,3.32613613307852,4.44547447990866,4.15557515172966,4.18782906713118,3.54498703260787,4.09034331844842,3.62448066287475,5.06323320775254,3.61650060476448,3.72397478077971,3.77122327597202,4.46774278484234,4.5737790966775,4.60994977932423,4.24635461546464,4.3342008943516,3.04167760684431,3.5502781355538,3.68666763305067,4.63933525405557,4.03408568424538,4.40856752617649,3.45585908316785,4.28745568931892,3.91848719688252,3.77966607640161,4.3595294294535,4.03787198336048,3.79978954656839,3.97859753988443,4.73259125687417,3.58491857108677,4.17400987452848,3.60183139744612,4.25797657365917,3.95464601614484,4.37229314227111,4.00714076514047,3.89017266678648,4.07631919043557,4.38610920293233,4.26484463628884,4.52468401977278,4.31218375426538,4.30709567656704,3.62405445131739,4.49729335772432,3.40255163665136,3.90627650221479,4.03744224507184,4.00588159385628,3.84091771859023,4.39996558916642,3.46384206872919,4.10330508270949,4.4140380124122,4.44426917601587,4.3732161985182,4.31674118844404,3.74674487190731,4.23654389705607,3.8855543487814,3.77762266339476,4.35901052195922
"CREB5",-0.859680129437736,-0.781239611671713,-0.692102895397199,-0.359502173956907,-0.952657639053379,-0.759182771759908,-1.34125251634914,-0.897792997427677,-0.521666210213763,-0.909094115889953,-1.15229682295454,-1.07609224298089,-0.548259857121621,-0.936841219699977,-0.597772895274483,-0.835484500827732,-0.983478245412187,0.224822981329728,-1.01104280301694,-0.807559802771585,-0.560051166175834,-1.03584308220814,-1.03864493246676,-0.39472674296235,-0.791680411741106,-0.415989524892453,-0.617380745046021,-0.909738426065079,-1.01975969315931,-0.543284904071102,-1.67694599688895,-0.0848315952977295,-0.678744384672466,-0.491973110679962,-0.742851856528231,-1.1646958421743,-0.889386898086029,-0.227675591742859,-0.994251000196547,-0.43223163219863,-0.702708724957209,-1.21600793418773,-1.04617673897063,-0.812996692797153,-0.447141939378161,-0.933086836913821,-0.927869478322702,-0.789861180233776,-0.678487024299421,-0.290556083883701,-0.430067005763211,-0.920176436815246,-1.31625298426919,-0.880096160195447,-1.22596295045101,-0.234772063500811,-0.565300586706288,-0.938525653430067,-0.935930803665162,-0.914942706778889,-0.36858233495969,-0.637000410556294,-0.858870931141055,-0.740940480088322,-0.405566220917071,-1.12108404906412,-0.729563922707954,-1.65563473047745,-1.11887493387358,-0.817290091229813,-1.24807984324441,-0.724580025607458,-0.637088372974682,-0.446380558536922,-0.920629348953821,-1.27289692941798,-0.621241423687573,-1.10618434651708,-0.720858958059163,-0.967863232887461,-0.284444693528322,-1.20038348698944,-0.574435049672712,-1.03788060893515,-1.05817761070691,-0.67262226917433,-0.577198352699499,-1.30258584554304,-0.84090898518309,-0.85933856120347,-0.999215276081581,-0.755297342929033,-0.355117945074469,-1.55464619232859,-0.771980795185391,-0.626567222779492,-0.857351345675229
"CREM",5.13860310747619,5.27255968672486,5.35020928521194,5.13785474907347,5.13790883824575,5.49733338776124,5.65397361384966,5.44959351053045,5.20143538151255,5.51659353681749,5.80178429639665,4.65769653973754,5.48254193418166,5.60866061165798,5.23521540796092,4.98189259902525,5.496124795289,5.05482405860327,5.70255365310291,5.31078258105159,5.74115615530599,4.6820435891003,5.49196114948329,6.2135603298269,5.25003129627815,5.66712653773064,5.87197515682345,5.03000889009933,5.54922167285212,4.58608416970136,4.991093232093,5.3115769148661,5.44043875299052,5.0637906098818,5.05091047412454,5.03551037692535,5.05414134648186,5.43703365167619,4.98054638726479,5.50226932000318,6.19259639729948,5.01753102074539,5.31229309243436,4.830482947074,5.41408080892662,5.64490902487122,5.18458541696815,5.37433950003215,5.32361757102469,5.8802914978724,5.12361431631497,5.20921510104851,5.50905365175637,4.54011727650256,5.00250502882205,5.25319199129895,5.46294570842487,5.14573523281586,5.3300550690747,5.91335014307841,5.56903325897744,5.03059203934208,5.29300762208022,5.35670068222969,5.17432139882592,4.93558155062022,5.42460841768633,5.12001339558306,5.27282209060759,5.89378025286088,5.43555580038384,5.49484747017694,5.00827403695724,5.61662332477615,6.00020808793048,5.499909455605,5.79881418018367,5.20610042754999,5.85166426939,5.59656325508143,5.1240270747427,5.86342119641232,5.95646360486534,4.8626917089203,4.96844819939878,5.34615663538111,6.0341610566176,4.96720100741066,5.03582819634216,5.66351269960579,5.64424553302463,5.02448463673317,5.42242199478131,4.96066169446733,5.40154233983801,4.38367973328124,5.37255990232471
"CTCF",0.556662358847014,0.417429227936948,0.518785738045616,0.835112329744889,0.810538796535107,0.822553511051481,0.547765124684195,0.659172660512555,1.00739821238452,0.684962862641999,0.956963238444767,1.05338495069236,0.520130437348215,0.811420305214183,0.658110691037975,0.824627610544686,0.549819796487642,1.56738571809303,0.463183756641363,0.524056905793907,1.39564665247995,0.678856082964101,1.09181395853705,0.522309688972936,0.496005300314598,0.808080352254049,0.814134812390233,0.922894511475177,0.889478248167728,0.547402821639997,0.398611497641906,0.357023136445052,0.952791061577285,0.561841779905447,1.12761845235882,0.713611332225209,0.149579276646473,0.671395870724279,0.711148705764218,0.573170340399792,1.34114781232777,0.5649890554825,0.590255294153139,0.216385883653103,0.798935922386782,1.29153026977965,0.724464895093687,0.420429215293044,0.325104252434542,0.58965236807683,0.423058671219201,0.671668934547156,1.00353682813463,0.757955171166526,1.47225957187528,0.616135428854292,0.656587956988957,0.420008733586255,0.84373675692046,0.846266158462024,1.20562789248333,0.633712042462079,0.506222085155109,0.798637865999575,0.420890862332634,0.700973447212571,0.661722921807317,0.35536946700696,1.11211093094366,0.634206374873711,0.763360380087321,0.781900928824861,0.991777026170756,1.00017158714677,0.491773938609311,1.22044104067645,1.02798871917341,0.549003096424137,0.362854467625187,1.37697223224868,0.726804537151941,0.338947781643852,0.552940355854161,0.688785742783011,0.712367903872735,0.823063016971996,0.129470141470324,0.275640983589778,1.17163717276744,0.737427919951685,0.841132079287349,0.96767753786788,1.22894976376951,0.761962677863982,1.01961066748633,0.922630373907061,0.557412978176329
"CTCFL",1.25813635320717,0.930496519130161,0.764646297483908,1.47757812479596,0.59500113746497,1.41311667984233,0.936043117790457,0.591281665257572,1.29830000249901,0.451097896628644,2.5454660403102,0.889379711286561,1.08909622137243,1.02913559623025,1.29133093305997,1.10887091373156,0.573341673116142,0.699935518811641,-0.180313014467755,0.873523228847823,1.28541257156611,0.908030230778819,1.38459007684673,1.25401235325317,0.723208599862696,0.74551047298693,0.879082966676728,1.46562829184877,0.623540477074217,0.700466037681206,0.761676082497394,0.467832845382568,1.20370875294106,0.293432644883609,1.17284115838673,0.935686113217841,1.48620455252824,0.11914966672969,0.0598087359853678,0.863027333978161,2.35315027314235,0.335178207825241,0.83511727873189,-0.235835238465806,1.75578906219917,1.24511371120333,1.5546137072396,0.705915616708124,0.775286565313023,0.0955888847948849,0.154696094959736,0.0520868284747598,1.27065413268968,1.01430077264979,2.02581445097616,1.10547308754265,2.04902762916339,0.779930897926407,1.51424178233545,1.26026643666449,0.693205985480788,0.244375070210877,0.316819900614126,1.57668257012186,-0.045491675919737,0.62908108575617,0.743017937460543,0.936674559453936,0.958144325143967,0.570852864975468,0.961283981231208,1.28395467665884,1.2358208307484,1.37612568609708,0.836927730211478,2.24302839189887,0.995096641879449,0.943769139166666,0.993591065219362,1.9981491416755,1.30481220649707,0.917032729716104,0.445408813680075,0.729516834931786,0.860214000887871,0.714738315877551,2.23088001384989,0.325969071968155,1.03304537985588,0.627014436056066,0.98374629348058,1.15710836133765,1.44533208436444,0.748048953983345,1.1409230043783,1.47044585554826,0.463505230331499
"CUX1",3.88891395205038,3.68874044924135,3.63039892271418,3.89214080941361,3.78326873975122,3.84476413093315,3.93087254739732,4.14333474787662,4.10884365015417,3.64672155951724,3.61121360117367,3.868387969681,4.71362856347355,4.0665852498419,4.59449454221955,4.15116033777129,3.5375969752559,3.59893082106893,3.11692746899494,3.99126441812,4.2258927369485,3.407215664933,4.19385378219071,4.35893233002199,3.88424014307189,3.45891311693296,4.46811155463492,4.09832024297096,3.93958722120594,4.23545550654653,3.17051356999437,3.8040740221783,3.77997407744436,3.01668856177038,4.10194895949421,4.09761076782224,3.74838694493672,3.52170441359618,3.31182826913913,4.09212682632482,4.74963697398016,3.64030588605575,3.63886694413904,3.64527773734049,4.11168758334409,4.00424318026264,4.1063792571667,4.14515139021087,4.31114176614391,3.27331811926901,3.45767365990908,3.80721043848084,4.23268645932813,3.86002026517655,4.23214503648793,3.74028337103371,4.36927341547355,3.84224563961804,3.75943716019751,4.1185547888551,3.95921935452389,3.95417156063496,3.82745548706801,3.67093006897538,3.57845111743704,3.81001389429148,4.1370793234103,4.90769958664836,3.39780152569217,3.35384885447068,4.28905802027966,4.31835566259709,3.72834600887072,4.19176339836058,3.98565916996202,3.96162596416848,4.05482484828951,4.33278013245552,3.91958569100418,4.00018335602656,3.58545206866525,4.4117735276604,3.99884490909326,3.75201879327664,3.70507042102546,3.96675113287022,4.10571470988481,3.77339549954174,3.86005224923735,4.08307339419169,3.59720201991689,3.87312907634438,3.84929679464581,3.88240646555605,3.94956928131856,3.85493063001469,3.84731230328719
"CXXC4",10.6287755527559,10.4928200187426,10.5053748431481,10.8825252191701,10.6545658626536,10.542924546165,10.5136751130162,9.92241075527297,10.0323525730683,11.0496219480136,10.6699301282186,9.89742847946629,9.4912259040377,10.5742351390296,9.93215022109819,10.2901279297087,10.2048917137491,11.1028487488801,10.5908589063868,10.417347165253,10.9531467884483,10.4190581202612,9.87096205459084,10.4845475968318,10.1135551295662,10.2127524976315,9.93195887951626,10.11643558714,10.3135407938489,9.74326344539712,10.9715061197215,10.590912584488,10.0287004028876,10.446073671604,10.3364199255261,9.73938942897961,9.94794563816209,10.0686368707488,10.0595556534462,10.5639407614119,10.9430043672257,9.43099532930131,10.4108566808711,9.38930921308992,10.9527776935915,10.2307130842832,10.9640043232007,10.5964856517606,9.99864622491916,10.1586349954672,9.75571092140207,9.93259163820757,10.5983269659002,10.0458007453097,11.2117619317973,10.8798609794342,11.2862782338879,10.1041542828091,10.8621088251168,10.9340168990631,10.191694390186,9.5313564555251,10.1691810336274,10.0949139768567,10.0948945017614,9.82031840325423,9.84229675152982,10.4056810321056,11.5729408090258,10.5745767797235,9.92813638188467,10.6720249095164,10.6006192127646,10.5942808333331,10.7754873344727,10.9110967746515,10.7226435976001,10.645480633672,10.4812830843286,11.0012964352126,10.8372960798868,10.1525231184793,10.3955954025102,9.67112277389437,9.82839765883163,10.7752249453334,10.8711071169537,8.95986240513062,9.41387889080974,10.4170200116654,11.2185764880115,10.6718593405108,11.2341343370583,10.1170604629741,10.6840283252893,11.2485112035587,10.2162521973488
"DDIT3",2.01319907401584,1.7119765635201,1.74426251207612,2.44262160782926,1.7724756325925,1.5347639129042,1.97352128509503,2.107673781567,2.46471492843408,1.93020348648452,1.53589362680797,1.61496520751926,2.19703102043579,2.11979748041726,1.93551695744298,1.79368747792037,1.9392266684469,2.73833731722128,2.81786146229045,2.14608662285688,2.60439219800261,2.22408891667176,1.65488298035229,2.37796239214745,1.48285268453662,2.77698429321575,1.83086709253822,1.59166558231071,2.44582137357621,1.83819011737795,2.14304186466559,2.42290351245976,1.56755423368139,1.7540817924158,1.60020337871948,1.53346672806101,1.71243717772982,2.25798522684391,2.10557367150474,1.72269170928774,2.38218417424272,1.82947504094293,1.9657613987419,2.02015862223904,2.36533076447598,2.24028189784135,2.18017846614901,1.98922575248254,2.16166962122286,2.73092910604948,2.44034808541326,2.05797558196674,1.75200100975548,2.0095957858141,1.86500377910758,2.18594903728325,2.3357800115861,1.64576028344397,2.02210231326772,2.17445740847048,2.14927791943924,1.76045554521616,1.87129419739478,2.48805576728002,2.11055897670436,2.16693477882902,2.0952409229699,1.75358010839328,1.77950182680775,2.4706924872736,1.66644303906388,1.88170715140157,1.76181621928859,2.0658491420465,2.66952126923316,2.15112553717903,1.95286503813787,1.88872423081438,2.13339015179955,2.12241155271362,1.66841851959759,2.16719519480586,2.06697155618672,1.80547377874019,1.85807478833883,2.34849117656402,1.38089346352601,1.78267628823132,2.18384056029358,2.10132020270668,1.90131207248172,2.17066375913592,2.38313354855959,1.78139515714612,2.16356230222937,1.66996310477783,2.38420628499717
"DEAF1",4.64169399528391,4.3026264615876,4.13393163611478,4.70904023176271,4.38744894217964,3.90193534146353,4.01535498410408,4.02315092486542,4.5672731596338,4.21500835373054,4.44782894555288,5.46687639363016,3.82788528357227,3.9750561496042,3.88343517635979,4.88249099026098,4.04779522009822,4.61778024451405,4.15723537272484,4.65712132051376,4.69914859221704,4.8861436227401,4.3244499298594,4.21262330166817,4.16470625385302,4.40815760106375,4.12778918429319,4.5078104634176,4.32978153004669,4.01196747801237,4.20355754560113,3.59287535257615,4.32933033217183,4.14461353571656,5.02476117385617,4.46650152352832,4.6227931094615,3.87444578189706,4.57743032423082,3.69798548233934,4.38100077627989,4.34441508836778,4.72978524406159,3.61823480062038,4.07795820653025,4.88291995774869,4.74025353227136,4.3823070173852,3.6852423810837,3.86925239050324,3.48929837216501,3.96895307991316,4.435045113192,4.00420181492499,4.48712078171982,4.17628247054078,4.53683297782302,4.23460148714982,4.45423452896414,4.05263810713741,3.97379279255044,3.5665040068903,4.46288992942716,5.40713480680296,4.05526873273423,4.49441431520671,4.09021888541636,4.81293078388539,4.33784167775574,4.07369976807728,3.9651628183221,4.14681716058741,4.73951257246687,4.27910224587168,3.92669052384019,4.83133540449519,4.27937590962324,4.32627000850433,3.98775378775901,4.15034423139817,4.09096380942039,4.52969360782246,4.41888491390999,4.98714290806365,4.57087159513437,3.94165154401187,5.26262342808598,4.1109616918915,3.93351200146683,4.02443855235242,3.94524346684851,4.11393909661201,4.26570585892021,4.18016942362268,4.00517117719243,3.89245064279898,4.44447311523731
"DNMT1",0.154834992024283,0.00891656082544273,0.000426237029251974,0.978885358065467,0.346994175263825,0.0441543805081974,-0.0312006240341049,0.473279234773722,-0.0200149763638405,-0.375902496697574,1.11054450905226,1.24874627689414,0.507890417794151,0.430483823770058,0.421908703656757,0.881249958062799,0.409485349694304,-0.192444830176637,0.776089130462257,0.566887664509828,-0.0373258465092655,0.699465544692677,0.465565896912146,-0.212240241088963,-0.425225977650221,0.50260458353432,0.431548521280114,1.06130710512902,-0.122123111327514,0.100761340995374,0.214080108877886,0.825900081627309,-0.211948802778169,0.358197580212036,0.31841548358612,0.891869742477208,0.223764488932632,-0.198089364772392,0.79431437484113,0.362420810622342,0.494609520350638,0.581020286587423,1.10842415787099,0.312826245313307,0.272317460911487,1.17910853920883,0.542314581826991,0.580365155937192,0.498641932397971,-0.213981467627656,0.114825656588485,0.106970258203095,0.148955423310694,0.679734103348916,0.266315503036342,0.693465894799414,0.00660815624003413,0.278524551265845,0.0159539258971093,0.63192440115057,0.367554884183873,0.291499172603764,-0.35795286593085,0.618293975573598,0.101201151065557,0.595127428413694,0.713953979141233,0.666567110207698,0.44042267676572,1.07001655038812,-0.382739243207445,0.0448521330109738,1.00358179662526,0.373647742679246,0.545152085939992,0.532274825204643,0.276924801488923,1.12195123327739,0.178022888374092,0.508254700712422,-0.00672737388368063,0.671885894616724,0.205312993034947,0.858117065944461,-0.205639157490414,0.22108834085373,0.16641959432003,0.1748095224403,0.693152937701899,0.428882860908939,0.37549716293644,0.997926310093674,0.833496554766891,0.141693405186132,0.0561881588648209,0.718500877680391,0.298880960741995
"DR1",0.0119921615662838,0.0999666048906629,0.394306105339347,0.876600228516052,0.111730750893177,0.599787773410517,0.721464761696358,0.480931339576049,0.00376608301111148,0.672175718476097,-0.000274161100269371,-0.185616496055557,1.0494245659247,0.433753711297383,0.563512601677316,-0.0367653385484036,0.207126152744245,0.0583878531877979,1.35179749573855,0.763756892608266,1.18425214749985,0.07808314959061,0.0450202090684494,0.656311786923895,0.260443193042305,1.07111622949041,0.158464647029171,0.546579598682325,-0.0986721583688138,0.57355666307681,-0.0711995058914341,0.574525780126527,0.224744681938349,0.932986591032793,-0.137180434741325,0.159758632862928,0.96312905442845,0.685160191269759,0.473613590947143,0.647994441491045,0.344271884779627,0.329690391591624,-0.462975052825376,0.769675186533745,0.256301847968035,0.594503793234392,-0.0626025670789007,0.508013547805788,0.862244974297979,0.882084898585637,0.361663531861458,0.773237612761437,-0.165448077612253,0.62350850227348,0.192616851083369,0.534989674568,0.516676558717238,0.167493854311044,0.43945150759399,1.19273169856322,1.05371149304027,0.75381221095394,0.416596354191043,-0.55530665658004,0.52786212176693,0.239321951487829,0.440143216298796,-0.162434121225653,0.181092324522911,1.42957502622347,0.458166631896843,0.368308271283896,0.376797545268864,0.472329271382849,0.887676419632217,0.584007540336164,1.01175371210253,0.787613971676759,0.916987946018218,-0.118677770772379,0.30565105866443,0.372475404629589,0.501833420433745,0.464982293570558,0.502087630926765,0.514632844029908,-0.173764104602672,0.168636626811182,0.566725556833288,0.639520860827108,0.704782666879712,0.672597123154029,0.775192966503577,0.0238302345839936,0.599378644384581,0.312603934453874,0.57815906076811
"DUX4",1.87224332943928,1.5942303496883,2.21144400713407,1.303515644753,1.83378605232507,1.42886384189555,1.9115696216614,1.69762374248986,0.855325207502002,1.96306434372632,1.77002593882373,1.5458810432286,1.49512126916406,1.63621900441238,1.58932776367251,1.38345156078315,1.94002453590679,0.853328419353892,1.71330769020383,1.14547088925463,1.56714599432725,1.3829082866918,1.37148155820617,1.92565807688039,2.04130354921114,1.96913127219363,1.38941790300841,1.60054467299053,1.22790382779926,1.08749519440713,2.13861714166589,2.69506149327091,1.67107023235038,2.01802655163288,0.796346182811412,1.59559523261201,1.99240334609156,1.94068190841801,1.34611209778071,2.35740056870395,0.334597874732266,1.61319306220365,2.47499390129438,1.73790870608191,1.77647946624503,1.72751302506112,0.506723659024971,2.09995060233721,1.29727743038103,2.4159602171326,2.17190286880115,2.10731612016323,0.666455088960313,0.974477350171264,1.89523687645436,2.16453212081771,1.90398410063888,1.46140497669422,2.03327365965945,1.62138768281363,1.79587857432539,1.46852994153174,2.11408818842419,0.593401820646213,2.62610377451426,1.91331318388136,1.8965884672016,1.08346145858162,1.75426823165924,1.83069106503293,1.73268080082154,1.38850844347029,0.721631328337791,1.16278987446579,1.65243990751152,0.590036784058979,1.41963168224219,1.05164745319049,2.55957473829462,1.46856626850396,1.75020770883908,1.46906601749389,1.70480106776524,1.06294382720579,1.26335154206672,1.27663157622323,1.24350044026385,1.91166499533503,1.39491290036655,1.6819173524808,1.76834390951685,1.7229154869642,2.13490002883855,2.02779958991289,1.83359636345423,2.21660797154425,1.5471166827819
"E2F1",0.642094233289605,0.444613743746886,0.917311061044191,2.0615333166347,0.667266977485146,0.796362200547963,1.90524942455467,2.32551848875122,1.86670067432621,1.15987433433829,0.941790033560571,0.401003271793421,0.969984445998705,1.59488860279671,0.206679798048293,0.85437167529962,1.63528864556112,2.91913710204354,3.50177339746685,0.983356149098153,2.00441322715133,3.80725730479339,1.51801798425904,0.683875617388428,0.649105647685733,1.7837526217721,0.212771483936884,0.364850890565126,0.919107398333876,1.189751253901,2.2146560174776,0.691586166447555,0.785333030606365,1.58793682285495,0.278854399165299,1.51058156841486,1.03467676908671,1.53919066117049,2.56660134120001,0.755546153543249,0.786608422985859,1.77198159982699,0.551209626019785,1.01113521734741,1.2250503228633,2.65635580937059,2.32785704760866,1.09315204041285,1.09234443581646,2.17336679063659,1.62607997432953,1.51249084054692,1.92139586575193,0.919514829623899,1.60700866563968,1.21963788739982,1.06845649938728,1.02273548651591,1.93729591589498,0.876927244456801,1.85021920898973,1.76390988414126,1.28215897471701,2.65905842302964,1.39459776470905,1.6912781535957,1.37550082460492,1.99282355365626,1.0252368143344,2.74713473003115,1.67703292219826,1.14222651062833,2.5372713573438,1.34219901098488,1.22843679136946,3.25799858482044,1.12285451333324,1.36506155448598,0.8702740504464,1.38326091548961,0.990511661276584,0.58627124018445,1.8379166591428,2.02284180980778,1.20829824708189,1.24233518094749,1.65098640549466,1.4231128180799,0.786280788833718,1.28483396632187,1.69299021800199,1.31369184112134,1.57894478290309,2.29473921301512,2.05389736987804,0.893660494922716,1.96490004097292
"E2F2",-1.93123768108585,-1.39796731296331,-1.46966524047831,-0.619122981587851,-1.48112729474924,-1.95831626757277,-0.650012356472906,-0.748126806195648,-0.772808776815613,-1.42210090226942,-1.82373678927476,-1.65437346057542,-1.41333895911549,-1.04106459995497,-1.66115779715504,-1.72576579818572,-1.21262050075342,0.290056621233643,0.115750347941066,-1.40545870527881,-0.506629820747065,0.945189713899798,-0.970171610827236,-2.36188920278455,-1.92136237279324,-0.888872466840377,-1.85062535847935,-1.41114570017792,-1.27767065398037,-1.13866580819367,-0.660215913130359,-2.18049769615142,-1.48709343494802,-1.49253227677355,-1.91355063075725,-1.26963456931827,-0.949332736111593,-1.67039739320371,0.0169710697324261,-1.67128749841429,-1.32098234043336,-1.17326232539519,-1.93816060086963,-1.76396167809765,-1.37642165882489,-0.18400326824894,0.906567726273898,-1.58839267308716,-1.79151627041688,-1.10107449517195,-1.59887283430407,-1.36456879421096,-0.104961364676474,-0.788694739427111,-0.721729215717575,-1.38964478552085,-1.09979737137163,-1.62076345319173,-0.996588264502207,-0.716006906925336,-1.07882314667391,-1.09259224743848,-1.39672560176679,1.2037195101763,-1.65509901818964,-1.21768056302706,-1.26317409904131,-0.234005417304015,-1.36171238919955,-0.389004060170062,-0.847992292757709,-1.39243328429657,0.729161450920541,-1.42352003307014,-1.5389367916469,0.746310601804098,-1.45956757096839,-0.960657064870555,-1.87402059564269,-1.30838345261472,-2.07431183381838,-1.38062642487548,-1.09414375130639,-0.281716228674513,-1.05158589244329,-1.30150563696138,-0.455635397910454,-1.4272990301082,-1.65656390585278,-1.39621189930575,-1.1508111426688,-1.50001416641263,-1.07944376430054,-0.58292675628702,-1.00797974023539,-1.63923316765957,-0.341962740562393
