"Gide_PD1_10_Post" "Gide_PD1_10_Pre" "Gide_PD1_11_Pre" "Gide_PD1_12_Pre" "Gide_PD1_13_Post" "Gide_PD1_13_Pre" "Gide_PD1_14_Pre" "Gide_PD1_15_Pre" "Gide_PD1_16_Pre" "Gide_PD1_17_Post" "Gide_PD1_17_Pre" "Gide_PD1_18_Pre" "Gide_PD1_19_Pre" "Gide_PD1_2_Pre" "Gide_PD1_21_Pre" "Gide_PD1_23_Pre" "Gide_PD1_25_Post" "Gide_PD1_25_Pre" "Gide_PD1_27_Pre" "Gide_PD1_29_Post" "Gide_PD1_29_Pre" "Gide_PD1_3_Pre" "Gide_PD1_30_Pre" "Gide_PD1_34_Pre" "Gide_PD1_35_Pre" "Gide_PD1_36_Pre" "Gide_PD1_38_Pre" "Gide_PD1_4_Pre" "Gide_PD1_40_Pre" "Gide_PD1_41_Post" "Gide_PD1_41_Pre" "Gide_PD1_42_Pre" "Gide_PD1_44_Pre" "Gide_PD1_45_Pre" "Gide_PD1_46_Pre" "Gide_PD1_47_Post" "Gide_PD1_47_Pre" "Gide_PD1_48_Post" "Gide_PD1_48_Pre" "Gide_PD1_49_Pre" "Gide_PD1_5_Pre" "Gide_PD1_50_Pre" "Gide_PD1_52_Pre" "Gide_PD1_53_Pre" "Gide_PD1_54_Pre" "Gide_PD1_6_Pre" "Gide_PD1_7_Pre" "Gide_PD1_8_Post" "Gide_PD1_8_Pre" "Gide_PD1_9_Pre"
"ATF3" 1.00708429282386 2.11303094292563 0.512973321608185 -0.611730295492817 0.310855065220904 0.554256494559731 1.04864861207857 0.361286761961186 1.08309416536097 -1.4220300980659 -2.30640977428517 -0.401928448774956 -1.56664329656938 -2.807993559695 0.133042663738228 -1.32489430867588 -1.6898592475474 1.07450002556501 2.92776732661216 2.31247588440575 1.90406228499258 -0.46506028643047 0.712235842036034 -0.978494039805214 -0.827000021042208 -0.30074678117863 -1.98077158779026 1.48137861321392 0.848933872904556 0.357909414070233 0.287392153238535 -1.49699600386854 -0.8086068042118 -0.440036779578898 0.705638480323998 2.04583127788418 1.78330103458964 0.707331219112643 -3.16738530133223 -0.563242277983352 2.39263696553647 -1.81442807801541 -0.864130168131778 0.211940345459811 0.631784015126201 1.00389454844325 -1.38310839084042 0.725696072500908 0.435544081383531 1.53232852048025
"ATF4" -0.913357074706959 0.306085163824582 -1.70617538401918 -0.674405621451058 0.274697870206694 -1.36529543086658 0.941196493567808 -0.595838302015428 -0.0603880088411951 3.3277101921054 0.192283031764516 0.424347412172002 0.791629316263281 1.44334426119008 3.44844692090708 0.363175726672624 -0.423682778730362 -0.929271561351269 -1.38366080406018 -1.5845443057345 -0.108332109378867 -2.35372530527889 2.24898440845036 1.27648856086119 -0.664010614394727 -0.0813273460717875 1.30560059101474 -0.348845518149289 0.298141466445505 -1.98873010355671 0.571799330567203 1.4984689451401 0.201054267748968 -1.16399106597359 -1.45157105991155 -1.46913707667542 -1.18309770862378 -0.842460697298957 2.61637888451705 -0.886842082861549 -0.514452476326169 1.95172736293643 3.99477230094401 0.0998923353574399 -0.479741673468414 -1.59700022217486 0.465679751345615 -0.0283316826044447 -0.379484899068236 0.580338608833513
"ATF6" -0.290514654136076 -0.171948718227337 -1.07138196260554 -1.46093860387841 1.0166338821914 -1.71839119726234 0.793588728376475 -4.17491748471349 0.246268687229267 1.20567091017281 1.60368269886612 2.76597973913267 0.0734299655981581 1.07460528571439 1.64048996453083 2.82831324914935 -0.188025454306951 0.519204250856501 -2.31705222102827 -1.20690233150617 -0.680207450431437 -2.45983050329767 1.71233070189364 3.93551607022945 -2.27135568269592 -0.54105122202126 0.27121635749181 -0.491906082786478 2.55394845947182 0.459312543869941 3.84023878415432 -2.05042080539492 -1.70558252179544 -3.19449637746773 -1.77040912157078 0.177451330774369 0.274168436960181 0.713144307549347 1.01813320397202 0.171545073138164 -0.371226716580262 2.15870887784296 2.56136828678069 -2.75140518323045 2.21030643062029 -0.21802390177473 2.6871792632639 -2.43763643003112 -3.13845671265133 -0.56055480050167
"ATF7" -1.52344295846209 -0.873631389941272 -0.923834804756026 1.71562677571764 -2.35524059815079 -1.83259294938769 0.021709997604527 1.63566609315421 0.824333509509798 -1.09792290465245 -0.479321856908566 1.35074494992753 -3.39174920847518 0.50247276267027 -1.22413931674722 -1.11468894392787 -2.10103314887757 0.145512714703448 -0.59303333334756 1.61571406175553 2.15578471485905 2.78472891234431 0.00944258886373154 0.812275890166562 -0.0318227978523948 0.598363122923097 0.951277204639994 -3.34048993885843 0.143508511258085 0.0243708400577946 0.130206819341325 1.42522880567179 0.238656328988203 2.83187274527872 -2.12370662637573 0.731045171664992 -0.3258161316965 -1.41878376681126 0.616599577956044 -0.582322558409162 -1.42461851998225 0.979873644543594 -0.430087502990857 2.22406455166477 0.597325176778254 -0.0672408840869905 -2.46250229076384 -0.369119870297605 0.123872113640578 -1.09803636700565
"BACH1" 2.67712919996158 2.10252324944438 -0.543393259063786 0.0727882968480979 -0.671628776710906 -0.895755551324098 -0.536841746043275 -1.36787747998067 -1.49896842070254 0.416175551476976 1.2521345045534 0.0740870650940334 0.698818448508528 0.0207652734512577 -0.263032920748128 -0.232258188306457 0.259622145446851 0.930115000005839 -1.82953915223238 0.38444507279843 0.597864336384205 0.0648964301752598 -2.44615639678879 -0.741037607079938 0.0859326822514539 -0.695067149377881 -1.30531625054915 -1.15701348157709 -0.187594620678676 -0.49929050170177 -0.371713203232625 -0.554694380811778 -0.636079437613566 1.83307849639271 2.35158371496082 -0.00366054482333945 0.926162368954878 0.783348940867458 1.48956525120206 -0.165565867255056 -0.862915582889665 1.54612584209299 0.368741555989924 -0.673722525109664 -1.69168736629204 -0.0168448786663254 0.0542519723593909 -2.29874667681459 -2.72867470696608 -0.116742597622741
"BACH2" 2.06080279673889 -0.352553379111987 0.0221213257746659 -2.05980380124569 -4.45230955458209 -3.48766896687144 -2.26208993680735 -1.06060599642012 -2.48918530055529 3.00324539367377 0.386091218619039 0.613570505281569 -1.2924742224257 2.69913751059385 -1.34999831127424 1.54334170514778 1.95201848435241 -0.283984687217907 -4.82928100527572 -3.86667774818818 -3.42606634307928 -0.0220860258282416 -0.692153856858531 -1.78198528576166 0.809656905010034 -0.0525207109578277 2.06980238027023 0.842479532864419 0.945956195984545 2.59353276810475 -0.315285625569801 1.1956736345794 3.07251745859821 1.97125663764503 -1.33904963733841 -1.20216494783469 1.59526603270865 3.30543749227263 2.88803674557076 -1.93590432911301 -3.14889800699516 0.326513788303329 0.993479571141905 1.12022405933012 0.525171054281832 2.12982577630739 0.926627968282663 -1.36385138985681 -1.88761879809381 1.8978733421864
"BATF" -1.79283689223472 -5.45472303010018 -2.68258175832903 -4.07495488488962 -5.16024498768816 -5.28483054661432 -3.32732794563253 -1.05207419424722 -3.81047422686989 6.40370823565691 2.35366999350848 -1.89570990344695 -5.50420797581777 6.72296884733385 -0.00873112019169108 -1.54827321817465 3.94015329475454 -1.50387531890343 -5.02740757836072 -3.77089996917933 -3.33600765067032 -3.45657056631214 -4.26470336803141 0.925835947912041 2.31119975874312 -2.27385293276618 4.03548052560868 2.46130325253254 4.73213194611615 7.03878336082765 -1.80346407180695 -2.42403038902031 6.66045010018446 4.90682096896689 -1.71480137664093 1.43513602446064 4.36968602707254 9.23231478113764 5.9397160111135 -4.15459610708592 -4.14788853433941 -3.39748908344549 1.68059982652467 2.34264510822045 -2.69077585886927 4.88031924370423 3.11199386763078 -2.38002697219773 -4.0050556060014 2.15471453400343
"BCL11A" -1.38180123382758 -3.47371808689565 0.0911665183001572 -1.97148756200075 -3.22947997441831 -2.57666197933329 -1.22312924376816 -0.294416224550336 -1.71048041605465 0.878493515553959 -1.37880448257519 -0.623791420278052 -2.74948606549955 2.04928845597265 -2.8136066910372 -1.57141369247662 1.45045674885971 0.441015783607326 -1.55033287633013 -1.62983139454732 -2.15732754197051 -1.99493626832155 -2.02602936465516 0.704148569369096 1.691245297713 0.768897304526511 2.22986902951014 0.386101002268295 1.6363723652756 2.28559491948759 -2.2048163599808 -0.357325379279531 4.61552566186708 2.74876790942792 -0.29656791061797 0.658384528830093 1.94975607553557 3.82653988635438 3.33287455078018 -2.55300814075686 -1.9249232057503 -2.26736797303524 -0.151353000548379 2.27638902060493 0.0940100591976346 3.45628798426629 1.61946504958541 -0.552215551725026 -0.81599887661821 0.744773995656739
"BCL6" 0.81158809779765 1.83630993086487 -0.577582615349096 -0.0496884736423887 3.49933697666027 2.64885263829781 2.92084054930928 -0.136443506162784 3.15202963889252 -1.75095471937244 1.06866359929662 1.45566855921271 1.28048074033123 -2.06166524342175 -0.160599078322606 1.63907322970805 -3.51999405627967 0.624976786777756 4.38326764189343 1.39059738382154 1.93982054934889 0.904477962033095 1.37221049385337 -1.21033241630171 -2.59550312889017 -0.830471803698558 -1.28286874836898 0.783632155696974 -1.39520518698477 -1.09232040165648 1.02835264016811 -0.00934441848295597 -2.49873198524885 -2.3492429971169 1.97225740561337 1.11248426961858 0.510168173711378 -4.98787181530949 -3.81434623101846 1.60030955064984 2.94938990732053 1.25796277209848 -2.7312140750536 -3.67937602029745 -0.645736345558141 -2.20785465477039 -0.129734075552188 1.45959968257388 1.56128816562845 0.511539993359447
"BHLHE22" 0.156013175711075 1.10011577372933 1.10410860347328 -0.0620355882081416 2.09912571464347 1.35957833794322 1.06080922498812 -0.495092166580453 -0.337273849532951 0.334235862802675 -1.53891598817098 -0.22138566170982 1.40268676817872 -1.57544180138611 1.64585547899813 -1.67216503355816 0.00911261886339055 0.163472515800145 0.662638597875486 0.250983292395999 0.327763733241315 -0.348466839428521 1.32068570829039 -1.65541484866946 0.761797877853079 0.576444662453286 -1.71427064225972 0.871867667069192 0.877109788429623 -2.74552682784218 -0.0335168489417391 -1.11157790446937 -1.7978426824302 -1.61537861732846 1.0159330341279 0.448249250671373 -0.802358003230436 0.163543744402224 -1.80308192303844 0.154152404305562 1.30373103740469 0.968057440432802 0.0611768274916346 -1.92761407039233 1.07674178397366 0.770661014401202 0.141003082336617 0.337356804912178 0.734256684247857 0.373726458926586
"BHLHE40" 0.442042638957996 3.05054079317877 -0.280999354045671 -1.19118677365307 3.57817855310397 4.65289495418187 1.37360698843038 0.494662799402033 1.07960153126669 -2.15338344471232 -1.42709896798948 -1.47534456119991 0.704511574607234 -2.02742498501735 1.50225195406876 -0.15796405268554 -3.47305775281907 -0.496804043128429 1.46607099638751 2.77643203746126 1.2753284993572 0.583968365414279 0.780980687765151 -0.0947795222659115 -1.76225457919261 -1.08748519711496 -3.5136719816637 -0.441805433426558 0.214052378517242 0.363797786962243 0.870994218916886 -0.627641128003913 -1.81441015254973 1.07164761712215 0.903421040065685 3.87199999162701 3.0484279065531 -2.77741744876321 -6.03519547494971 1.16515912779054 3.52620745332566 -0.326385767824865 -0.973724544995868 -2.22338844732968 -0.483910125458451 1.68207448004453 -1.31071165508079 1.66182631497597 2.36364734728132 0.772902861578322
"BPTF" 0.481200501192429 -0.416286237742132 1.13293498202789 0.209802776100658 0.147091254375967 1.25753977524767 -0.722141423676209 2.8100940418308 1.97175422221894 -0.853398622811601 0.345336295877744 -2.16903016451951 0.771361334444577 -0.248369465153821 -2.03443577501965 -0.712112235164673 -0.411225549668111 1.20980845387397 0.437213463182867 1.05061744493922 1.28045248307632 1.26067372189529 -0.176155967569924 -0.581846925378664 -0.960213615040952 -0.422429079140101 -2.13468803096259 1.99281864859562 -1.20795758568355 -0.791378348876822 -0.767444162713048 -1.34267501047076 -0.826429883537758 -0.561999411419551 -1.90060770566021 0.993255282730407 1.61570400565602 -1.09792777349901 -1.57320672773125 0.823533975724724 -1.22695904368897 -1.35141166957882 -1.56723809023564 -0.101802052340895 1.75236622957487 -0.449186220929748 -1.36771984130985 0.858265850453946 -0.0447449326006368 0.779800440347195
"BRF2" 1.26233515501468 1.18596780919841 -1.68716456676793 -2.23970854827466 1.47896226764679 1.14363812538611 0.415237699232124 -0.657226140725698 -0.344984606183455 -1.76614220248382 -0.267057697585856 0.270219441739993 1.42253260424647 1.00831627357432 2.56460801212302 1.15421381583613 -0.634017282407139 1.36506285644835 -1.814181986425 -0.63880033165146 -1.3853392984701 -0.0472654938136146 0.0327328605754828 -0.990608094743656 -1.67526820011448 3.33449906381056 -2.1419578367487 -2.581860533395 -0.202091975271735 -0.893064886459585 -0.144044140445246 -2.63200760864047 -1.13151373878506 -0.468619559021008 0.218986382079331 -0.243613808435313 -1.11812547532693 -2.4223045931148 -0.295815486364615 1.687890288515 0.263351661332974 1.54033395233403 0.0431907722999258 -2.31976342960767 0.168721811308577 0.160168178256112 0.690247871897312 1.1730253306955 2.31462628824432 0.605660782351523
"CBX2" -0.257764672938785 -2.68657228998488 2.99943216081529 3.31487172523486 -4.26017319097045 -0.42436709625402 -1.2110290926169 5.25323840292892 2.38467150879954 1.85382947819147 -0.762803873712157 -0.12416382638457 -3.50437724134473 3.21064105706697 -1.74465589064768 -0.0369736595708208 -0.0870599832924853 -0.374459907866101 3.41418322228188 -2.78103887764127 -1.45421084670172 0.917930339031467 -2.05949972191935 -1.71675104792471 2.78241592124548 -0.309318990501619 1.72825724294203 0.105618042761687 -1.10084498388222 0.874711462662446 -1.75546564456113 4.82259207714511 -0.66168435695738 2.67555919121168 -1.09460733221521 1.67768301041042 3.7928683681966 -4.41985710718892 -0.530719490463708 -2.75300931273235 -1.27368490436768 0.346479887200781 -3.01648561011883 1.5284983227377 -1.26614189526112 1.4065781695542 -3.35882353709274 -0.60681902730859 -1.68401236481873 1.61260673044491
"CDX1" -0.366349945411237 -0.463774516281215 1.4186935031833 0.686975695059203 -0.912892554398719 -1.69146346846843 -0.407392669482558 0.836252589857759 0.601670507613582 1.31629275059973 1.38739708975311 -1.80029344840405 0.923342151560329 2.18478815040592 -1.20207206116924 -1.11717516116409 0.437129148485682 -1.54063141777036 0.233181632419576 -0.33423239432602 -0.145471500254528 -0.583946055789033 0.507309439928416 -1.22856051303226 1.1562980721253 -0.725877824034833 -0.133748722287925 1.26340714751216 -0.598284914877933 0.724299288583684 -0.183318764939405 0.443137449237383 0.250141302378433 -0.503972290704536 -0.257307189954379 0.157898323757761 1.63877769512369 0.582446365494696 0.0538062239865109 -0.237507954521083 -2.20331170029929 1.11039296157688 0.138031941282398 0.754185021620021 -1.27254336631587 -1.67217846646536 0.236737616612884 0.22246240551547 -0.425185916399628 0.401127427154038
"CDX2" 1.23971482797833 0.142464846426848 3.56702822668629 2.03323790194086 -0.103470416541776 -0.388819551980637 0.539311455134171 1.50401976310592 -0.543985529035224 1.19578861792146 1.01189831702486 -1.38089983952772 -0.979318600124583 -0.330886624815909 -0.655622625552223 -1.11933086935131 2.15636407775417 0.859582624740535 -0.0422140640548788 -2.31372479534946 -1.79102687761333 1.39089030159656 -1.29282301037989 1.06142410915911 3.80222543711091 -1.21834548706766 0.313308249731278 1.09561022818251 0.404282047099237 -0.287987241829101 -1.86981881684894 0.25855048109666 0.102186464126656 1.93543975745461 -1.16603934917339 2.70193471625514 2.93807025606885 -0.128362932896172 -0.716491192794269 -0.787207470345159 -0.452080220557812 0.590910471646196 -1.28908521211451 -0.306067693332982 -0.126610084104964 -0.40943303613929 0.58800626670762 -1.16485963413525 -1.06844366787479 0.752359827522317
"CEBPA" -0.238984266892566 -1.17850009743214 0.55711191370135 -0.940644598821294 0.411767622724196 -2.59719491864444 -1.6433889671899 -0.105736999974338 -1.79098031578874 3.56813598786447 2.1546864684301 0.645610087455509 -0.696862542200382 2.54372139433171 1.03953412899152 -0.627759005567606 2.49889495442444 0.566641569427204 -2.44270998295482 -4.02702276539921 -3.79052385633157 -0.472785609247769 -1.06197714463674 -0.879156375966036 1.65577995914171 0.150413324023529 1.49839211098252 3.15115854896997 -0.493735463094565 1.99388662077443 0.416881693464368 1.56319786233223 0.0214618824566486 -0.0528856741521066 0.863056755871234 0.303014174206865 1.47715470197684 1.77325520163167 2.47048134323282 -0.945240709388909 -1.88144683798898 0.379238985827379 3.5990788889769 -0.700231007134524 0.559982679542174 -1.2473823772008 1.94858988100881 -0.923661228091646 -2.47921172651007 0.274082971817743
"CEBPB" -2.03748236772834 -2.2240345354697 0.9243888744195 -0.0231495597482166 0.367545647299034 -2.57549080210092 -0.403509451305038 1.09259214143661 -0.190323149292774 3.75718153810317 0.215973038853963 -0.770480060290598 -1.20679324604487 3.00934441119022 2.22603832948741 -0.696615250014807 2.60090933795361 -1.68077247602478 -1.96040549764568 -3.30532594733111 -2.08972909023695 -1.3867031562067 -0.362307186625473 -0.0229686628317842 1.52798968070861 -0.0966385606094668 1.42838863888576 1.81354766862052 -0.12298065956616 0.0339760080686334 0.214623082658316 1.94410152612717 0.207404635956991 -0.494037212480607 0.218024391081852 -0.442429785363137 0.583548562113994 0.950786949682687 1.33401445186955 -1.83788000456681 -0.591118583058639 0.869234401217747 4.26806929203676 1.56952942056319 -0.00375547947943561 -0.40533244247623 -0.321176744237866 -0.320814940125474 -1.96279115448005 2.48491218529372
