"","Quantiseq_Macrophage_M1","DeconRNASeq_BPRNACan_M1","DeconRNASeq_BPRNACan3DProMet_M1","DeconRNASeq_BPRNACanProMet_M1","Epidish_CBSX_LM22_Macrophages.M1","DeconRNASeq_CBSX_LM22_Macrophages.M1","Epidish_CCLE_TIL10_Macrophages.M1","DeconRNASeq_CCLE_TIL10_Macrophages.M1","Epidish_CD226_M1","DeconRNASeq_CD226_M1","Epidish_LM22_Macrophages.M1","DeconRNASeq_LM22_Macrophages.M1","Epidish_TIL10_Macrophages.M1","DeconRNASeq_TIL10_Macrophages.M1","CBSX__LM22__Macrophages_M1","CBSX__TIL10__Macrophages.M1","CBSX__CCLE.TIL10__Macrophages.M1","CBSX__CD226__M1"
"LP.01.40",0.0907656532379724,0.0781513177212413,0.0882349792226547,0.0924238975413199,0.136131160903315,0.124381111683858,0.085776476623076,0.258975395713378,0.626262148392788,0.447636099675204,0.136131160903315,0.124381111683858,0.474803877812561,0.372171167570806,0.125251132259945,0.518252895309632,0.166688306274147,0.172990684774758
"LP.01.42",0.115644027858129,0.046072068843513,0.0482440096969076,0.0491248354346445,0.00451813927861903,0.00310769181246189,0.505048895757358,0.274828561538277,0.522477274278139,0.211356614816183,0.00451813927861903,0.00310769181246189,0.960584313764144,0.453886969166942,0.00370687568594387,0.6022827750002,0.347250770054888,0.143549707331467
"LP.01.43",0.108787121299476,0.0216585572081889,0.0236510561403639,0.0233264312019022,0.0377406447001275,0.0446211688698097,0.433080300147743,0.451850306673475,0.30593608603552,0.230857685504046,0.0377406447001275,0.0446211688698097,0.603198764815002,0.469915692219093,0.048830607291167,0.395954090328328,0.395422163507624,0.176751065702832
"LP.01.44",0.198946547136815,0.0747373768122058,0.0826852200868737,0.0830752574734255,0.180231420139166,0.0956338555976363,0.508069030093956,0.568267823504297,0.60323242300538,0.429285186122823,0.180231420139166,0.0956338555976363,0.89280761443255,0.616109256702821,0.167247829989065,0.80249224518182,0.546927897078736,0.243189785962586
"LP.01.45",0.0152832856371085,0.0918456438873552,0.0946047674420605,0.0949604297896147,0.0308136323755423,0.00126223633351266,0.137342468379694,0.129944108655653,0.302116855853692,0.263633890712493,0.0308136323755423,0.00126223633351266,0.920737032184153,0.186331681055711,0.0406440042310446,0.76900900021499,0.157801563846048,0.161437157634442
"LP.01.46",0.0521573520659836,0.067099834623673,0.0692552169143342,0.0726435004583935,0.00588088163728928,-0.0150123591344963,0.283096851996876,0.182664660149291,0.118657905850281,0.0927410790157563,0.00588088163728928,-0.0150123591344963,0.457384555817915,0.174876524590443,-0.00610790279419225,0.260245904884599,0.288436537676012,0.114350672000549
"LP.01.47",0.0658202945538019,0.0897689335275996,0.0989819326589268,0.104591549416637,-0.00644062294356012,-0.0150123591344963,0.643417548243226,0.263224153863259,0.306669557841825,0.254463207928031,-0.00644062294356012,-0.0150123591344963,0.984169538104651,0.269756327830432,-0.00610790279419225,0.531685668209146,0.591678966731052,0.153866725026194
"LP.01.48",0.00584117239087209,0.0773960687321235,0.0822316823171521,0.0838578386854527,0.0171646642144028,0.0512925961971119,0.0676682461858764,0.0785842308682069,0.394940032487036,0.178095245822494,0.0171646642144028,0.0512925961971119,0.33354733998681,0.11232040941713,-0.00610790279419225,0.31691210684966,0.0582091023629903,0.170339615287217
"LP.01.52",0.0961948532956282,0.0849790826483538,0.0940153276357689,0.0956533660048501,0.00302960466360112,0.0137550394367876,0.50794435857615,0.29114413945575,0.481064017078782,0.359214903895261,0.00302960466360112,0.0137550394367876,0.756581132455605,0.278584740554668,0.00863929086553155,0.376446981809053,0.602740718746664,0.199688038716806
"LP.01.53",0.0696525031334824,0.0627339004906034,0.0713413624256152,0.0738981523231493,0.00143419508517499,0.04607908565869,0.270683952480696,0.340573008445929,0.381099207094203,0.290661035266191,0.00143419508517499,0.04607908565869,0.687861675917246,0.390784474590285,0.00708726588787225,0.67475128643063,0.242492037028971,0.140013083638385
"LP.01.56A",0.166059528413457,0.0688085845408275,0.0764319815471973,0.0813285026717208,0.0852646691651556,0.188215782048714,0.532075579665858,0.516189167408112,0.458885224959149,0.344212672610839,0.0852646691651556,0.188215782048714,0.912508396245207,0.608035056977246,0.0765716098579149,0.763662608061331,0.493474104075891,0.206213007401424
"LP.01.57",0.0808989688431343,0.0473792692100955,0.0477929363894245,0.0529238059754,0.0518968672884753,0.0123836394527361,0.636331261938554,0.315996422057249,0.461653476805975,0.265606948992084,0.0518968672884753,0.0123836394527361,0.984169538104651,0.319516439289978,0.0585300801075515,0.654915660615271,0.556465439253173,0.192124453609134
"LP.01.58",0.0843152932464811,0.0774639495309312,0.0875221981693344,0.0929308906363617,0.0191085714955764,-0.00321660154131305,0.639784115310867,0.340071309505858,0.592800531243231,0.305983633186443,0.0191085714955764,-0.00321660154131305,0.984169538104651,0.371893486899505,0.0417696656357299,0.794446071105937,0.508602877172289,0.206723701880343
"LP.01.59",0.0465184041697497,0.0682703908383679,0.07819865199884,0.0786210144801653,-0.000808359690031719,-0.0150123591344963,0.129196198885906,0.193916987679065,0.56611956515879,0.351057440607864,-0.000808359690031719,-0.0150123591344963,0.491712022123406,0.293637647464747,0.000887866967262546,0.460207712721809,0.126119291997506,0.178022922564099
"LP.01.60",0.0195459398344355,0.0827265735357902,0.0820624015041514,0.082528010700304,0.0404199545343955,0.0132854951175326,0.0659491653469935,0.107286266922624,0.407163082066556,0.163070932368028,0.0404199545343955,0.0132854951175326,0.784302981513449,0.132928738162969,0.0748998407433044,0.723241382135336,0.0666465477021914,0.124046662599291
"LP.01.61",0.0627112055583751,0.0758359677951206,0.082324030143369,0.0827427912004816,-0.00644062294356012,-0.0117559609310998,0.163070082169955,0.138375304158368,0.321535147066548,0.188385890017981,-0.00644062294356012,-0.0117559609310998,0.984169538104651,0.253917442880145,-0.00610790279419225,0.670224491596499,0.173603763147379,0.203650650239441
"LP.01.62",0.0805173151283769,0.0468388896495864,0.0473064469332792,0.0467610904148733,0.0230535401861064,0.00298129854754805,0.45428900636245,0.373576133311027,0.225285097929593,0.300939553166647,0.0230535401861064,0.00298129854754805,0.513131000826004,0.370477232230724,0.0286149924401294,0.310031976916486,0.457296339805274,0.175012212344265
"LP.01.63",0.0806057660814028,0.0662999671329578,0.0715196709384681,0.0725950298406647,0.1588383482709,0.18392569908587,0.303403688239026,0.244697514156833,0.584573702272463,0.262053459463837,0.1588383482709,0.18392569908587,0.875438233249024,0.314233122990597,0.178184074238767,0.462748262308713,0.246916281106185,0.184616761470674
"LP.01.64",0.106736568727259,0.0693648927046042,0.0778932631141595,0.0793547058869129,0.0583094629800721,0.0457551124711621,0.334011783038108,0.28229964801921,0.812616726165597,0.257716332424493,0.0583094629800721,0.0457551124711621,0.933866410038063,0.391790934177258,0.0582027411217829,0.604457734208639,0.251090326753581,0.240330827580413
"LP.01.66",0.0929870144791249,0.0618694811393532,0.06253036091584,0.0683086692913363,0.0537660268565394,0.0159649042461693,0.538194950166336,0.385662461218602,0.454185579984215,0.258697875546674,0.0537660268565394,0.0159649042461693,0.731506266677214,0.401258965184987,0.037815594079203,0.5508733425228,0.504562769212224,0.189252663506628
"LP.01.67",0.133575320963084,0.0788059656829582,0.0806901187144832,0.0814318951057059,0.00904247594661068,-0.0107787123746837,0.578036747449825,0.317255205149537,0.306494639628497,0.189803051354126,0.00904247594661068,-0.0107787123746837,0.770736359845885,0.295864804721612,0.0135016158226035,0.643038928774983,0.552638576296779,0.172359071607337
"LP.01.68",0.0580730629287683,0.0798155625855178,0.0839636401207243,0.0859924964497809,0.00699822391127868,-0.0150123591344963,0.407023672645018,0.200080623603106,0.278290024789199,0.217752043899295,0.00699822391127868,-0.0150123591344963,0.836832563715682,0.182702650227802,0.00239511343768856,0.637645990090337,0.354539156557742,0.179514872344873
"LP.01.70",0.0856830244245975,0.03304989036687,0.0332251765194779,0.035258461920696,-0.00644062294356012,0.0424549430820268,0.142071462551245,0.201365612040504,0.608160821569893,0.376366677568932,-0.00644062294356012,0.0424549430820268,0.618522548836568,0.240517521639084,-0.00610790279419225,0.556083656830581,0.105992496104211,0.153968870967789
"LP.01.71",0.068434607471848,0.0728023976031333,0.0730317897712134,0.07360826125926,0.0618002592096642,0.0400595668105009,0.389724484902171,0.373563634995454,0.642220072351416,0.422206354899164,0.0618002592096642,0.0400595668105009,0.703579243847625,0.409108820334309,0.0431951131613755,0.479364181488789,0.317878573775449,0.245090993798221
"LP.01.72",0.0606467276936506,0.0607210693862918,0.0651160197958692,0.0627854710951444,0.152039416455945,0.072814333943973,0.0922551809048664,0.115900199587005,0.502800553296285,0.239937549325443,0.152039416455945,0.072814333943973,0.841340137447816,0.268069826833864,0.0942284140415948,0.361262196965557,0.120566387131325,0.127137787813785
"Test.FFPE.01",0.0987825829255049,0.0654225054073202,0.0679280733105355,0.0691183671131347,0.00628737970734467,0.014956566401866,0.301706705525536,0.195147119807085,0.448400997679773,0.24036319229824,0.00628737970734467,0.014956566401866,0.95650642363092,0.31456347127954,0.00391739523590878,0.438563109365264,0.230705524191496,0.190948718684599
"Test.FFPE.02",0.0715930626482753,0.051984690830494,0.0547019621863137,0.0617021327725396,0.0424923907569348,0.0300700174116737,0.340163955760388,0.255142805848223,0.308177828784379,0.183851487518346,0.0424923907569348,0.0300700174116737,0.698467233655778,0.351992194552066,0.0464260689798174,0.730670077866556,0.306852876464478,0.150126271516363
"Test.FFPE.03",0.111780548535523,0.114362820371262,0.115583674523044,0.116302655527452,0.0403899081499206,0.0187707642266659,0.374022951102991,0.348180435582964,0.366257450636394,0.215375975274187,0.0403899081499206,0.0187707642266659,0.665774518867453,0.273282851953362,0.00953290198195,0.452037169037225,0.327194027603071,0.23453438965817
"Test.FFPE.04",0.0299547916555963,0.0618701367166552,0.0631397014929442,0.0737898522413052,0.0153969646898987,0.0282103685183758,0.36457249071842,0.238353256514596,0.583515118173722,0.277155867618376,0.0153969646898987,0.0282103685183758,0.762241707185893,0.214468836585635,0.0162161155722721,0.744052540797055,0.266759356251706,0.162974476465133
"Test.FFPE.05",0.0798010251192486,0.0659994937009483,0.0739777708014143,0.0738421553731281,0.0579099431596882,0.0298038907451971,0.668740378492845,0.452367304636068,0.42729374598876,0.262777392229903,0.0579099431596882,0.0298038907451971,0.809517817067366,0.444317617783811,0.0533583328721615,0.735303331206329,0.628952149583056,0.160441742113391
"Test.FFPE.06",0.0338691358019376,0.0528585145750435,0.0576742977171177,0.0547879180471375,0.0315525713755798,0.0254065734295158,0.173344080144866,0.181202055765962,0.292271691632148,0.246768025836518,0.0315525713755798,0.0254065734295158,0.695106609456899,0.21805191866711,0.0376018793297357,0.213503968537673,0.155064234894253,0.177245619699519
"Test.FFPE.07",0.108295194689576,0.0575488114018758,0.0652087151107927,0.0663363902449084,0.0715610702868363,0.0721614074740709,0.342252052197702,0.283278458249895,0.508994276879428,0.286403080390307,0.0715610702868363,0.0721614074740709,0.782105181854465,0.373242030699701,0.0791437954213145,0.617710081681141,0.305158854098001,0.156196751175245
"Test.FFPE.08",0.0701290637527928,0.0692930146203962,0.0743683820666546,0.0725271171896778,0.0704995082906613,0.0518736621355489,0.306062149630458,0.193805054513114,0.440222976654093,0.280718342631906,0.0704995082906613,0.0518736621355489,0.695517057676461,0.357401872448383,0.0594073731963979,0.529688064485619,0.319647064713636,0.158280271665302
"Test.FFPE.09",0.0983011321516831,0.0816832565149472,0.0915659938881904,0.0924881920550449,-0.000217896075860388,0.0107507953588329,0.493659115801285,0.314998321171509,0.540192045252394,0.372341696775507,-0.000217896075860388,0.0107507953588329,0.965955313189985,0.343652100214333,0.00391739523590878,0.568442482535459,0.464273533459834,0.188300818906505
"Test.FFPE.10",0.0559809244216199,0.0649920917234372,0.0685685331668067,0.073012971344318,0.0280866263492334,0.0395793466551229,0.224590289155517,0.168738529208082,0.537281351138684,0.293727883106501,0.0280866263492334,0.0395793466551229,0.561572647895837,0.149164689314952,0.0374706243932088,0.386152246750761,0.305367525058911,0.199112737314201
