"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.08","LP.01.10","LP.01.12","LP.01.14","LP.01.15","LP.01.16","LP.01.17","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.23","LP.01.24","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.32","LP.01.34","LP.01.35","LP.01.37","LP.01.38","LP.01.40","LP.01.42","LP.01.43","LP.01.44","LP.01.45","LP.01.46","LP.01.47","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.57","LP.01.58","LP.01.59","LP.01.60","LP.01.61","LP.01.62","LP.01.63","LP.01.64","LP.01.66","LP.01.67","LP.01.68","LP.01.69","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","Test.FFPE.08","Test.FFPE.09","Test.FFPE.10"
"ETS2",0.297983349571161,0.817902582220687,0.909241883678105,0.489661510073506,0.712716341571401,0.327669234045545,1.3759619057035,1.26196523980342,1.73596452970965,1.17284895055756,0.749481793569071,1.27517671529728,1.0743717653669,0.241310966340331,-0.960733720285133,0.924599502914713,1.40014714157801,1.11345174820589,0.672803514899444,1.13906008570146,0.153488866594845,0.17887876083168,1.5212158792263,1.36719184614785,0.81534179317731,-0.156813111300616,1.12539989856949,1.1423031513807,1.07923002544524,1.21902443768683,0.304024523363721,0.616743482677202,0.768041490156374,0.261499894980843,0.256470927633865,0.271213884038012,1.05328058613605,1.14212616518277,1.47058719511527,1.03649690929353,-0.54206750571758,0.873695026868152,1.46107655265442,-0.348691505548757,0.851833347641436,0.525517921820375,1.4678194420629,1.07365981244991,1.25254760260098,1.52200520053128,0.846715313243395,-0.0476464395873177,1.30999698889552,0.63360132951097,1.4515307707433,-0.0934980580258786,1.08606214204684,-0.461005205886567,0.90289072790356,-0.169889954398732,1.1719721240258,1.2942770498063
"ETV6",-2.72323056895975,-2.52428473712975,-2.86880841877606,-1.84401503774497,-2.37788422654435,-2.33382660805484,-2.73556749448389,-3.03985778882524,-2.32000660231023,-2.82973450628589,-3.10775737028447,-2.51498360929418,-2.9030443458139,-2.46790973365129,-1.55033032695756,-2.73308495529907,-3.79526372469797,-2.88705938895202,-3.10502914802408,-2.65768694600441,-1.81766769251718,-2.33316460764124,-2.87298483732651,-3.29016321130854,-2.07434038542576,-2.3767003787055,-2.57800836758408,-2.3520410549154,-3.17159177091878,-2.6894645442947,-2.46393285878512,-2.18755963265926,-2.74700851797914,-1.47519496126586,-2.32706244332881,-2.06741307810685,-2.22215506583087,-2.71880939415251,-3.46305193656656,-2.41144993415532,-1.95353413584296,-2.39562517183311,-2.97188774243567,-2.15637571948338,-2.87505950767603,-3.07422311026019,-3.47359746301069,-3.31155090330743,-4.27038605826462,-2.08176785204494,-2.4715111075661,-1.95331584585641,-2.09748480625755,-2.75212479822134,-3.52508942527527,-2.7341133070696,-3.01232749592012,-2.8342283806592,-2.41272349966632,-2.26423001640623,-2.46710300753406,-2.57193576891014
"FOS",-0.310377822051282,-0.58288208079137,-0.732688634750396,-0.43548606703647,0.318870604677002,0.107258283690154,-0.0619673102607382,0.0367781478780805,0.437560174491399,0.345716845964873,-0.596829739700006,0.759735729430034,0.407218702958056,-0.721855728838808,-1.09361273370506,-0.105504040325898,0.719942860666564,0.165946510809281,-0.0594974587522383,0.0393952169131484,0.0318554437427261,-0.530238646028419,1.08069203098501,0.759629001530854,0.846462867428677,-0.817837650832988,0.0381994968344468,1.0636868237884,-0.490541215535446,0.63262457405354,-0.87749449871353,-0.953800886234943,-0.35175955961468,-0.857406602673772,-0.793265898187625,-0.126033186214552,-0.119459212478311,0.138809439877454,1.08270014910705,-0.00196310572324187,-1.64024286875881,-1.04120455896544,0.149403042334164,-0.166237068441481,-0.334387035890647,-0.438185127898757,0.273207021692734,-1.11624009873784,0.293789602383623,0.333520236175686,0.380851996753528,0.27285116452968,0.780368034489998,0.106943729271934,0.667693232453668,-0.544364240332406,0.559891783893626,-0.80009330788507,0.304623671378523,-0.983580065698388,0.884075908785126,-0.158832425121463
"FOXO3",2.65121514106736,2.6671876810703,3.10492899433926,2.26632720693222,2.73759965272074,2.25317133695572,2.88921338665027,2.70431522618485,2.26121062669425,2.68761414492043,1.8781635001863,2.71246176239785,2.88675804285871,2.0907642113817,2.58672381444255,2.45109057903827,2.73370468809143,2.79655593917679,2.8302938750668,1.63777430015641,3.13748207596785,2.28269523247685,2.72960209932925,2.71015409942184,1.75002082072699,1.25084190512618,2.87265858563615,2.39084126138672,1.84408619816008,1.44046026022335,2.48160370770259,2.45828734518956,2.3459908955893,2.57875284307286,1.73938419974396,1.54107735641588,1.71993072665814,3.10121017445205,3.2262204665012,1.92094974018785,3.31834923885972,3.08071951597038,2.41809695535427,1.74748735133852,2.77567371661925,2.30675580147292,3.20205817978513,2.79788948465352,3.10811812194829,1.69880768524002,1.99636093012079,1.33285618197675,2.88303026149644,1.8290949080859,2.68903592444907,2.02057706728879,2.98576182785142,1.90940976341355,2.4739241360156,2.75177405932586,2.08994474319318,2.86737922419351
"IKZF1",3.15731597816592,3.04609283271655,3.43803179122914,2.55061145654703,3.40150975260238,3.46275736712935,3.63617461642694,4.18864724750568,3.4966360883238,4.43421668764199,4.30428289492184,3.34084689173813,3.31741620631816,2.60747756675517,1.6378774469206,2.84945161536262,4.38292924501322,3.62214580544022,3.69543803708923,3.51497229896066,2.30861277094032,2.93599397151483,4.15102908049418,4.86386841071966,2.67072821239497,1.54514164541222,3.59299691361056,3.28180083097724,4.66502430179645,3.40376719657584,2.12342119562982,2.80091754530857,3.54410049705299,2.72501139048768,3.31952585992148,2.35482046573347,3.56879762364352,3.78218313584718,3.51575095852669,3.49793452567278,1.49282994615421,2.12739749935474,4.10876130515021,2.93270337751583,3.38865210521295,4.56350460160286,3.52472897295969,3.86427406183637,6.43126785162428,2.37972240683777,3.64035859068163,2.49245577827325,2.78188241995185,3.62991527601109,4.38426272219479,3.43706708463489,4.22203425536394,2.69036655956364,3.82973720365125,2.39659341877987,2.57910051714343,3.40709031608833
"IRF1",-0.745705732962263,-1.58893851921273,-0.957755596789135,-1.76047321670417,-1.15014457372328,-0.0778000185884437,-0.343072412003143,-0.175578847808495,-0.52532068468865,-0.145083995534682,-0.665275604161724,0.085704790203967,-0.914539609437499,-1.44658754315976,-1.92726416735105,-0.889923891412943,-0.502198911607478,-0.746843639117372,-0.999735927569992,-0.85578603377483,-1.43308699951947,-1.52252712741218,-0.0928831341232987,0.397019067804572,-0.821354630469905,-2.58349237332504,0.677541098780138,-1.11008079245227,0.287348265959526,0.38871082102537,-1.56230217903131,-1.10913098261394,-1.17075150256013,-1.75508092814492,-0.377426717693177,-2.08496862756396,0.305735493293118,0.00783253359916895,0.169561697312696,-1.27442694771217,-1.75187037854704,-1.19902241313203,-0.0300837137930627,-0.386239516156023,-0.280462407854798,-0.245713303327644,-1.23471375744191,-0.438630833017037,-0.349945258541103,-1.9979842791262,-0.586533322520751,-0.0933944539430567,-1.68387217179087,0.169335064944295,-0.299556156425818,-1.13754856790632,-0.0198876234927842,-0.775439927152111,0.729709911650461,-1.1448339964464,-1.81608580415182,-1.08966294267106
"IRF2",6.27276710982145,5.4631361371588,5.92697966105672,5.14763417393676,5.85647468333002,6.20397250685103,5.9082533552942,6.02805945051133,5.33651114599285,6.23918057835483,5.66755610294454,6.38781069197052,5.81011723835479,5.26929328043933,5.07759597500208,5.87684143884658,5.68575122722959,6.03027155305241,5.38232213014847,5.81699435749574,5.05475459137446,5.28326636864638,6.44780520398936,6.48481251059132,5.69897007484916,4.37620815678037,6.4320900722684,5.45440673618764,6.2275258772384,6.29132041627862,5.13895945989614,5.8404905543263,6.08369561070104,4.51209794171359,5.62706001921782,5.06358758436426,6.22760836688468,6.56852229071698,6.28951025282672,5.08162477405243,4.74995949908226,5.56391814963733,6.0084578882008,5.81900044568208,6.27844770516104,6.22734058536634,5.54692257377788,5.78418660753797,6.31938216570121,4.55939888880618,6.12835633539789,5.47965611621209,4.93996410155772,6.2912142702536,5.81381362215152,5.53343869539314,6.41941501813164,5.55007956157852,6.60666649547622,5.47110588279733,5.30810735645236,5.93705111645024
"IRF4",5.49080974374523,4.8402938315447,5.82974300053076,4.02158052681868,5.79374928063734,5.81410174337493,5.93408388294761,6.62889625551573,4.95100240961717,6.31505893039721,6.27738766185724,5.07405601093524,5.7800226145735,5.92609588028299,3.29857815059846,5.27949863257595,6.54474621107566,6.56059049020354,6.05001511724463,4.54140703794156,4.5145200983383,4.79084279687893,6.13150551907473,7.10240528409542,3.77344383609909,3.30996470079893,4.85802699931185,5.81378216989988,6.60145465937921,5.5119761147545,4.10049788369662,5.28542684945586,5.88107692332547,3.02384120337135,5.4787588574135,4.48506318730797,5.24523418972636,6.62461980145713,6.30854588295152,4.78233365213939,2.83173298953472,4.29352902705778,6.76483296799705,3.99778089404081,5.39723060041559,7.41441575705765,6.46147667677632,6.59746763727083,7.51683155151933,4.29232121697778,6.3651921675867,3.8596602283987,4.70963670432094,6.14674308934375,6.09142305746373,5.59248231165313,6.3555019124144,5.03604475405354,5.22353841615312,4.96000165291526,4.36063045366771,4.86356609566072
"JUN",-0.604757443459989,-0.183809243042315,-0.292303667111299,-0.542044825305343,-0.279804823069305,0.417905677767803,0.423392993311572,0.214766187593847,0.674419603327894,0.392859034060786,-0.693815539374687,0.994601385021068,0.914326243290263,-0.481816728935745,-2.42079296723538,0.561591607536123,1.5412670086894,0.600220724999347,1.00682812323109,-0.374710009414123,-1.12607867606046,-0.805528233016575,1.74099134928092,0.819052111371701,0.657917449145924,-2.20894478549368,1.43527128580697,0.761579647611533,-0.677326873631093,0.380384240212435,-0.815000879952687,-1.15993721939739,0.0307610028142882,-1.0513296944571,-0.548693553114655,0.308490857788104,-0.0854069617786765,1.00625979196644,1.77057970486111,0.665879461758205,-2.36805385871299,-1.36228260164547,0.837023773719961,0.283537072867196,-0.251403038068365,-0.900502680324294,1.2840095898362,-1.0534654933823,-0.0283309303951417,0.271098447263229,0.399944601031007,0.0249932545051131,0.282679073055999,-0.107768616903192,1.17971083221195,-0.799981274664327,1.19199382234297,-0.882913791322088,0.113687530130784,-1.36466739564637,1.28602345232449,-0.183372597721832
"JUNB",6.14960315613481,6.07462878718559,6.20734834608554,5.52255279289953,6.0736186885725,5.96035950721433,6.22942190000474,5.9906141581666,5.86674020377233,5.75982201545671,5.57542496550836,5.93422980536338,6.81100578640589,5.38037220790968,4.89670616866316,6.03744812776617,6.38422401440231,5.9986473025223,6.57181663886307,6.11596016348796,5.36811700266799,5.17207801351983,6.43530580608471,6.2407836208391,4.9088635257447,4.28432302393817,6.43530268610174,5.19344424169075,5.60577098627758,5.86112907395781,5.73585207330466,5.69791596105668,6.69993137699522,4.99072330077916,5.55802432956161,6.67085418646988,5.60358779045995,6.11954097682057,6.86682068129886,5.59319175376582,5.06036073098752,5.56568779896638,6.40047974505024,4.84143132924074,5.86999648216261,5.7693589258684,6.75971894907532,5.83891086199352,6.38977486021733,5.0493586004313,5.6942775401448,4.99042814508234,5.91835567347122,5.2111808361873,6.67775396660503,5.43720478359649,5.98155067238511,5.45995744989011,5.75541214645241,5.14922524575586,7.08243286839673,6.21537752424265
"MAF",1.8801052208104,1.62478771428594,1.99102666794422,1.66032171326555,1.67631713972121,2.35690798001288,2.12261598888241,2.68047635951921,1.83206861160408,2.1440075302119,3.31251414468998,1.8914874042807,1.74611103727248,1.96141050373284,1.27300471824906,1.79836347315434,2.44289102158846,2.22136508306704,2.30587048166699,2.37026967736914,1.5724036861443,1.74792447354599,2.55929856474368,2.79491523881238,2.19074048401194,1.25491167589814,2.94427495071201,1.76412468276621,2.95921794759865,2.80324639895059,1.71107730071399,1.85006921163393,1.85800182151995,2.51211700025738,2.26017784847011,2.18300108450874,2.80388764284968,2.3459061721319,2.10393265887781,2.10242385465082,0.508152463912823,1.08071799364128,3.19346077257155,1.92323037330931,1.85073773553969,2.74683260147149,2.22947664609388,1.54182438965479,4.12311642346856,1.64640562478132,2.33879133071016,1.28971767764249,1.84504085931992,2.36180113445015,3.28308313689052,2.13023682947155,2.56001475114689,1.57857225444103,2.42482769048094,1.30935227290463,2.20858976607348,1.95976339104914
"MAFF",4.40491012737549,4.59408551620757,4.47441533626581,3.62710333009861,4.15253620350685,4.60597432270881,4.63416461189052,4.16469635649585,4.24378843982035,3.91337989355887,4.11313348048169,3.93075869085092,4.79609357342198,4.42207934138117,3.5032630076203,4.26810442396059,4.61942725128752,4.32867417432896,4.756916594622,4.03494216934416,4.21493607052101,3.63405167796465,4.25212902097138,4.46566431489194,3.4486530039272,3.39154319114331,3.638035560513,4.03773353304781,4.22960995611408,4.17943435765248,3.89411843284323,3.79881009535604,4.53167022633924,3.29089577955295,4.03500173429797,4.43365166366783,3.55343077633151,4.455245121359,4.24209229910028,4.8013518755305,3.55195297186113,4.31818475296022,4.16617891008076,3.88187169402591,3.65729750312747,4.18638132110444,5.15243740270816,4.4027342742954,4.13798575757004,3.57803209068564,3.95003383415155,4.31963921852532,4.31300891122797,3.90543951064254,4.3706067296868,3.76863814878409,4.19033522468637,4.19342890513669,3.67918252444788,4.10601210621578,4.34850379541209,4.25632608607989
"MEF2C",5.97606339445054,5.48808688683099,5.71618701924494,4.01047387740804,5.53379521319055,5.20739112078884,6.61535097517251,5.8127155887398,4.80591982670739,5.54355228090882,5.95441982766257,4.53180323562928,5.89900701399815,5.18213714192739,3.87702459028603,5.19247781468315,5.89773766255032,5.49416949735949,5.75522539048587,4.2282154350697,5.13911450547301,4.84429865334211,5.73153892574712,6.36080137617424,2.90724087656138,3.29300532209699,5.30252041044679,4.99029130089854,6.18643817804751,4.82656248569067,3.54979233289817,5.08875701105001,5.98607492346648,3.52696581756556,5.11585811553292,4.83178177542086,4.71987562072022,5.99561447855665,5.8654492183305,4.38188990871242,2.64804642380495,5.26886732597045,6.85036034861691,3.65329105255506,5.46510664484333,6.33667703893823,6.53714601160901,6.63918936924681,6.98506519127814,4.4735367240508,6.01137770090427,3.22037633405264,4.54059426540366,5.32328795334504,5.59878511157076,5.25960721822981,5.80766390634652,4.71540683986137,5.17023686088849,5.13301608425643,5.03726445404309,5.2586278185259
"NFATC1",4.99562552294728,4.75279139842874,4.87579125625974,3.67506081398745,4.48929275681493,4.94082530153697,4.9373263441385,5.53586558216627,4.29685352258254,4.95376177911323,4.62311095515115,4.92005920322523,5.20324439820509,3.51667285492034,2.64200811991497,4.56617384374566,5.48061868928853,5.16102949189822,4.80471407785208,3.94791388134084,3.70459345704542,3.73233923949627,5.24700864876644,5.06369585736209,3.39275117268068,2.9583464484655,4.25951236992569,4.31936802482366,5.15764313243681,4.505170838293,3.30700960863647,4.08933234365561,5.04029053276812,2.90638890294392,4.01391172641665,4.12644900033892,4.68324703467211,4.80723802653722,5.24428584415759,3.64704599794841,3.17698560916335,4.31372536198959,5.35889747660985,3.45323377719364,5.03654359498182,5.01046961896568,5.69760688788298,5.10861593935985,6.16025425673723,4.14218535646869,4.99255491795731,3.35578602815733,4.32049372207898,4.86566636846751,5.31720665337432,4.41227825952152,4.95739933186376,3.76923373751012,4.95744283496711,3.71318332993954,4.60178037434534,4.62895903202571
"NFKB1",-0.188721029147476,0.214063809447939,1.11311004234547,-0.174401233053027,-0.00914126125925604,1.16527203740578,0.903876159440493,1.04781812178699,1.57456667715506,1.18204471222255,-0.546417441612727,2.33867931043286,1.31744828816685,-0.895747970162917,-2.10886444475673,0.568079638990805,2.06180933506965,1.59578281379881,0.7575495100372,0.29550513325687,-0.466044185017517,-0.185038382864481,2.52750125732575,1.86754300157843,1.15879951459567,-1.855025261636,2.01425038203483,1.43827897638614,0.798529983203716,0.988410061392571,-1.1778678437926,0.555028916525325,0.746521246878162,-1.06316543478433,0.239033265589863,-0.715855946443026,1.41863267422246,1.49633968529853,2.33214727812825,-0.424733528481878,-2.18182435751075,-0.551033796783109,0.964254192364745,-0.210932302509688,0.66357957867379,1.20641261688589,1.99166425223559,0.92397892100227,2.94984360204211,0.41359285193516,0.613992057682921,0.370014398269452,1.15486841035858,0.793854713419885,2.51314838007989,-0.933311884819213,1.63513682397471,-1.24686672535814,1.69191568589315,-1.15524205325712,0.610609012054773,0.414485109587499
